group_id,Solar,Wind Offshore,Wind Onshore,totalRenewable,startTime,endTime,total,percentRenewable
6622,0.0,825.5,1943.25,2768.75,202010022200,202010022300,8423.0,33
6623,0.0,818.0,1871.5,2689.5,202010022300,202010030000,7959.0,34
6624,0.0,803.0,1787.75,2590.75,202010030000,202010030100,7829.0,33
6625,0.0,769.5,1686.25,2455.75,202010030100,202010030200,7665.0,32
6626,0.0,746.75,1576.75,2323.5,202010030200,202010030300,7847.0,30
6627,0.0,698.5,1465.25,2163.75,202010030300,202010030400,7829.0,28
6628,34.5,600.0,1334.75,1969.25,202010030400,202010030500,7883.0,25
6629,112.5,504.25,1115.0,1731.75,202010030500,202010030600,8090.0,21
6630,164.25,395.25,925.0,1484.5,202010030600,202010030700,8310.0,18
6631,200.75,312.25,757.0,1270.0,202010030700,202010030800,8133.0,16
6632,236.5,319.75,590.25,1146.5,202010030800,202010030900,7555.0,15
6633,263.5,327.75,512.5,1103.75,202010030900,202010031000,6723.0,16
6634,248.25,319.75,511.75,1079.75,202010031000,202010031100,6766.0,16
6635,228.75,407.25,562.25,1198.25,202010031100,202010031200,6825.0,18
6636,279.0,492.75,629.0,1400.75,202010031200,202010031300,6670.0,21
6637,339.25,497.0,684.0,1520.25,202010031300,202010031400,6658.0,23
6638,272.0,484.0,674.5,1430.5,202010031400,202010031500,7087.0,20
6639,101.0,495.5,675.5,1272.0,202010031500,202010031600,7881.0,16
6640,0.0,522.5,730.0,1252.5,202010031600,202010031700,8800.0,14
6641,0.0,553.0,831.5,1384.5,202010031700,202010031800,9057.0,15
6642,0.0,593.25,1006.75,1600.0,202010031800,202010031900,9099.0,18
6643,0.0,626.25,1155.75,1782.0,202010031900,202010032000,8952.0,20
6644,0.0,626.75,1314.25,1941.0,202010032000,202010032100,8526.0,23
6645,0.0,645.0,1482.5,2127.5,202010032100,202010032200,7876.0,27
6646,0.0,519.75,1302.75,1822.5,202010032200,202010032300,7310.0,25
6647,0.0,536.0,1374.25,1910.25,202010032300,202010040000,6737.0,28
6648,0.0,550.5,1433.25,1983.75,202010040000,202010040100,6533.0,30
6649,0.0,591.75,1464.75,2056.5,202010040100,202010040200,6165.0,33
6650,0.0,647.5,1488.5,2136.0,202010040200,202010040300,6152.0,35
6651,0.0,702.5,1459.75,2162.25,202010040300,202010040400,6079.0,36
6652,48.5,752.0,1518.0,2318.5,202010040400,202010040500,6006.0,39
6653,162.5,802.0,1777.5,2742.0,202010040500,202010040600,6072.0,45
6654,246.25,841.75,2070.5,3158.5,202010040600,202010040700,6176.0,51
6655,345.5,854.25,2338.5,3538.25,202010040700,202010040800,6048.0,59
6656,580.5,862.0,2513.75,3956.25,202010040800,202010040900,5922.0,67
6657,1002.25,868.25,2627.75,4498.25,202010040900,202010041000,5798.0,78
6658,1432.25,869.0,2674.5,4975.75,202010041000,202010041100,5655.0,88
6659,1728.0,865.25,2573.0,5166.25,202010041100,202010041200,5408.0,96
6660,1714.75,865.0,2386.25,4966.0,202010041200,202010041300,5528.0,90
6661,1211.0,865.0,2195.75,4271.75,202010041300,202010041400,5908.0,72
6662,555.5,864.25,2083.0,3502.75,202010041400,202010041500,6353.0,55
6663,150.25,861.0,2034.0,3045.25,202010041500,202010041600,7842.0,39
6664,0.0,857.5,2046.75,2904.25,202010041600,202010041700,9023.0,32
6665,0.0,858.75,2109.5,2968.25,202010041700,202010041800,9423.0,32
6666,0.0,858.5,2186.25,3044.75,202010041800,202010041900,9355.0,33
6667,0.0,853.25,2266.25,3119.5,202010041900,202010042000,9421.0,33
6668,0.0,850.25,2218.75,3069.0,202010042000,202010042100,9337.0,33
6669,0.0,849.75,2207.5,3057.25,202010042100,202010042200,9053.0,34
6670,0.0,847.0,2067.25,2914.25,202010042200,202010042300,8750.0,33
6671,0.0,851.75,2095.25,2947.0,202010042300,202010050000,8726.0,34
6672,0.0,854.25,2136.5,2990.75,202010050000,202010050100,8762.0,34
6673,0.0,855.75,2172.5,3028.25,202010050100,202010050200,8853.0,34
6674,0.0,854.5,2240.25,3094.75,202010050200,202010050300,9053.0,34
6675,0.0,853.5,2270.0,3123.5,202010050300,202010050400,9555.0,33
6676,33.5,854.0,2275.25,3162.75,202010050400,202010050500,9964.0,32
6677,133.0,849.5,2242.5,3225.0,202010050500,202010050600,9792.0,33
6678,268.25,847.25,2194.75,3310.25,202010050600,202010050700,9840.0,34
6679,441.0,844.0,2105.0,3390.0,202010050700,202010050800,9775.0,35
6680,618.25,829.0,1972.25,3419.5,202010050800,202010050900,9816.0,35
6681,790.25,808.5,1850.0,3448.75,202010050900,202010051000,9723.0,35
6682,916.75,792.5,1703.75,3413.0,202010051000,202010051100,9540.0,36
6683,916.5,733.0,1573.25,3222.75,202010051100,202010051200,9557.0,34
6684,749.0,646.25,1392.25,2787.5,202010051200,202010051300,9604.0,29
6685,484.75,646.0,1254.5,2385.25,202010051300,202010051400,9637.0,25
6686,221.25,661.25,1195.25,2077.75,202010051400,202010051500,9885.0,21
6687,57.5,675.5,1164.0,1897.0,202010051500,202010051600,10360.0,18
6688,0.0,703.25,1245.75,1949.0,202010051600,202010051700,10587.0,18
6689,0.0,710.5,1337.75,2048.25,202010051700,202010051800,10761.0,19
6690,0.0,754.0,1380.5,2134.5,202010051800,202010051900,10748.0,20
6691,0.0,740.5,1378.25,2118.75,202010051900,202010052000,10572.0,20
6692,0.0,733.75,1370.0,2103.75,202010052000,202010052100,10494.0,20
6693,0.0,747.0,1364.75,2111.75,202010052100,202010052200,10282.0,21
6694,0.0,840.25,1761.0,2601.25,202010052200,202010052300,10125.0,26
6695,0.0,845.5,1800.25,2645.75,202010052300,202010060000,9860.0,27
6696,0.0,845.5,1771.5,2617.0,202010060000,202010060100,9744.0,27
6697,0.0,841.0,1727.0,2568.0,202010060100,202010060200,9690.0,27
6698,0.0,835.0,1745.25,2580.25,202010060200,202010060300,9568.0,27
6699,0.0,822.0,1799.25,2621.25,202010060300,202010060400,9921.0,26
6700,51.75,816.5,1839.25,2707.5,202010060400,202010060500,10019.0,27
6701,189.5,805.0,1904.25,2898.75,202010060500,202010060600,10018.0,29
6702,333.0,782.5,1911.75,3027.25,202010060600,202010060700,10032.0,30
6703,519.75,760.5,1884.0,3164.25,202010060700,202010060800,9835.0,32
6704,830.0,776.5,1830.75,3437.25,202010060800,202010060900,9779.0,35
6705,1083.5,767.0,1723.25,3573.75,202010060900,202010061000,9689.0,37
6706,1008.0,767.25,1606.0,3381.25,202010061000,202010061100,9637.0,35
6707,901.0,751.5,1464.5,3117.0,202010061100,202010061200,9331.0,33
6708,853.75,718.5,1344.75,2917.0,202010061200,202010061300,9379.0,31
6709,552.75,724.75,1264.75,2542.25,202010061300,202010061400,9354.0,27
6710,225.5,763.5,1294.25,2283.25,202010061400,202010061500,9433.0,24
6711,70.0,801.25,1267.5,2138.75,202010061500,202010061600,9891.0,22
6712,0.0,762.0,1254.25,2016.25,202010061600,202010061700,10407.0,19
6713,0.0,763.5,1268.75,2032.25,202010061700,202010061800,10614.0,19
6714,0.0,723.25,1310.75,2034.0,202010061800,202010061900,10674.0,19
6715,0.0,690.0,1312.0,2002.0,202010061900,202010062000,10644.0,19
6716,0.0,679.5,1273.5,1953.0,202010062000,202010062100,10520.0,19
6717,0.0,698.25,1212.75,1911.0,202010062100,202010062200,10345.0,18
6718,0.0,696.75,921.75,1618.5,202010062200,202010062300,10376.0,16
6719,0.0,758.5,994.5,1753.0,202010062300,202010070000,10128.0,17
6720,0.0,784.5,1074.25,1858.75,202010070000,202010070100,10300.0,18
6721,0.0,797.75,1120.0,1917.75,202010070100,202010070200,10339.0,19
6722,0.0,794.0,1146.75,1940.75,202010070200,202010070300,10536.0,18
6723,0.0,793.25,1152.0,1945.25,202010070300,202010070400,10914.0,18
6724,92.0,799.5,1175.5,2067.0,202010070400,202010070500,11399.0,18
6725,391.5,800.25,1235.5,2427.25,202010070500,202010070600,11662.0,21
6726,767.0,806.0,1327.75,2900.75,202010070600,202010070700,11756.0,25
6727,1059.0,811.25,1434.0,3304.25,202010070700,202010070800,11849.0,28
6728,1204.25,816.75,1536.0,3557.0,202010070800,202010070900,11711.0,30
6729,1294.25,826.5,1734.25,3855.0,202010070900,202010071000,11095.0,35
6730,1385.5,827.5,1863.75,4076.75,202010071000,202010071100,11068.0,37
6731,1406.5,828.25,1889.25,4124.0,202010071100,202010071200,11027.0,37
6732,1255.5,834.25,1850.75,3940.5,202010071200,202010071300,11038.0,36
6733,872.0,833.0,1735.0,3440.0,202010071300,202010071400,11159.0,31
6734,418.5,812.0,1472.5,2703.0,202010071400,202010071500,11714.0,23
6735,124.25,764.75,1256.5,2145.5,202010071500,202010071600,12044.0,18
6736,0.0,714.25,1088.75,1803.0,202010071600,202010071700,12082.0,15
6737,0.0,684.0,993.0,1677.0,202010071700,202010071800,12308.0,14
6738,0.0,658.75,949.5,1608.25,202010071800,202010071900,12132.0,13
6739,0.0,609.5,941.75,1551.25,202010071900,202010072000,11795.0,13
6740,0.0,576.25,958.5,1534.75,202010072000,202010072100,11187.0,14
6741,0.0,561.0,980.75,1541.75,202010072100,202010072200,10159.0,15
6742,0.0,531.0,1011.75,1542.75,202010072200,202010072300,9813.0,16
6743,0.0,559.0,1050.75,1609.75,202010072300,202010080000,9533.0,17
6744,0.0,604.5,1125.75,1730.25,202010080000,202010080100,9239.0,19
6745,0.0,697.0,1268.75,1965.75,202010080100,202010080200,9021.0,22
6746,0.0,799.75,1489.75,2289.5,202010080200,202010080300,8960.0,26
6747,0.0,833.25,1747.25,2580.5,202010080300,202010080400,9475.0,27
6748,13.0,859.75,2021.5,2894.25,202010080400,202010080500,10348.0,28
6749,49.0,876.25,2298.0,3223.25,202010080500,202010080600,10718.0,30
6750,97.25,884.75,2533.5,3515.5,202010080600,202010080700,10886.0,32
6751,195.0,885.0,2724.0,3804.0,202010080700,202010080800,10800.0,35
6752,356.5,885.5,2831.25,4073.25,202010080800,202010080900,10597.0,38
6753,449.0,887.75,2920.25,4257.0,202010080900,202010081000,10259.0,41
6754,398.25,888.5,2970.5,4257.25,202010081000,202010081100,9830.0,43
6755,251.25,889.0,2955.0,4095.25,202010081100,202010081200,9832.0,42
6756,123.0,888.25,2900.25,3911.5,202010081200,202010081300,9966.0,39
6757,70.25,881.25,2724.5,3676.0,202010081300,202010081400,10524.0,35
6758,42.5,864.5,2349.75,3256.75,202010081400,202010081500,11389.0,29
6759,16.5,836.0,1896.0,2748.5,202010081500,202010081600,11859.0,23
6760,0.0,783.0,1463.75,2246.75,202010081600,202010081700,12058.0,19
6761,0.0,730.5,1244.5,1975.0,202010081700,202010081800,12288.0,16
6762,0.0,678.0,1035.5,1713.5,202010081800,202010081900,12205.0,14
6763,0.0,607.75,815.0,1422.75,202010081900,202010082000,11798.0,12
6764,0.0,537.0,689.0,1226.0,202010082000,202010082100,11484.0,11
6765,0.0,461.75,638.75,1100.5,202010082100,202010082200,11047.0,10
6766,0.0,177.75,306.5,484.25,202010082200,202010082300,10586.0,5
6767,0.0,138.0,250.75,388.75,202010082300,202010090000,10029.0,4
6768,0.0,99.25,195.25,294.5,202010090000,202010090100,9654.0,3
6769,0.0,86.25,155.5,241.75,202010090100,202010090200,9343.0,3
6770,0.0,82.0,150.75,232.75,202010090200,202010090300,9127.0,3
6771,0.0,97.0,167.75,264.75,202010090300,202010090400,9702.0,3
6772,105.0,141.25,191.0,437.25,202010090400,202010090500,10496.0,4
6773,486.75,196.5,196.0,879.25,202010090500,202010090600,11032.0,8
6774,946.75,245.75,178.75,1371.25,202010090600,202010090700,11360.0,12
6775,1252.0,271.25,228.25,1751.5,202010090700,202010090800,11407.0,15
6776,1594.0,293.75,340.75,2228.5,202010090800,202010090900,11081.0,20
6777,1958.0,319.0,457.75,2734.75,202010090900,202010091000,11027.0,25
6778,2207.25,341.5,557.75,3106.5,202010091000,202010091100,10486.0,30
6779,2170.75,392.25,587.25,3150.25,202010091100,202010091200,9980.0,32
6780,1684.75,464.5,580.5,2729.75,202010091200,202010091300,10235.0,27
6781,938.75,483.25,521.75,1943.75,202010091300,202010091400,10725.0,18
6782,364.25,538.25,519.75,1422.25,202010091400,202010091500,11179.0,13
6783,92.25,583.0,568.5,1243.75,202010091500,202010091600,11410.0,11
6784,0.0,623.75,621.25,1245.0,202010091600,202010091700,11441.0,11
6785,0.0,666.0,697.75,1363.75,202010091700,202010091800,11558.0,12
6786,0.0,602.5,761.0,1363.5,202010091800,202010091900,11229.0,12
6787,0.0,546.25,675.5,1221.75,202010091900,202010092000,10902.0,11
6788,0.0,632.0,660.5,1292.5,202010092000,202010092100,10263.0,13
6789,0.0,711.0,756.75,1467.75,202010092100,202010092200,9485.0,15
6790,0.0,777.5,978.75,1756.25,202010092200,202010092300,7827.0,22
6791,0.0,794.5,1088.75,1883.25,202010092300,202010100000,7254.0,26
6792,0.0,813.75,1061.0,1874.75,202010100000,202010100100,7011.0,27
6793,0.0,817.75,1139.5,1957.25,202010100100,202010100200,6745.0,29
6794,0.0,818.0,1306.5,2124.5,202010100200,202010100300,6804.0,31
6795,0.0,822.5,1402.5,2225.0,202010100300,202010100400,7000.0,32
6796,100.75,826.0,1457.75,2384.5,202010100400,202010100500,7475.0,32
6797,725.25,809.5,1422.75,2957.5,202010100500,202010100600,8109.0,36
6798,1710.0,810.5,1494.5,4015.0,202010100600,202010100700,8506.0,47
6799,2247.75,806.75,1596.5,4651.0,202010100700,202010100800,8528.0,55
6800,2603.5,790.0,1638.75,5032.25,202010100800,202010100900,8394.0,60
6801,2658.75,761.5,1677.25,5097.5,202010100900,202010101000,7944.0,64
6802,2325.0,746.25,1667.0,4738.25,202010101000,202010101100,7892.0,60
6803,1723.75,720.25,1453.0,3897.0,202010101100,202010101200,7903.0,49
6804,1035.0,737.25,1114.0,2886.25,202010101200,202010101300,7766.0,37
6805,456.25,758.5,869.0,2083.75,202010101300,202010101400,7847.0,27
6806,146.0,733.25,826.25,1705.5,202010101400,202010101500,8212.0,21
6807,38.5,643.0,806.5,1488.0,202010101500,202010101600,8558.0,17
6808,0.0,514.75,735.25,1250.0,202010101600,202010101700,9022.0,14
6809,0.0,517.75,569.5,1087.25,202010101700,202010101800,9276.0,12
6810,0.0,501.25,568.0,1069.25,202010101800,202010101900,9124.0,12
6811,0.0,488.25,457.0,945.25,202010101900,202010102000,8983.0,11
6812,0.0,486.5,531.0,1017.5,202010102000,202010102100,8333.0,12
6813,0.0,596.0,675.25,1271.25,202010102100,202010102200,7577.0,17
6814,0.0,313.75,401.25,715.0,202010102200,202010102300,6594.0,11
6815,0.0,380.75,429.0,809.75,202010102300,202010110000,5909.0,14
6816,0.0,393.25,489.5,882.75,202010110000,202010110100,5832.0,15
6817,0.0,496.75,587.25,1084.0,202010110100,202010110200,5752.0,19
6818,0.0,524.5,667.25,1191.75,202010110200,202010110300,5947.0,20
6819,0.0,535.75,708.0,1243.75,202010110300,202010110400,5887.0,21
6820,87.0,544.5,753.25,1384.75,202010110400,202010110500,5838.0,24
6821,456.0,524.5,764.0,1744.5,202010110500,202010110600,5802.0,30
6822,940.0,539.25,724.75,2204.0,202010110600,202010110700,5918.0,37
6823,1192.25,581.25,673.0,2446.5,202010110700,202010110800,5895.0,42
6824,1335.0,642.0,759.0,2736.0,202010110800,202010110900,5910.0,46
6825,1330.5,676.25,885.75,2892.5,202010110900,202010111000,6069.0,48
6826,1141.0,713.75,966.25,2821.0,202010111000,202010111100,5903.0,48
6827,882.5,771.0,1079.0,2732.5,202010111100,202010111200,5577.0,49
6828,755.75,797.5,1130.75,2684.0,202010111200,202010111300,5671.0,47
6829,593.25,826.25,1185.0,2604.5,202010111300,202010111400,5864.0,44
6830,271.0,831.5,1158.5,2261.0,202010111400,202010111500,6136.0,37
6831,53.75,814.75,1159.75,2028.25,202010111500,202010111600,7317.0,28
6832,0.0,809.5,1133.0,1942.5,202010111600,202010111700,8041.0,24
6833,0.0,794.25,1140.5,1934.75,202010111700,202010111800,8409.0,23
6834,0.0,765.25,1038.5,1803.75,202010111800,202010111900,8354.0,22
6835,0.0,709.75,983.5,1693.25,202010111900,202010112000,8396.0,20
6836,0.0,640.75,879.5,1520.25,202010112000,202010112100,8285.0,18
6837,0.0,605.25,805.0,1410.25,202010112100,202010112200,7986.0,18
6838,0.0,573.25,661.0,1234.25,202010112200,202010112300,7564.0,16
6839,0.0,538.75,650.0,1188.75,202010112300,202010120000,7545.0,16
6840,0.0,485.5,658.75,1144.25,202010120000,202010120100,7601.0,15
6841,0.0,435.75,569.75,1005.5,202010120100,202010120200,7695.0,13
6842,0.0,326.5,426.0,752.5,202010120200,202010120300,7888.0,10
6843,0.0,249.75,299.25,549.0,202010120300,202010120400,8542.0,6
6844,92.75,197.0,203.25,493.0,202010120400,202010120500,9502.0,5
6845,590.0,152.5,161.0,903.5,202010120500,202010120600,9743.0,9
6846,1320.5,133.5,131.75,1585.75,202010120600,202010120700,9891.0,16
6847,1752.0,115.75,137.25,2005.0,202010120700,202010120800,9829.0,20
6848,2205.0,116.75,177.0,2498.75,202010120800,202010120900,9718.0,26
6849,2569.25,126.75,195.5,2891.5,202010120900,202010121000,9772.0,30
6850,2584.5,141.0,196.5,2922.0,202010121000,202010121100,9578.0,31
6851,2236.0,128.75,199.0,2563.75,202010121100,202010121200,9660.0,27
6852,1698.0,120.75,208.0,2026.75,202010121200,202010121300,9712.0,21
6853,1012.75,116.5,192.75,1322.0,202010121300,202010121400,9700.0,14
6854,386.5,108.5,163.5,658.5,202010121400,202010121500,10007.0,7
6855,65.25,107.25,150.5,323.0,202010121500,202010121600,10446.0,3
6856,0.0,108.75,142.25,251.0,202010121600,202010121700,10792.0,2
6857,0.0,117.25,164.0,281.25,202010121700,202010121800,10936.0,3
6858,0.0,130.75,203.0,333.75,202010121800,202010121900,10807.0,3
6859,0.0,172.75,264.0,436.75,202010121900,202010122000,10461.0,4
6860,0.0,212.0,335.25,547.25,202010122000,202010122100,10081.0,5
6861,0.0,251.25,409.5,660.75,202010122100,202010122200,9624.0,7
6862,0.0,590.0,655.5,1245.5,202010122200,202010122300,9263.0,13
6863,0.0,603.75,712.75,1316.5,202010122300,202010130000,8719.0,15
6864,0.0,628.5,714.0,1342.5,202010130000,202010130100,8491.0,16
6865,0.0,641.25,716.0,1357.25,202010130100,202010130200,8417.0,16
6866,0.0,632.0,701.25,1333.25,202010130200,202010130300,8356.0,16
6867,0.0,622.0,680.5,1302.5,202010130300,202010130400,8836.0,15
6868,81.25,603.25,652.5,1337.0,202010130400,202010130500,9380.0,14
6869,303.25,570.75,598.75,1472.75,202010130500,202010130600,9795.0,15
6870,545.5,551.5,563.0,1660.0,202010130600,202010130700,10015.0,17
6871,805.0,531.75,554.25,1891.0,202010130700,202010130800,9896.0,19
6872,1028.5,546.75,642.25,2217.5,202010130800,202010130900,9857.0,22
6873,1187.75,568.5,730.5,2486.75,202010130900,202010131000,9785.0,25
6874,1241.5,556.0,738.0,2535.5,202010131000,202010131100,9550.0,27
6875,1168.0,519.5,670.25,2357.75,202010131100,202010131200,9232.0,26
6876,966.0,472.75,609.25,2048.0,202010131200,202010131300,9177.0,22
6877,643.0,392.25,537.5,1572.75,202010131300,202010131400,9031.0,17
6878,280.25,367.75,507.5,1155.5,202010131400,202010131500,9057.0,13
6879,43.25,346.75,558.75,948.75,202010131500,202010131600,9622.0,10
6880,0.0,350.0,648.5,998.5,202010131600,202010131700,10051.0,10
6881,0.0,370.25,695.75,1066.0,202010131700,202010131800,10262.0,10
6882,0.0,391.5,734.5,1126.0,202010131800,202010131900,10441.0,11
6883,0.0,401.0,766.75,1167.75,202010131900,202010132000,10423.0,11
6884,0.0,442.25,758.75,1201.0,202010132000,202010132100,10206.0,12
6885,0.0,463.25,749.5,1212.75,202010132100,202010132200,10032.0,12
6886,0.0,531.75,850.25,1382.0,202010132200,202010132300,9012.0,15
6887,0.0,530.75,813.75,1344.5,202010132300,202010140000,8289.0,16
6888,0.0,529.25,791.0,1320.25,202010140000,202010140100,8216.0,16
6889,0.0,542.25,798.75,1341.0,202010140100,202010140200,8181.0,16
6890,0.0,547.5,788.25,1335.75,202010140200,202010140300,8364.0,16
6891,0.0,545.5,746.25,1291.75,202010140300,202010140400,8870.0,15
6892,84.25,526.0,695.0,1305.25,202010140400,202010140500,9670.0,13
6893,382.25,491.5,694.25,1568.0,202010140500,202010140600,10400.0,15
6894,783.0,459.25,765.0,2007.25,202010140600,202010140700,10647.0,19
6895,1162.25,477.5,915.75,2555.5,202010140700,202010140800,10650.0,24
6896,1535.5,534.25,1103.0,3172.75,202010140800,202010140900,10622.0,30
6897,1786.5,571.25,1246.5,3604.25,202010140900,202010141000,10096.0,36
6898,1860.25,613.75,1328.0,3802.0,202010141000,202010141100,9946.0,38
6899,1728.5,653.25,1371.75,3753.5,202010141100,202010141200,9838.0,38
6900,1362.5,676.25,1362.25,3401.0,202010141200,202010141300,9808.0,35
6901,833.5,700.75,1277.5,2811.75,202010141300,202010141400,9818.0,29
6902,324.25,730.75,1206.5,2261.5,202010141400,202010141500,10434.0,22
6903,35.0,762.25,1205.25,2002.5,202010141500,202010141600,10778.0,19
6904,0.0,765.0,1205.25,1970.25,202010141600,202010141700,10863.0,18
6905,0.0,731.25,1128.5,1859.75,202010141700,202010141800,11073.0,17
6906,0.0,686.5,1015.0,1701.5,202010141800,202010141900,10919.0,16
6907,0.0,626.0,913.0,1539.0,202010141900,202010142000,10449.0,15
6908,0.0,569.0,852.0,1421.0,202010142000,202010142100,9826.0,14
6909,0.0,523.75,803.75,1327.5,202010142100,202010142200,8812.0,15
6910,0.0,576.75,909.5,1486.25,202010142200,202010142300,8363.0,18
6911,0.0,579.25,914.0,1493.25,202010142300,202010150000,7761.0,19
6912,0.0,605.5,891.0,1496.5,202010150000,202010150100,7484.0,20
6913,0.0,613.5,825.75,1439.25,202010150100,202010150200,7179.0,20
6914,0.0,595.25,771.75,1367.0,202010150200,202010150300,7127.0,19
6915,0.0,565.25,720.5,1285.75,202010150300,202010150400,7700.0,17
6916,73.0,541.0,637.5,1251.5,202010150400,202010150500,8916.0,14
6917,324.0,507.5,570.25,1401.75,202010150500,202010150600,9308.0,15
6918,683.25,446.25,577.5,1707.0,202010150600,202010150700,9553.0,18
6919,1082.5,409.5,664.75,2156.75,202010150700,202010150800,9201.0,23
6920,1437.5,442.25,754.0,2633.75,202010150800,202010150900,8852.0,30
6921,1586.25,489.25,829.0,2904.5,202010150900,202010151000,8699.0,33
6922,1538.25,540.75,858.5,2937.5,202010151000,202010151100,8332.0,35
6923,1363.25,531.75,802.5,2697.5,202010151100,202010151200,8406.0,32
6924,1072.75,512.5,738.0,2323.25,202010151200,202010151300,8569.0,27
6925,660.0,475.0,636.0,1771.0,202010151300,202010151400,8997.0,20
6926,244.5,433.25,542.5,1220.25,202010151400,202010151500,9699.0,13
6927,21.5,415.0,511.0,947.5,202010151500,202010151600,10321.0,9
6928,0.0,398.0,500.0,898.0,202010151600,202010151700,10566.0,8
6929,0.0,357.5,465.0,822.5,202010151700,202010151800,10820.0,8
6930,0.0,281.25,409.5,690.75,202010151800,202010151900,10599.0,7
6931,0.0,254.0,375.0,629.0,202010151900,202010152000,10307.0,6
6932,0.0,244.75,366.5,611.25,202010152000,202010152100,9925.0,6
6933,0.0,212.0,344.25,556.25,202010152100,202010152200,9598.0,6
6934,0.0,158.75,352.75,511.5,202010152200,202010152300,10012.0,5
6935,0.0,145.0,300.25,445.25,202010152300,202010160000,9488.0,5
6936,0.0,123.25,266.5,389.75,202010160000,202010160100,8799.0,4
6937,0.0,112.0,237.75,349.75,202010160100,202010160200,8448.0,4
6938,0.0,106.0,198.5,304.5,202010160200,202010160300,8267.0,4
6939,0.0,102.5,163.5,266.0,202010160300,202010160400,9212.0,3
6940,70.0,100.25,142.75,313.0,202010160400,202010160500,10087.0,3
6941,358.0,92.0,118.0,568.0,202010160500,202010160600,10728.0,5
6942,773.5,72.0,85.0,930.5,202010160600,202010160700,11006.0,8
6943,1118.5,77.5,78.5,1274.5,202010160700,202010160800,11083.0,11
6944,1417.5,84.75,88.75,1591.0,202010160800,202010160900,11032.0,14
6945,1576.25,83.5,95.75,1755.5,202010160900,202010161000,11131.0,16
6946,1534.5,80.0,98.25,1712.75,202010161000,202010161100,10758.0,16
6947,1288.25,81.5,101.75,1471.5,202010161100,202010161200,10378.0,14
6948,926.25,83.75,126.5,1136.5,202010161200,202010161300,10538.0,11
6949,543.25,87.5,144.75,775.5,202010161300,202010161400,10823.0,7
6950,202.25,91.0,119.0,412.25,202010161400,202010161500,11324.0,4
6951,15.75,93.25,107.75,216.75,202010161500,202010161600,11234.0,2
6952,0.0,94.25,120.75,215.0,202010161600,202010161700,11386.0,2
6953,0.0,96.25,127.75,224.0,202010161700,202010161800,11371.0,2
6954,0.0,87.5,112.5,200.0,202010161800,202010161900,10753.0,2
6955,0.0,69.75,98.75,168.5,202010161900,202010162000,10228.0,2
6956,0.0,76.75,77.75,154.5,202010162000,202010162100,9648.0,2
6957,0.0,76.0,56.25,132.25,202010162100,202010162200,8807.0,2
6958,0.0,62.25,55.25,117.5,202010162200,202010162300,7305.0,2
6959,0.0,65.5,43.75,109.25,202010162300,202010170000,6395.0,2
6960,0.0,52.5,36.0,88.5,202010170000,202010170100,5932.0,1
6961,0.0,31.5,29.5,61.0,202010170100,202010170200,5513.0,1
6962,0.0,22.5,25.25,47.75,202010170200,202010170300,5614.0,1
6963,0.0,18.25,27.5,45.75,202010170300,202010170400,5840.0,1
6964,54.75,19.25,28.0,102.0,202010170400,202010170500,6318.0,2
6965,225.5,14.0,21.75,261.25,202010170500,202010170600,7162.0,4
6966,422.0,9.75,19.75,451.5,202010170600,202010170700,7625.0,6
6967,642.0,12.75,19.5,674.25,202010170700,202010170800,7735.0,9
6968,942.25,21.0,22.25,985.5,202010170800,202010170900,7651.0,13
6969,1215.5,34.25,24.75,1274.5,202010170900,202010171000,7372.0,17
6970,1345.25,43.25,27.5,1416.0,202010171000,202010171100,7341.0,19
6971,1301.25,38.0,31.25,1370.5,202010171100,202010171200,7204.0,19
6972,1069.25,30.25,46.0,1145.5,202010171200,202010171300,7206.0,16
6973,670.75,30.25,56.75,757.75,202010171300,202010171400,7109.0,11
6974,245.5,44.75,61.25,351.5,202010171400,202010171500,7383.0,5
6975,12.75,49.0,76.25,138.0,202010171500,202010171600,7662.0,2
6976,0.0,47.5,94.25,141.75,202010171600,202010171700,8025.0,2
6977,0.0,54.75,124.5,179.25,202010171700,202010171800,8395.0,2
6978,0.0,77.0,164.5,241.5,202010171800,202010171900,8383.0,3
6979,0.0,98.25,199.0,297.25,202010171900,202010172000,8153.0,4
6980,0.0,115.75,252.5,368.25,202010172000,202010172100,7566.0,5
6981,0.0,129.75,326.5,456.25,202010172100,202010172200,7033.0,6
6982,0.0,70.25,297.0,367.25,202010172200,202010172300,5825.0,6
6983,0.0,73.5,342.25,415.75,202010172300,202010180000,4931.0,8
6984,0.0,76.0,374.25,450.25,202010180000,202010180100,4564.0,10
6985,0.0,76.25,398.0,474.25,202010180100,202010180200,4482.0,11
6986,0.0,77.0,392.75,469.75,202010180200,202010180300,4612.0,10
6987,0.0,76.0,342.25,418.25,202010180300,202010180400,4554.0,9
6988,47.5,76.5,314.25,438.25,202010180400,202010180500,4627.0,9
6989,396.0,85.5,299.0,780.5,202010180500,202010180600,4613.0,17
6990,968.75,92.75,233.25,1294.75,202010180600,202010180700,4854.0,27
6991,1206.0,97.75,179.0,1482.75,202010180700,202010180800,5027.0,29
6992,1262.75,130.25,159.0,1552.0,202010180800,202010180900,5030.0,31
6993,1219.5,138.75,168.25,1526.5,202010180900,202010181000,5193.0,29
6994,1096.25,140.25,153.75,1390.25,202010181000,202010181100,5200.0,27
