group_id,Solar,Wind Offshore,Wind Onshore,totalRenewable,startTime,endTime,total,percentRenewable
120,0.0,5863.5,12196.0,18059.5,202001060000,202001060100,53521.0,34
121,0.0,5814.5,12060.5,17875.0,202001060100,202001060200,53227.0,34
122,0.0,5769.25,11768.75,17538.0,202001060200,202001060300,52153.0,34
123,0.0,5682.25,11289.25,16971.5,202001060300,202001060400,52252.0,32
124,0.0,5535.75,10667.0,16202.75,202001060400,202001060500,53823.0,30
125,0.0,5397.0,10102.0,15499.0,202001060500,202001060600,56902.0,27
126,0.0,5327.25,9704.25,15031.5,202001060600,202001060700,60424.0,25
127,249.0,5275.25,9463.5,14987.75,202001060700,202001060800,63861.0,23
128,2031.75,5270.0,9362.5,16664.25,202001060800,202001060900,66506.0,25
129,4694.5,5384.0,9017.0,19095.5,202001060900,202001061000,68600.0,28
130,6678.25,5515.5,8330.25,20524.0,202001061000,202001061100,69817.0,29
131,7462.0,5602.5,7633.75,20698.25,202001061100,202001061200,71178.0,29
132,7006.5,5697.0,7115.25,19818.75,202001061200,202001061300,69593.0,28
133,5132.25,5802.5,6902.75,17837.5,202001061300,202001061400,66869.0,27
134,2163.5,5852.75,7061.5,15077.75,202001061400,202001061500,63182.0,24
135,160.75,5847.0,7852.75,13860.5,202001061500,202001061600,62449.0,22
136,0.0,5832.5,9191.75,15024.25,202001061600,202001061700,66384.0,23
137,0.0,5835.75,10616.0,16451.75,202001061700,202001061800,68368.0,24
138,0.0,5802.25,11805.5,17607.75,202001061800,202001061900,69918.0,25
139,0.0,5725.5,12621.5,18347.0,202001061900,202001062000,67478.0,27
140,0.0,5610.75,13350.25,18961.0,202001062000,202001062100,65193.0,29
141,0.0,5483.5,13914.0,19397.5,202001062100,202001062200,64621.0,30
142,0.0,5245.25,14355.25,19600.5,202001062200,202001062300,62342.0,31
143,0.0,5262.25,15509.75,20772.0,202001062300,202001070000,62656.0,33
144,0.0,5038.75,15649.5,20688.25,202001070000,202001070100,61527.0,34
145,0.0,4712.5,15964.0,20676.5,202001070100,202001070200,60363.0,34
146,0.0,4425.75,16331.0,20756.75,202001070200,202001070300,59839.0,35
147,0.0,4312.25,16339.5,20651.75,202001070300,202001070400,60794.0,34
148,0.0,4203.0,16114.75,20317.75,202001070400,202001070500,62825.0,32
149,0.0,3965.25,15811.75,19777.0,202001070500,202001070600,67751.0,29
150,0.0,3651.25,15169.0,18820.25,202001070600,202001070700,73030.0,26
151,114.75,3109.5,14434.75,17659.0,202001070700,202001070800,74813.0,24
152,891.75,2581.75,13548.0,17021.5,202001070800,202001070900,75105.0,23
153,2008.75,2401.0,12432.25,16842.0,202001070900,202001071000,75014.0,22
154,2898.0,2731.0,11296.5,16925.5,202001071000,202001071100,74804.0,23
155,3287.5,3523.75,10479.5,17290.75,202001071100,202001071200,75019.0,23
156,3052.75,4413.0,10112.0,17577.75,202001071200,202001071300,74836.0,23
157,2199.25,5103.0,10377.25,17679.5,202001071300,202001071400,73777.0,24
158,891.5,5474.75,11092.0,17458.25,202001071400,202001071500,72232.0,24
159,70.5,5667.75,12124.0,17862.25,202001071500,202001071600,72545.0,25
160,0.0,5794.5,13368.75,19163.25,202001071600,202001071700,76504.0,25
161,0.0,5878.75,14614.0,20492.75,202001071700,202001071800,78588.0,26
162,0.0,5916.25,15909.75,21826.0,202001071800,202001071900,78267.0,28
163,0.0,5940.75,17379.75,23320.5,202001071900,202001072000,76057.0,31
164,0.0,6000.75,18998.25,24999.0,202001072000,202001072100,73851.0,34
165,0.0,6111.25,20388.25,26499.5,202001072100,202001072200,71606.0,37
166,0.0,6142.75,21765.25,27908.0,202001072200,202001072300,68594.0,41
167,0.0,6432.25,24315.75,30748.0,202001072300,202001080000,66516.0,46
168,0.0,6449.25,25098.0,31547.25,202001080000,202001080100,66419.0,47
169,0.0,6457.5,25623.0,32080.5,202001080100,202001080200,66208.0,48
170,0.0,6456.75,25875.25,32332.0,202001080200,202001080300,66173.0,49
171,0.0,6479.25,25824.25,32303.5,202001080300,202001080400,67182.0,48
172,0.0,6505.25,25602.5,32107.75,202001080400,202001080500,68889.0,47
173,0.0,6452.75,25492.5,31945.25,202001080500,202001080600,74756.0,43
174,0.0,6373.5,25105.75,31479.25,202001080600,202001080700,82219.0,38
175,132.5,6174.25,24456.25,30763.0,202001080700,202001080800,83708.0,37
176,777.0,5825.25,23675.75,30278.0,202001080800,202001080900,83838.0,36
177,1549.25,5366.25,22682.75,29598.25,202001080900,202001081000,84297.0,35
178,2065.0,4884.75,21492.75,28442.5,202001081000,202001081100,83995.0,34
179,2172.0,4335.5,20327.25,26834.75,202001081100,202001081200,82737.0,32
180,1795.75,3795.75,19024.5,24616.0,202001081200,202001081300,80152.0,31
181,1172.25,3276.5,17488.0,21936.75,202001081300,202001081400,77046.0,28
182,473.25,2815.5,16005.0,19293.75,202001081400,202001081500,74968.0,26
183,41.75,2471.25,14754.0,17267.0,202001081500,202001081600,72565.0,24
184,0.0,2203.75,13739.0,15942.75,202001081600,202001081700,72382.0,22
185,0.0,1974.5,12831.0,14805.5,202001081700,202001081800,72012.0,21
186,0.0,1766.25,11909.5,13675.75,202001081800,202001081900,71257.0,19
187,0.0,1569.0,10998.0,12567.0,202001081900,202001082000,67932.0,18
188,0.0,1373.25,10001.75,11375.0,202001082000,202001082100,63703.0,18
189,0.0,1171.0,9029.25,10200.25,202001082100,202001082200,60144.0,17
190,0.0,996.0,8362.75,9358.75,202001082200,202001082300,56048.0,17
191,0.0,936.0,6837.75,7773.75,202001082300,202001090000,53083.0,15
192,0.0,726.75,6073.0,6799.75,202001090000,202001090100,50413.0,13
193,0.0,587.25,5807.75,6395.0,202001090100,202001090200,49034.0,13
194,0.0,537.75,5876.75,6414.5,202001090200,202001090300,47810.0,13
195,0.0,569.0,6373.75,6942.75,202001090300,202001090400,48249.0,14
196,0.0,750.0,7493.0,8243.0,202001090400,202001090500,52363.0,16
197,0.0,1251.75,9061.25,10313.0,202001090500,202001090600,60128.0,17
198,0.0,2209.75,11011.75,13221.5,202001090600,202001090700,67915.0,19
199,132.5,3420.75,13575.5,17128.75,202001090700,202001090800,73440.0,23
200,887.0,4463.0,16373.5,21723.5,202001090800,202001090900,77998.0,28
201,1902.0,5107.25,18661.25,25670.5,202001090900,202001091000,80398.0,32
202,2702.25,5416.25,20470.0,28588.5,202001091000,202001091100,83206.0,34
203,3030.25,5609.75,21957.0,30597.0,202001091100,202001091200,83874.0,36
204,2803.75,5776.25,22903.5,31483.5,202001091200,202001091300,82907.0,38
205,1967.0,5885.5,23317.0,31169.5,202001091300,202001091400,80235.0,39
206,819.0,5950.5,23415.75,30185.25,202001091400,202001091500,77923.0,39
207,81.25,6010.25,23185.5,29277.0,202001091500,202001091600,78169.0,37
208,0.0,5904.5,22741.75,28646.25,202001091600,202001091700,80090.0,36
209,0.0,5692.75,22237.0,27929.75,202001091700,202001091800,80623.0,35
210,0.0,5316.0,21706.0,27022.0,202001091800,202001091900,79047.0,34
211,0.0,4893.25,21348.0,26241.25,202001091900,202001092000,74335.0,35
212,0.0,4606.75,21103.5,25710.25,202001092000,202001092100,69736.0,37
213,0.0,4231.0,20924.5,25155.5,202001092100,202001092200,67700.0,37
214,0.0,3795.5,21214.0,25009.5,202001092200,202001092300,66129.0,38
215,0.0,2827.25,21173.25,24000.5,202001092300,202001100000,63111.0,38
216,0.0,2345.0,21514.0,23859.0,202001100000,202001100100,62012.0,38
217,0.0,2202.25,22354.25,24556.5,202001100100,202001100200,62381.0,39
218,0.0,2225.0,23394.25,25619.25,202001100200,202001100300,63348.0,40
219,0.0,2422.75,24302.75,26725.5,202001100300,202001100400,64621.0,41
220,0.0,2882.75,25276.25,28159.0,202001100400,202001100500,68141.0,41
221,0.0,3442.0,26031.0,29473.0,202001100500,202001100600,73584.0,40
222,0.0,3986.0,25805.5,29791.5,202001100600,202001100700,78655.0,38
223,355.25,4660.0,25129.0,30144.25,202001100700,202001100800,82782.0,36
224,2280.5,5322.5,24497.75,32100.75,202001100800,202001100900,84102.0,38
225,4593.5,5852.5,24254.0,34700.0,202001100900,202001101000,85585.0,41
226,6122.75,6117.25,24454.0,36694.0,202001101000,202001101100,87094.0,42
227,6410.0,6117.75,24944.0,37471.75,202001101100,202001101200,87226.0,43
228,5407.5,6008.25,25524.75,36940.5,202001101200,202001101300,84793.0,44
229,3591.75,5907.75,25923.75,35423.25,202001101300,202001101400,81444.0,43
230,1462.0,5751.25,26042.0,33255.25,202001101400,202001101500,78314.0,42
231,116.75,5431.0,25521.25,31069.0,202001101500,202001101600,77678.0,40
232,0.0,4887.25,24396.5,29283.75,202001101600,202001101700,78660.0,37
233,0.0,4051.75,23083.25,27135.0,202001101700,202001101800,77022.0,35
234,0.0,3243.25,21774.25,25017.5,202001101800,202001101900,74692.0,33
235,0.0,2778.0,20400.0,23178.0,202001101900,202001102000,71445.0,32
236,0.0,2626.75,18838.75,21465.5,202001102000,202001102100,66167.0,32
237,0.0,2771.5,17231.25,20002.75,202001102100,202001102200,62937.0,32
238,0.0,2966.5,16054.75,19021.25,202001102200,202001102300,60533.0,31
239,0.0,2000.0,15098.0,17098.0,202001102300,202001110000,57952.0,30
240,0.0,2556.0,13922.0,16478.0,202001110000,202001110100,55784.0,30
241,0.0,3343.75,12727.75,16071.5,202001110100,202001110200,54120.0,30
242,0.0,4077.0,11659.75,15736.75,202001110200,202001110300,52783.0,30
243,0.0,4597.5,10611.75,15209.25,202001110300,202001110400,52084.0,29
244,0.0,5031.25,9919.25,14950.5,202001110400,202001110500,52061.0,29
245,0.0,5374.0,9618.5,14992.5,202001110500,202001110600,53073.0,28
246,0.0,5601.0,9578.0,15179.0,202001110600,202001110700,55310.0,27
247,287.5,5675.25,9801.75,15764.5,202001110700,202001110800,58429.0,27
248,2230.75,5712.5,10152.25,18095.5,202001110800,202001110900,64052.0,28
249,4975.5,5754.5,10510.75,21240.75,202001110900,202001111000,68531.0,31
250,6961.0,5821.25,11018.5,23800.75,202001111000,202001111100,70674.0,34
251,7767.5,5938.5,11692.25,25398.25,202001111100,202001111200,72566.0,35
252,7016.75,5974.25,12384.0,25375.0,202001111200,202001111300,71408.0,36
253,4977.25,6054.0,13191.75,24223.0,202001111300,202001111400,68564.0,35
254,2218.75,6178.25,14326.0,22723.0,202001111400,202001111500,66471.0,34
255,244.0,6268.5,15780.0,22292.5,202001111500,202001111600,66462.0,34
256,0.0,6310.5,17496.0,23806.5,202001111600,202001111700,71560.0,33
257,0.0,6345.5,19204.5,25550.0,202001111700,202001111800,74314.0,34
258,0.0,6355.5,20535.0,26890.5,202001111800,202001111900,73634.0,37
259,0.0,6351.75,21394.25,27746.0,202001111900,202001112000,69517.0,40
260,0.0,6347.0,21898.75,28245.75,202001112000,202001112100,67043.0,42
261,0.0,6383.25,22000.25,28383.5,202001112100,202001112200,65872.0,43
262,0.0,6374.75,22046.0,28420.75,202001112200,202001112300,63671.0,45
263,0.0,6314.75,23007.0,29321.75,202001112300,202001120000,63619.0,46
264,0.0,6325.5,23078.5,29404.0,202001120000,202001120100,62026.0,47
265,0.0,6344.25,23310.25,29654.5,202001120100,202001120200,61794.0,48
266,0.0,6355.0,23490.0,29845.0,202001120200,202001120300,62102.0,48
267,0.0,6359.75,23674.5,30034.25,202001120300,202001120400,62388.0,48
268,0.0,6342.75,23998.5,30341.25,202001120400,202001120500,63154.0,48
269,0.0,6226.25,24649.75,30876.0,202001120500,202001120600,64282.0,48
270,0.0,6119.75,25174.0,31293.75,202001120600,202001120700,66341.0,47
271,385.5,5991.75,25667.0,32044.25,202001120700,202001120800,68794.0,47
272,2318.0,5850.5,26038.0,34206.5,202001120800,202001120900,72522.0,47
273,4873.75,5708.25,26086.0,36668.0,202001120900,202001121000,77249.0,47
274,6793.0,5567.25,25881.75,38242.0,202001121000,202001121100,80366.0,48
275,7355.0,5398.25,25853.0,38606.25,202001121100,202001121200,80540.0,48
276,6476.0,5235.0,26131.75,37842.75,202001121200,202001121300,78333.0,48
277,4424.0,4967.25,26732.5,36123.75,202001121300,202001121400,75255.0,48
278,1985.5,4688.5,27519.75,34193.75,202001121400,202001121500,72589.0,47
279,252.5,4588.75,28246.5,33087.75,202001121500,202001121600,72918.0,45
280,0.0,4494.75,28398.25,32893.0,202001121600,202001121700,75039.0,44
281,0.0,4461.0,28126.25,32587.25,202001121700,202001121800,75757.0,43
282,0.0,4571.0,27485.5,32056.5,202001121800,202001121900,74533.0,43
283,0.0,4562.0,26527.5,31089.5,202001121900,202001122000,72030.0,43
284,0.0,4445.0,25383.75,29828.75,202001122000,202001122100,69665.0,43
285,0.0,4295.75,23636.5,27932.25,202001122100,202001122200,67453.0,41
286,0.0,4126.5,21807.25,25933.75,202001122200,202001122300,64399.0,40
287,0.0,4737.0,22465.5,27202.5,202001122300,202001130000,60710.0,45
288,0.0,4231.5,20125.75,24357.25,202001130000,202001130100,58870.0,41
289,0.0,3800.25,17984.25,21784.5,202001130100,202001130200,56159.0,39
290,0.0,3424.5,15986.25,19410.75,202001130200,202001130300,54527.0,36
291,0.0,3335.5,14168.5,17504.0,202001130300,202001130400,54975.0,32
292,0.0,3495.5,12981.25,16476.75,202001130400,202001130500,57587.0,29
293,0.0,3530.25,12274.0,15804.25,202001130500,202001130600,62636.0,25
294,0.0,3602.0,11736.0,15338.0,202001130600,202001130700,68369.0,22
295,191.25,3179.75,11731.0,15102.0,202001130700,202001130800,71400.0,21
296,1280.75,3762.75,11113.0,16156.5,202001130800,202001130900,72420.0,22
297,2818.5,3901.5,10679.0,17399.0,202001130900,202001131000,74010.0,24
298,4088.75,4031.75,10159.0,18279.5,202001131000,202001131100,73735.0,25
299,4705.0,4270.5,9675.5,18651.0,202001131100,202001131200,73586.0,25
300,4456.25,4597.25,8991.75,18045.25,202001131200,202001131300,72373.0,25
301,3307.5,4844.75,8381.0,16533.25,202001131300,202001131400,69732.0,24
302,1510.0,5031.5,8357.75,14899.25,202001131400,202001131500,68413.0,22
303,186.25,5142.25,9492.75,14821.25,202001131500,202001131600,68678.0,22
304,0.0,5216.25,11729.75,16946.0,202001131600,202001131700,73053.0,23
305,0.0,5328.75,14384.75,19713.5,202001131700,202001131800,75175.0,26
306,0.0,5419.5,16859.75,22279.25,202001131800,202001131900,75637.0,29
307,0.0,5461.0,18829.25,24290.25,202001131900,202001132000,73850.0,33
308,0.0,5461.25,20678.0,26139.25,202001132000,202001132100,71443.0,37
309,0.0,5550.5,22332.75,27883.25,202001132100,202001132200,69978.0,40
310,0.0,5628.0,24075.5,29703.5,202001132200,202001132300,69622.0,43
311,0.0,5240.5,27129.5,32370.0,202001132300,202001140000,67900.0,48
312,0.0,5370.0,28881.5,34251.5,202001140000,202001140100,68122.0,50
313,0.0,5468.5,30574.5,36043.0,202001140100,202001140200,69038.0,52
314,0.0,5547.0,32032.25,37579.25,202001140200,202001140300,69810.0,54
315,0.0,5558.5,33234.5,38793.0,202001140300,202001140400,71331.0,54
316,0.0,5555.75,34057.0,39612.75,202001140400,202001140500,74353.0,53
317,0.0,5413.75,34831.75,40245.5,202001140500,202001140600,80511.0,50
318,0.0,5446.5,34992.25,40438.75,202001140600,202001140700,85130.0,48
319,416.75,5197.0,34849.0,40462.75,202001140700,202001140800,88312.0,46
320,2261.5,5232.25,34319.75,41813.5,202001140800,202001140900,88821.0,47
321,4361.75,5366.5,33432.25,43160.5,202001140900,202001141000,89203.0,48
322,5785.75,5361.5,32167.75,43315.0,202001141000,202001141100,89475.0,48
323,6241.5,5386.5,30830.5,42458.5,202001141100,202001141200,88371.0,48
324,5621.25,5372.25,29808.5,40802.0,202001141200,202001141300,87621.0,47
325,4050.75,5362.25,28810.5,38223.5,202001141300,202001141400,84894.0,45
326,1925.75,5359.0,28001.75,35286.5,202001141400,202001141500,82542.0,43
327,299.0,5568.75,28143.0,34010.75,202001141500,202001141600,82166.0,41
328,0.0,5540.5,29421.0,34961.5,202001141600,202001141700,84564.0,41
329,0.0,5483.25,31013.75,36497.0,202001141700,202001141800,85122.0,43
330,0.0,5444.75,32515.75,37960.5,202001141800,202001141900,84582.0,45
331,0.0,5413.25,34000.75,39414.0,202001141900,202001142000,82190.0,48
332,0.0,5025.75,35130.0,40155.75,202001142000,202001142100,80197.0,50
333,0.0,4686.5,35393.25,40079.75,202001142100,202001142200,77772.0,52
334,0.0,4441.0,35482.75,39923.75,202001142200,202001142300,76110.0,52
335,0.0,4118.25,35390.75,39509.0,202001142300,202001150000,72144.0,55
336,0.0,4072.0,34979.0,39051.0,202001150000,202001150100,70973.0,55
337,0.0,4162.5,34462.75,38625.25,202001150100,202001150200,69613.0,55
338,0.0,4403.5,33932.5,38336.0,202001150200,202001150300,69558.0,55
339,0.0,4542.75,33368.25,37911.0,202001150300,202001150400,69456.0,55
340,0.0,4627.0,32955.25,37582.25,202001150400,202001150500,70714.0,53
341,0.0,4719.25,32924.75,37644.0,202001150500,202001150600,76753.0,49
342,0.0,4852.0,32695.5,37547.5,202001150600,202001150700,81972.0,46
343,766.25,4707.0,32599.75,38073.0,202001150700,202001150800,85745.0,44
344,4393.75,4719.25,32463.5,41576.5,202001150800,202001150900,89311.0,47
345,8525.75,4708.5,32098.75,45333.0,202001150900,202001151000,92344.0,49
346,11423.0,4658.75,31329.25,47411.0,202001151000,202001151100,94364.0,50
347,12403.25,4571.75,30542.75,47517.75,202001151100,202001151200,94231.0,50
348,11206.25,4363.5,30030.75,45600.5,202001151200,202001151300,92206.0,49
349,8075.0,4176.75,29975.75,42227.5,202001151300,202001151400,87944.0,48
350,3850.5,4193.0,30172.5,38216.0,202001151400,202001151500,84351.0,45
351,579.75,4625.5,30454.75,35660.0,202001151500,202001151600,81896.0,44
352,0.0,4955.0,30504.5,35459.5,202001151600,202001151700,83652.0,42
353,0.0,5264.75,30309.0,35573.75,202001151700,202001151800,83811.0,42
354,0.0,5534.0,29764.0,35298.0,202001151800,202001151900,82775.0,43
355,0.0,5634.0,28708.25,34342.25,202001151900,202001152000,78029.0,44
356,0.0,5665.25,27425.5,33090.75,202001152000,202001152100,73558.0,45
357,0.0,5700.5,25656.5,31357.0,202001152100,202001152200,70071.0,45
358,0.0,5683.25,24069.0,29752.25,202001152200,202001152300,67392.0,44
359,0.0,6052.25,22068.5,28120.75,202001152300,202001160000,64705.0,43
360,0.0,6012.25,20252.0,26264.25,202001160000,202001160100,63269.0,42
361,0.0,6028.5,18446.5,24475.0,202001160100,202001160200,60680.0,40
362,0.0,6062.75,16899.5,22962.25,202001160200,202001160300,58315.0,39
