group_id,Solar,Wind Onshore,totalRenewable,startTime,total,percentRenewable
2036,0.0,43.0,43.0,202003252000,3639.0,1
2037,0.0,63.75,63.75,202003252100,3634.75,2
2038,0.0,95.75,95.75,202003252200,3505.75,3
2039,0.0,79.75,79.75,202003252300,3437.25,2
2040,0.0,71.75,71.75,202003260000,3424.75,2
2041,0.0,54.5,54.5,202003260100,3312.5,2
2042,0.0,46.75,46.75,202003260200,3290.25,1
2043,0.0,50.0,50.0,202003260300,3299.5,2
2044,10.25,64.0,74.25,202003260400,3376.5,2
2045,63.0,63.75,126.75,202003260500,3629.5,3
2046,154.25,46.0,200.25,202003260600,3822.75,5
2047,231.25,32.0,263.25,202003260700,3949.0,7
2048,346.75,33.0,379.75,202003260800,4039.75,9
2049,448.5,35.5,484.0,202003260900,4079.5,12
2050,455.0,39.0,494.0,202003261000,4174.75,12
2051,420.75,53.25,474.0,202003261100,4164.25,11
2052,379.75,50.75,430.5,202003261200,4066.0,11
2053,345.5,67.5,413.0,202003261300,3977.75,10
2054,267.75,77.75,345.5,202003261400,3803.25,9
2055,137.0,71.0,208.0,202003261500,3665.0,6
2056,27.25,49.25,76.5,202003261600,3596.25,2
2057,0.0,51.75,51.75,202003261700,3641.25,1
2058,0.0,74.75,74.75,202003261800,3655.0,2
2059,0.0,111.75,111.75,202003261900,3642.0,3
2060,0.0,181.75,181.75,202003262000,3582.0,5
2061,0.0,185.5,185.5,202003262100,3535.0,5
2062,0.0,163.5,163.5,202003262200,3453.75,5
2063,0.0,109.0,109.0,202003262300,3452.5,3
2064,0.0,94.75,94.75,202003270000,3467.0,3
2065,0.0,64.0,64.0,202003270100,3348.0,2
2066,0.0,60.0,60.0,202003270200,3313.5,2
2067,0.0,56.5,56.5,202003270300,3328.25,2
2068,15.0,62.75,77.75,202003270400,3415.75,2
2069,101.75,62.25,164.0,202003270500,3710.75,4
2070,249.75,33.25,283.0,202003270600,3913.0,7
2071,394.5,10.0,404.5,202003270700,4059.25,10
2072,550.5,6.5,557.0,202003270800,4159.75,13
2073,676.25,7.25,683.5,202003270900,4197.5,16
2074,690.0,8.0,698.0,202003271000,4212.25,17
2075,625.5,15.75,641.25,202003271100,4195.0,15
2076,534.5,15.0,549.5,202003271200,4141.0,13
2077,452.25,16.0,468.25,202003271300,4014.25,12
2078,334.5,13.75,348.25,202003271400,3846.0,9
2079,163.5,11.0,174.5,202003271500,3649.5,5
2080,30.5,6.0,36.5,202003271600,3523.25,1
2081,0.0,11.25,11.25,202003271700,3589.75,0
2082,0.0,37.75,37.75,202003271800,3632.25,1
2083,0.0,45.75,45.75,202003271900,3596.0,1
2084,0.0,34.25,34.25,202003272000,3551.5,1
2085,0.0,34.75,34.75,202003272100,3536.0,1
2086,0.0,33.75,33.75,202003272200,3479.25,1
2087,0.0,24.25,24.25,202003272300,3234.75,1
2088,0.0,12.5,12.5,202003280000,3108.5,0
2089,0.0,5.5,5.5,202003280100,3020.0,0
2090,0.0,4.5,4.5,202003280200,2999.5,0
2091,0.0,3.5,3.5,202003280300,3009.5,0
2092,15.25,1.5,16.75,202003280400,2995.75,1
2093,103.5,0.0,103.5,202003280500,3224.0,3
2094,252.75,0.0,252.75,202003280600,3454.5,7
2095,396.75,0.5,397.25,202003280700,3633.25,11
2096,542.0,0.0,542.0,202003280800,3759.75,14
2097,653.0,0.25,653.25,202003280900,3866.0,17
2098,678.0,1.25,679.25,202003281000,3827.75,18
2099,612.0,4.0,616.0,202003281100,3871.0,16
2100,504.5,6.5,511.0,202003281200,3803.5,13
2101,403.5,10.5,414.0,202003281300,3675.0,11
2102,285.0,17.75,302.75,202003281400,3492.75,9
2103,129.0,32.5,161.5,202003281500,3250.25,5
2104,21.75,51.0,72.75,202003281600,3081.25,2
2105,0.0,78.25,78.25,202003281700,3153.5,2
2106,0.0,139.5,139.5,202003281800,3190.0,4
2107,0.0,106.75,106.75,202003281900,3158.5,3
2108,0.0,61.5,61.5,202003282000,3120.75,2
2109,0.0,72.25,72.25,202003282100,3158.0,2
2110,0.0,43.75,43.75,202003282200,3116.0,1
2111,0.0,14.0,14.0,202003282300,3040.25,0
2112,0.0,13.75,13.75,202003290000,3048.5,0
2113,0.0,29.0,29.0,202003290100,3022.5,1
2114,0.0,91.75,91.75,202003290200,3024.0,3
2115,14.0,82.75,96.75,202003290300,3042.75,3
2116,98.5,93.75,192.25,202003290400,3070.75,6
2117,255.25,113.75,369.0,202003290500,3193.5,12
2118,406.75,104.0,510.75,202003290600,3413.25,15
2119,556.25,125.75,682.0,202003290700,3610.25,19
2120,654.75,148.5,803.25,202003290800,3794.0,21
2121,597.25,164.0,761.25,202003290900,3890.0,20
2122,470.75,159.25,630.0,202003291000,3998.0,16
2123,335.75,151.0,486.75,202003291100,4000.0,12
2124,202.75,142.5,345.25,202003291200,3885.75,9
2125,138.5,148.25,286.75,202003291300,3752.75,8
2126,102.5,168.5,271.0,202003291400,3596.75,8
2127,53.25,192.25,245.5,202003291500,3433.5,7
2128,9.0,201.0,210.0,202003291600,3291.5,6
2129,0.0,220.25,220.25,202003291700,3289.5,7
2130,0.0,210.75,210.75,202003291800,3334.0,6
2131,0.0,156.5,156.5,202003291900,3349.5,5
2132,0.0,138.25,138.25,202003292000,3392.75,4
2133,0.0,149.0,149.0,202003292100,3434.75,4
2134,0.0,197.0,197.0,202003292200,3230.75,6
2135,0.0,192.5,192.5,202003292300,3183.0,6
2136,0.0,238.5,238.5,202003300000,3182.25,7
2137,0.0,281.75,281.75,202003300100,3144.25,9
2138,0.0,291.75,291.75,202003300200,3169.75,9
2139,12.25,287.75,300.0,202003300300,3220.0,9
2140,66.25,287.75,354.0,202003300400,3499.75,10
2141,125.75,295.5,421.25,202003300500,3917.5,11
2142,168.5,292.0,460.5,202003300600,4093.0,11
2143,222.5,288.5,511.0,202003300700,4227.25,12
2144,263.0,282.75,545.75,202003300800,4328.5,13
2145,252.5,265.75,518.25,202003300900,4367.5,12
2146,219.5,255.5,475.0,202003301000,4240.75,11
2147,182.0,241.25,423.25,202003301100,4255.25,10
2148,147.0,211.5,358.5,202003301200,4238.25,8
2149,112.25,182.0,294.25,202003301300,4198.0,7
2150,66.5,160.75,227.25,202003301400,4149.75,5
2151,19.0,163.5,182.5,202003301500,4060.0,4
2152,1.5,154.0,155.5,202003301600,3964.75,4
2153,0.0,144.5,144.5,202003301700,3967.25,4
2154,0.0,135.25,135.25,202003301800,3903.25,3
2155,0.0,121.5,121.5,202003301900,3898.5,3
2156,0.0,97.5,97.5,202003302000,3776.25,3
2157,0.0,91.0,91.0,202003302100,3629.25,3
2158,0.0,89.5,89.5,202003302200,3379.75,3
2159,0.0,86.5,86.5,202003302300,3274.25,3
2160,0.0,83.25,83.25,202003310000,3203.75,3
2161,0.0,64.25,64.25,202003310100,3127.25,2
2162,0.0,55.0,55.0,202003310200,3199.5,2
2163,18.25,46.75,65.0,202003310300,3316.5,2
2164,116.75,31.75,148.5,202003310400,3414.0,4
2165,277.75,18.5,296.25,202003310500,3555.5,8
2166,430.0,7.0,437.0,202003310600,3758.75,12
2167,591.25,4.5,595.75,202003310700,3916.75,15
2168,718.0,16.25,734.25,202003310800,4039.5,18
2169,735.75,19.5,755.25,202003310900,4083.25,18
2170,672.0,18.25,690.25,202003311000,4083.0,17
2171,577.75,21.25,599.0,202003311100,4110.0,15
2172,493.0,23.75,516.75,202003311200,4035.5,13
2173,364.25,33.25,397.5,202003311300,3887.75,10
2174,175.75,38.5,214.25,202003311400,3772.5,6
2175,32.25,46.25,78.5,202003311500,3620.25,2
2176,0.0,62.75,62.75,202003311600,3470.5,2
2177,0.0,136.25,136.25,202003311700,3465.75,4
2178,0.0,159.75,159.75,202003311800,3446.5,5
2179,0.0,68.75,68.75,202003311900,3444.75,2
2180,0.0,72.0,72.0,202003312000,3443.25,2
2181,0.0,68.25,68.25,202003312100,3383.0,2
2182,0.0,83.5,83.5,202003312200,3221.5,3
2183,0.0,74.75,74.75,202003312300,3150.5,2
2184,0.0,56.5,56.5,202004010000,3054.25,2
2185,0.0,39.75,39.75,202004010100,2955.25,1
2186,0.0,27.75,27.75,202004010200,2947.0,1
2187,18.5,33.0,51.5,202004010300,3049.25,2
2188,118.25,27.75,146.0,202004010400,3216.25,5
2189,278.5,18.0,296.5,202004010500,3386.25,9
2190,428.75,7.0,435.75,202004010600,3575.75,12
2191,590.25,3.75,594.0,202004010700,3711.5,16
2192,704.0,2.25,706.25,202004010800,3787.0,19
2193,682.75,1.0,683.75,202004010900,3814.0,18
2194,576.25,0.0,576.25,202004011000,3793.0,15
2195,442.25,0.0,442.25,202004011100,3794.0,12
2196,312.5,0.0,312.5,202004011200,3696.5,8
2197,221.25,0.0,221.25,202004011300,3573.5,6
2198,132.5,0.0,132.5,202004011400,3460.25,4
2199,39.0,0.0,39.0,202004011500,3318.75,1
2200,2.75,0.75,3.5,202004011600,3181.5,0
2201,0.0,3.75,3.75,202004011700,3186.75,0
2202,0.0,12.0,12.0,202004011800,3199.25,0
2203,0.0,20.25,20.25,202004011900,3157.0,1
2204,0.0,33.0,33.0,202004012000,3090.0,1
2205,0.0,75.75,75.75,202004012100,3059.75,2
2206,0.0,66.25,66.25,202004012200,3049.25,2
2207,0.0,51.25,51.25,202004012300,3039.0,2
2208,0.0,57.0,57.0,202004020000,2990.5,2
2209,0.0,65.75,65.75,202004020100,2940.0,2
2210,0.0,72.75,72.75,202004020200,2971.0,2
2211,0.0,88.0,88.0,202004020300,3179.75,3
2212,19.5,100.5,120.0,202004020400,3540.75,3
2213,144.0,99.75,243.75,202004020500,3725.0,7
2214,368.75,66.0,434.75,202004020600,3897.5,11
2215,596.5,26.5,623.0,202004020700,4017.0,16
2216,764.5,36.0,800.5,202004020800,4118.25,19
2217,849.75,42.0,891.75,202004020900,4182.0,21
2218,866.0,35.5,901.5,202004021000,4200.25,21
2219,841.0,28.5,869.5,202004021100,4184.0,21
2220,757.0,22.75,779.75,202004021200,4107.0,19
2221,622.25,19.0,641.25,202004021300,3998.25,16
2222,436.75,19.75,456.5,202004021400,3864.25,12
2223,223.5,24.5,248.0,202004021500,3737.5,7
2224,55.75,35.5,91.25,202004021600,3624.5,3
2225,0.0,88.0,88.0,202004021700,3619.75,2
2226,0.0,151.5,151.5,202004021800,3643.0,4
2227,0.0,157.25,157.25,202004021900,3595.5,4
2228,0.0,168.5,168.5,202004022000,3511.75,5
2229,0.0,184.75,184.75,202004022100,3267.0,6
2230,0.0,159.25,159.25,202004022200,3025.75,5
2231,0.0,169.25,169.25,202004022300,3065.0,6
2232,0.0,175.5,175.5,202004030000,3010.5,6
2233,0.0,158.75,158.75,202004030100,2945.75,5
2234,0.0,122.25,122.25,202004030200,2961.5,4
2235,0.0,91.0,91.0,202004030300,3016.75,3
2236,19.75,76.75,96.5,202004030400,3091.75,3
2237,142.25,56.0,198.25,202004030500,3268.75,6
2238,362.5,16.0,378.5,202004030600,3493.5,11
2239,588.25,1.25,589.5,202004030700,3662.0,16
2240,754.5,7.5,762.0,202004030800,3777.75,20
2241,840.5,19.5,860.0,202004030900,3838.25,22
2242,857.0,16.0,873.0,202004031000,3857.5,23
2243,821.0,20.25,841.25,202004031100,3856.0,22
2244,716.25,25.25,741.5,202004031200,3793.25,20
2245,571.5,28.5,600.0,202004031300,3613.0,17
2246,390.25,27.0,417.25,202004031400,3444.0,12
2247,194.0,30.5,224.5,202004031500,3270.0,7
2248,49.25,31.75,81.0,202004031600,3169.0,3
2249,0.0,37.0,37.0,202004031700,3131.5,1
2250,0.0,62.0,62.0,202004031800,3135.0,2
2251,0.0,123.25,123.25,202004031900,3105.5,4
2252,0.0,118.75,118.75,202004032000,3031.5,4
2253,0.0,92.5,92.5,202004032100,2995.75,3
2254,0.0,80.75,80.75,202004032200,3026.0,3
2255,0.0,70.25,70.25,202004032300,3030.0,2
2256,0.0,53.5,53.5,202004040000,2975.5,2
2257,0.0,57.0,57.0,202004040100,2917.25,2
2258,0.0,56.25,56.25,202004040200,2935.0,2
2259,0.0,46.75,46.75,202004040300,2951.0,2
2260,21.25,37.25,58.5,202004040400,2987.75,2
2261,145.5,30.5,176.0,202004040500,3181.5,6
2262,367.25,16.25,383.5,202004040600,3393.75,11
2263,594.75,5.25,600.0,202004040700,3563.25,17
2264,762.5,7.5,770.0,202004040800,3712.0,21
2265,842.5,17.25,859.75,202004040900,3815.5,23
2266,852.0,28.25,880.25,202004041000,3833.75,23
2267,804.5,35.75,840.25,202004041100,3809.0,22
2268,697.5,34.5,732.0,202004041200,3733.5,20
2269,563.0,34.0,597.0,202004041300,3598.0,17
2270,401.25,28.0,429.25,202004041400,3442.5,12
2271,212.0,25.5,237.5,202004041500,3245.5,7
2272,56.25,35.25,91.5,202004041600,3084.75,3
2273,0.0,63.5,63.5,202004041700,3092.25,2
2274,0.0,119.5,119.5,202004041800,3098.5,4
2275,0.0,167.0,167.0,202004041900,3052.25,5
2276,0.0,146.0,146.0,202004042000,3064.75,5
2277,0.0,122.25,122.25,202004042100,3011.0,4
2278,0.0,161.25,161.25,202004042200,2957.75,5
2279,0.0,126.5,126.5,202004042300,2922.5,4
2280,0.0,119.5,119.5,202004050000,2884.25,4
2281,0.0,108.75,108.75,202004050100,2808.75,4
2282,0.0,109.75,109.75,202004050200,2796.75,4
2283,0.0,127.75,127.75,202004050300,2786.5,5
2284,24.5,128.25,152.75,202004050400,2774.5,6
2285,159.5,104.25,263.75,202004050500,2965.0,9
2286,391.5,55.75,447.25,202004050600,3270.0,14
2287,625.25,50.75,676.0,202004050700,3445.25,20
2288,798.5,44.5,843.0,202004050800,3465.0,24
2289,891.0,30.75,921.75,202004050900,3560.25,26
2290,918.0,22.5,940.5,202004051000,3552.5,26
2291,899.25,17.0,916.25,202004051100,3598.5,25
2292,818.0,15.25,833.25,202004051200,3591.0,23
2293,678.25,17.5,695.75,202004051300,3446.75,20
2294,480.0,23.0,503.0,202004051400,3320.5,15
2295,249.25,26.25,275.5,202004051500,3144.5,9
2296,65.25,32.5,97.75,202004051600,3027.75,3
2297,0.25,55.25,55.5,202004051700,3010.75,2
2298,0.0,93.5,93.5,202004051800,3037.75,3
2299,0.0,150.5,150.5,202004051900,3067.25,5
2300,0.0,153.75,153.75,202004052000,3131.25,5
2301,0.0,170.25,170.25,202004052100,3131.0,5
2302,0.0,187.25,187.25,202004052200,3134.75,6
2303,0.0,170.75,170.75,202004052300,3131.0,5
2304,0.0,138.75,138.75,202004060000,3106.25,4
2305,0.0,113.25,113.25,202004060100,3001.5,4
2306,0.0,95.0,95.0,202004060200,2913.5,3
2307,0.0,92.0,92.0,202004060300,2977.25,3
2308,26.5,116.5,143.0,202004060400,3136.0,5
2309,165.75,117.75,283.5,202004060500,3335.0,9
2310,401.5,103.5,505.0,202004060600,3587.0,14
2311,636.75,111.0,747.75,202004060700,3688.0,20
2312,810.25,136.0,946.25,202004060800,3854.0,25
2313,902.0,145.0,1047.0,202004060900,3956.0,26
2314,930.0,148.5,1078.5,202004061000,3963.25,27
2315,914.25,142.0,1056.25,202004061100,3959.5,27
2316,842.0,132.25,974.25,202004061200,3874.5,25
2317,705.0,147.75,852.75,202004061300,3730.75,23
2318,505.5,146.5,652.0,202004061400,3555.5,18
2319,268.0,133.0,401.0,202004061500,3378.25,12
2320,72.0,106.75,178.75,202004061600,3170.5,6
2321,0.5,93.5,94.0,202004061700,3198.25,3
2322,0.0,128.25,128.25,202004061800,3214.0,4
2323,0.0,144.75,144.75,202004061900,3127.25,5
2324,0.0,161.75,161.75,202004062000,3038.75,5
2325,0.0,159.75,159.75,202004062100,3010.5,5
2326,0.0,126.25,126.25,202004062200,2936.5,4
2327,0.0,119.75,119.75,202004062300,2937.0,4
2328,0.0,95.25,95.25,202004070000,2921.5,3
2329,0.0,83.25,83.25,202004070100,2866.25,3
2330,0.0,81.5,81.5,202004070200,2873.5,3
2331,0.0,77.0,77.0,202004070300,2913.75,3
2332,30.25,68.25,98.5,202004070400,3034.5,3
2333,181.0,58.5,239.5,202004070500,3221.5,7
2334,429.75,44.5,474.25,202004070600,3443.75,14
2335,673.75,20.0,693.75,202004070700,3623.25,19
2336,851.0,40.0,891.0,202004070800,3742.0,24
2337,943.5,50.75,994.25,202004070900,3819.75,26
2338,968.75,45.5,1014.25,202004071000,3835.0,26
2339,951.0,44.5,995.5,202004071100,3814.5,26
2340,873.75,37.75,911.5,202004071200,3738.75,24
2341,731.0,37.75,768.75,202004071300,3611.5,21
2342,524.5,29.75,554.25,202004071400,3449.25,16
2343,279.25,24.75,304.0,202004071500,3270.0,9
2344,76.0,20.0,96.0,202004071600,3082.75,3
2345,1.0,33.25,34.25,202004071700,3029.0,1
2346,0.0,50.25,50.25,202004071800,3038.25,2
2347,0.0,52.25,52.25,202004071900,3012.75,2
2348,0.0,47.0,47.0,202004072000,2972.5,2
2349,0.0,41.25,41.25,202004072100,2913.5,1
2350,0.0,60.0,60.0,202004072200,2848.0,2
2351,0.0,57.25,57.25,202004072300,2872.25,2
2352,0.0,50.25,50.25,202004080000,2862.75,2
2353,0.0,33.75,33.75,202004080100,2806.25,1
2354,0.0,15.0,15.0,202004080200,2805.0,1
2355,0.0,2.5,2.5,202004080300,2846.0,0
2356,30.75,1.5,32.25,202004080400,2942.0,1
2357,179.75,1.25,181.0,202004080500,3117.5,6
2358,420.75,1.0,421.75,202004080600,3347.25,13
2359,657.5,0.5,658.0,202004080700,3545.75,19
2360,830.0,0.0,830.0,202004080800,3696.75,22
2361,920.25,1.75,922.0,202004080900,3763.25,25
2362,943.75,6.75,950.5,202004081000,3789.25,25
2363,926.75,8.5,935.25,202004081100,3679.0,25
2364,851.5,6.25,857.75,202004081200,3608.5,24
2365,711.75,8.75,720.5,202004081300,3487.25,21
2366,511.75,7.75,519.5,202004081400,3334.25,16
2367,274.0,6.75,280.75,202004081500,3122.25,9
2368,76.0,4.25,80.25,202004081600,2968.5,3
2369,1.25,11.0,12.25,202004081700,2926.5,0
2370,0.0,30.5,30.5,202004081800,3019.25,1
2371,0.0,55.5,55.5,202004081900,3022.25,2
2372,0.0,53.25,53.25,202004082000,3046.0,2
2373,0.0,42.0,42.0,202004082100,3062.75,1
2374,0.0,76.5,76.5,202004082200,3067.5,2
2375,0.0,79.5,79.5,202004082300,3014.75,3
2376,0.0,86.0,86.0,202004090000,2991.75,3
2377,0.0,98.0,98.0,202004090100,2951.25,3
2378,0.0,110.25,110.25,202004090200,2955.25,4
2379,0.0,104.5,104.5,202004090300,2958.25,4
2380,33.0,90.25,123.25,202004090400,2999.75,4
2381,185.25,60.0,245.25,202004090500,3159.0,8
2382,428.0,31.75,459.75,202004090600,3395.0,14
2383,665.25,8.0,673.25,202004090700,3593.5,19
2384,836.75,14.25,851.0,202004090800,3754.5,23
2385,925.0,30.5,955.5,202004090900,3861.5,25
2386,948.75,28.5,977.25,202004091000,3898.25,25
2387,932.0,22.5,954.5,202004091100,3873.25,25
2388,856.5,15.75,872.25,202004091200,3795.0,23
2389,716.75,13.25,730.0,202004091300,3641.25,20
2390,516.25,11.75,528.0,202004091400,3475.25,15
2391,277.75,10.25,288.0,202004091500,3262.75,9
2392,78.5,8.0,86.5,202004091600,3114.25,3
2393,1.5,5.25,6.75,202004091700,3097.75,0
2394,0.0,9.0,9.0,202004091800,3104.25,0
2395,0.0,23.5,23.5,202004091900,3068.25,1
2396,0.0,63.5,63.5,202004092000,3039.0,2
2397,0.0,86.0,86.0,202004092100,3043.75,3
2398,0.0,32.25,32.25,202004092200,3038.0,1
2399,0.0,70.5,70.5,202004092300,3065.5,2
2400,0.0,111.75,111.75,202004100000,3070.5,4
2401,0.0,108.25,108.25,202004100100,2987.0,4
2402,0.0,131.75,131.75,202004100200,2998.25,4
2403,0.0,128.5,128.5,202004100300,3011.25,4
2404,32.25,95.25,127.5,202004100400,3028.75,4
2405,176.0,72.5,248.5,202004100500,3224.75,8
2406,405.25,32.75,438.0,202004100600,3493.0,13
2407,632.5,25.25,657.75,202004100700,3718.5,18
2408,798.0,26.5,824.5,202004100800,3881.0,21
2409,878.0,35.75,913.75,202004100900,3990.0,23
2410,893.0,51.0,944.0,202004101000,3995.0,24
2411,872.25,50.5,922.75,202004101100,3966.75,23
2412,793.0,68.75,861.75,202004101200,3880.5,22
2413,660.25,62.75,723.0,202004101300,3721.5,19
2414,476.75,72.0,548.75,202004101400,3533.25,16
2415,259.5,63.0,322.5,202004101500,3314.0,10
2416,75.25,53.75,129.0,202004101600,3124.0,4
2417,1.75,48.5,50.25,202004101700,3280.0,2
2418,0.0,66.25,66.25,202004101800,3310.75,2
2419,0.0,90.75,90.75,202004101900,3182.0,3
2420,0.0,107.75,107.75,202004102000,3100.5,3
2421,0.0,72.25,72.25,202004102100,3084.0,2
2422,0.0,30.5,30.5,202004102200,3218.5,1
2423,0.0,17.25,17.25,202004102300,3224.25,1
2424,0.0,20.25,20.25,202004110000,3195.5,1
2425,0.0,30.0,30.0,202004110100,3141.75,1
2426,0.0,26.5,26.5,202004110200,3153.25,1
2427,0.0,21.0,21.0,202004110300,3164.75,1
2428,32.75,17.5,50.25,202004110400,3201.0,2
2429,164.25,17.0,181.25,202004110500,3368.5,5
2430,370.25,3.75,374.0,202004110600,3580.5,10
2431,585.25,1.0,586.25,202004110700,3787.75,15
2432,749.75,3.25,753.0,202004110800,3976.0,19
2433,839.25,8.25,847.5,202004110900,4056.25,21
2434,865.5,9.75,875.25,202004111000,4100.25,21
2435,847.5,10.25,857.75,202004111100,4087.5,21
2436,770.75,12.25,783.0,202004111200,4025.25,19
2437,640.75,9.25,650.0,202004111300,3904.5,17
2438,461.5,16.25,477.75,202004111400,3712.0,13
2439,250.75,5.25,256.0,202004111500,3490.25,7
2440,74.0,2.5,76.5,202004111600,3290.5,2
2441,2.0,4.5,6.5,202004111700,3329.0,0
2442,0.0,8.25,8.25,202004111800,3328.25,0
2443,0.0,12.25,12.25,202004111900,3320.25,0
2444,0.0,23.25,23.25,202004112000,3302.5,1
2445,0.0,21.75,21.75,202004112100,3218.75,1
2446,0.0,19.0,19.0,202004112200,2945.25,1
2447,0.0,13.25,13.25,202004112300,2912.75,0
2448,0.0,43.5,43.5,202004120000,2873.5,2
2449,0.0,85.5,85.5,202004120100,2809.75,3
2450,0.0,87.75,87.75,202004120200,2802.75,3
2451,0.0,85.25,85.25,202004120300,2811.0,3
2452,37.75,77.0,114.75,202004120400,2862.0,4
2453,188.5,25.25,213.75,202004120500,3079.25,7
2454,418.75,17.75,436.5,202004120600,3378.0,13
2455,644.0,19.25,663.25,202004120700,3592.0,18
2456,808.25,41.75,850.0,202004120800,3759.5,23
2457,892.75,81.5,974.25,202004120900,3857.75,25
2458,913.0,94.75,1007.75,202004121000,3887.0,26
2459,894.0,94.0,988.0,202004121100,3857.0,26
2460,814.0,81.0,895.0,202004121200,3766.75,24
2461,674.25,82.0,756.25,202004121300,3618.25,21
2462,478.5,79.75,558.25,202004121400,3435.0,16
2463,254.75,86.5,341.25,202004121500,3214.25,11
2464,76.0,96.5,172.5,202004121600,3075.0,6
2465,4.0,142.75,146.75,202004121700,3078.5,5
2466,0.0,209.5,209.5,202004121800,3091.75,7
2467,0.0,222.25,222.25,202004121900,3127.0,7
2468,0.0,138.25,138.25,202004122000,3244.0,4
2469,0.0,106.5,106.5,202004122100,3259.0,3
2470,0.0,204.5,204.5,202004122200,3231.75,6
2471,0.0,183.0,183.0,202004122300,3218.0,6
2472,0.0,154.5,154.5,202004130000,3129.25,5
2473,0.0,132.5,132.5,202004130100,3003.75,4
2474,0.0,116.25,116.25,202004130200,2958.75,4
2475,0.0,93.75,93.75,202004130300,2996.25,3
2476,31.75,75.25,107.0,202004130400,2967.25,4
2477,143.75,47.75,191.5,202004130500,3233.75,6
2478,313.25,24.75,338.0,202004130600,3429.5,10
2479,491.75,27.75,519.5,202004130700,3592.75,14
2480,634.75,21.5,656.25,202004130800,3740.0,18
2481,716.75,24.0,740.75,202004130900,3855.0,19
2482,736.0,27.0,763.0,202004131000,3868.25,20
2483,719.0,25.0,744.0,202004131100,3711.0,20
2484,651.5,106.0,757.5,202004131200,3568.75,21
2485,534.25,81.5,615.75,202004131300,3477.5,18
2486,375.25,65.75,441.0,202004131400,3546.5,12
2487,200.25,97.25,297.5,202004131500,3409.75,9
2488,62.25,158.5,220.75,202004131600,3284.0,7
2489,4.75,166.5,171.25,202004131700,3311.5,5
2490,0.0,227.5,227.5,202004131800,3315.5,7
2491,0.0,174.25,174.25,202004131900,3329.0,5
2492,0.0,204.0,204.0,202004132000,3288.75,6
2493,0.0,223.25,223.25,202004132100,3283.75,7
2494,0.0,281.5,281.5,202004132200,3310.75,9
2495,0.0,236.0,236.0,202004132300,3324.5,7
2496,0.0,226.75,226.75,202004140000,3338.5,7
2497,0.0,181.75,181.75,202004140100,3238.5,6
2498,0.0,195.75,195.75,202004140200,3229.25,6
2499,0.0,226.25,226.25,202004140300,3282.0,7
2500,10.25,223.75,234.0,202004140400,3414.0,7
2501,57.0,190.5,247.5,202004140500,3518.0,7
2502,154.25,156.5,310.75,202004140600,3592.25,9
2503,288.0,192.5,480.5,202004140700,3667.0,13
2504,426.25,242.75,669.0,202004140800,3790.25,18
2505,541.25,261.5,802.75,202004140900,3792.5,21
2506,596.5,267.5,864.0,202004141000,3819.5,23
2507,599.75,259.25,859.0,202004141100,3830.25,22
2508,570.0,269.25,839.25,202004141200,3802.5,22
2509,491.75,241.5,733.25,202004141300,3777.75,19
2510,367.75,251.0,618.75,202004141400,3678.75,17
2511,213.25,242.5,455.75,202004141500,3561.75,13
2512,69.75,174.75,244.5,202004141600,3472.75,7
2513,4.0,142.0,146.0,202004141700,3429.0,4
2514,0.0,74.25,74.25,202004141800,3418.0,2
2515,0.0,69.0,69.0,202004141900,3333.25,2
2516,0.0,74.0,74.0,202004142000,3246.5,2
2517,0.0,112.0,112.0,202004142100,3195.25,4
2518,0.0,115.25,115.25,202004142200,3102.25,4
2519,0.0,100.0,100.0,202004142300,3098.0,3
2520,0.0,79.75,79.75,202004150000,3104.5,3
2521,0.0,63.5,63.5,202004150100,3001.0,2
2522,0.0,29.25,29.25,202004150200,3000.0,1
2523,0.0,20.75,20.75,202004150300,3061.0,1
2524,45.5,13.75,59.25,202004150400,3175.75,2
2525,216.25,11.25,227.5,202004150500,3399.25,7
2526,466.0,3.25,469.25,202004150600,3633.5,13
2527,700.25,2.5,702.75,202004150700,3759.75,19
2528,864.5,10.75,875.25,202004150800,3933.5,22
2529,944.75,16.0,960.75,202004150900,3971.0,24
2530,959.0,19.5,978.5,202004151000,3982.5,25
2531,929.0,22.5,951.5,202004151100,3957.5,24
2532,840.25,25.25,865.5,202004151200,3854.75,22
2533,692.75,30.5,723.25,202004151300,3746.25,19
2534,500.75,26.75,527.5,202004151400,3594.5,15
2535,279.75,23.25,303.0,202004151500,3392.75,9
2536,88.75,19.0,107.75,202004151600,3291.0,3
2537,5.75,20.25,26.0,202004151700,3212.25,1
2538,0.0,58.75,58.75,202004151800,3224.0,2
2539,0.0,90.0,90.0,202004151900,3221.25,3
2540,0.0,133.0,133.0,202004152000,3173.75,4
2541,0.0,138.5,138.5,202004152100,3176.75,4
2542,0.0,151.0,151.0,202004152200,3193.75,5
2543,0.0,158.5,158.5,202004152300,3207.5,5
2544,0.0,155.25,155.25,202004160000,3200.75,5
2545,0.0,151.0,151.0,202004160100,3163.75,5
2546,0.0,139.0,139.0,202004160200,3142.0,4
2547,0.0,124.0,124.0,202004160300,3174.5,4
2548,46.5,105.5,152.0,202004160400,3326.0,5
2549,213.25,67.5,280.75,202004160500,3525.25,8
2550,456.25,20.25,476.5,202004160600,3715.75,13
2551,686.75,11.5,698.25,202004160700,3908.0,18
2552,852.0,26.25,878.25,202004160800,4020.0,22
