,Solar,Wind Onshore,startTime,endTime,totalRenewable,total,percentRenewable
3579,42.0,1689.0,202005290300,202005290400,1731.0,13036.0,13
3580,159.0,1553.0,202005290400,202005290500,1712.0,14343.0,12
3581,349.0,1468.0,202005290500,202005290600,1817.0,15422.0,12
3582,561.0,1507.0,202005290600,202005290700,2068.0,15901.0,13
3583,761.0,1668.0,202005290700,202005290800,2429.0,15613.0,16
3584,890.0,1899.0,202005290800,202005290900,2789.0,15343.0,18
3585,940.0,2135.0,202005290900,202005291000,3075.0,15509.0,20
3586,953.0,2334.0,202005291000,202005291100,3287.0,15496.0,21
3587,928.0,2499.0,202005291100,202005291200,3427.0,15256.0,22
3588,830.0,2620.0,202005291200,202005291300,3450.0,14842.0,23
3589,677.0,2683.0,202005291300,202005291400,3360.0,14775.0,23
3590,507.0,2658.0,202005291400,202005291500,3165.0,14651.0,22
3591,335.0,2517.0,202005291500,202005291600,2852.0,14462.0,20
3592,180.0,2294.0,202005291600,202005291700,2474.0,14541.0,17
3593,66.0,2085.0,202005291700,202005291800,2151.0,14890.0,14
3594,12.0,1978.0,202005291800,202005291900,1990.0,15380.0,13
3595,0.0,1973.0,202005291900,202005292000,1973.0,15489.0,13
3596,0.0,1999.0,202005292000,202005292100,1999.0,14802.0,14
3597,0.0,2004.0,202005292100,202005292200,2004.0,14036.0,14
3598,0.0,1897.0,202005292200,202005292300,1897.0,12302.0,15
3599,0.0,1853.0,202005292300,202005300000,1853.0,12088.0,15
3600,0.0,1851.0,202005300000,202005300100,1851.0,12142.0,15
3601,0.0,1900.0,202005300100,202005300200,1900.0,12168.0,16
3602,2.0,1958.0,202005300200,202005300300,1960.0,12264.0,16
3603,44.0,1952.0,202005300300,202005300400,1996.0,12146.0,16
3604,157.0,1908.0,202005300400,202005300500,2065.0,12302.0,17
3605,326.0,1925.0,202005300500,202005300600,2251.0,12596.0,18
3606,491.0,2027.0,202005300600,202005300700,2518.0,12886.0,20
3607,647.0,2199.0,202005300700,202005300800,2846.0,12975.0,22
3608,731.0,2406.0,202005300800,202005300900,3137.0,12821.0,24
3609,741.0,2593.0,202005300900,202005301000,3334.0,12837.0,26
3610,738.0,2749.0,202005301000,202005301100,3487.0,12999.0,27
3611,702.0,2911.0,202005301100,202005301200,3613.0,13273.0,27
3612,586.0,3070.0,202005301200,202005301300,3656.0,13214.0,28
3613,467.0,3197.0,202005301300,202005301400,3664.0,13287.0,28
3614,344.0,3278.0,202005301400,202005301500,3622.0,13242.0,27
3615,226.0,3290.0,202005301500,202005301600,3516.0,13051.0,27
3616,130.0,3242.0,202005301600,202005301700,3372.0,12994.0,26
3617,51.0,3181.0,202005301700,202005301800,3232.0,12925.0,25
3618,9.0,3154.0,202005301800,202005301900,3163.0,13510.0,23
3619,0.0,3177.0,202005301900,202005302000,3177.0,14177.0,22
3620,0.0,3243.0,202005302000,202005302100,3243.0,13917.0,23
3621,0.0,3314.0,202005302100,202005302200,3314.0,13358.0,25
3622,0.0,3434.0,202005302200,202005302300,3434.0,12316.0,28
3623,0.0,3478.0,202005302300,202005310000,3478.0,11887.0,29
3624,0.0,3528.0,202005310000,202005310100,3528.0,11770.0,30
3625,0.0,3582.0,202005310100,202005310200,3582.0,11822.0,30
3626,1.0,3628.0,202005310200,202005310300,3629.0,11866.0,31
3627,23.0,3641.0,202005310300,202005310400,3664.0,11935.0,31
3628,80.0,3620.0,202005310400,202005310500,3700.0,12042.0,31
3629,179.0,3622.0,202005310500,202005310600,3801.0,12078.0,31
3630,329.0,3658.0,202005310600,202005310700,3987.0,12437.0,32
3631,486.0,3698.0,202005310700,202005310800,4184.0,12829.0,33
3632,593.0,3765.0,202005310800,202005310900,4358.0,13075.0,33
3633,645.0,3899.0,202005310900,202005311000,4544.0,13270.0,34
3634,661.0,4057.0,202005311000,202005311100,4718.0,13454.0,35
3635,649.0,4171.0,202005311100,202005311200,4820.0,13561.0,36
3636,603.0,4203.0,202005311200,202005311300,4806.0,13299.0,36
3637,539.0,4148.0,202005311300,202005311400,4687.0,12948.0,36
3638,435.0,4005.0,202005311400,202005311500,4440.0,12829.0,35
3639,303.0,3768.0,202005311500,202005311600,4071.0,12955.0,31
3640,174.0,3461.0,202005311600,202005311700,3635.0,12919.0,28
3641,68.0,3163.0,202005311700,202005311800,3231.0,12954.0,25
3642,13.0,2969.0,202005311800,202005311900,2982.0,12885.0,23
3643,0.0,2877.0,202005311900,202005312000,2877.0,12615.0,23
3644,0.0,2818.0,202005312000,202005312100,2818.0,12154.0,23
3645,0.0,2716.0,202005312100,202005312200,2716.0,11676.0,23
3646,0.0,2509.0,202005312200,202005312300,2509.0,11915.0,21
3647,0.0,2369.0,202005312300,202006010000,2369.0,11748.0,20
3648,0.0,2239.0,202006010000,202006010100,2239.0,11589.0,19
3649,0.0,2123.0,202006010100,202006010200,2123.0,11628.0,18
3650,3.0,1980.0,202006010200,202006010300,1983.0,11703.0,17
3651,50.0,1739.0,202006010300,202006010400,1789.0,11698.0,15
3652,192.0,1418.0,202006010400,202006010500,1610.0,13484.0,12
3653,433.0,1161.0,202006010500,202006010600,1594.0,14723.0,11
3654,696.0,1062.0,202006010600,202006010700,1758.0,15217.0,12
3655,932.0,1128.0,202006010700,202006010800,2060.0,15177.0,14
3656,1090.0,1339.0,202006010800,202006010900,2429.0,15103.0,16
3657,1164.0,1617.0,202006010900,202006011000,2781.0,15339.0,18
3658,1187.0,1880.0,202006011000,202006011100,3067.0,15269.0,20
3659,1151.0,2089.0,202006011100,202006011200,3240.0,15028.0,22
3660,1038.0,2229.0,202006011200,202006011300,3267.0,14879.0,22
3661,880.0,2275.0,202006011300,202006011400,3155.0,14722.0,21
3662,666.0,2190.0,202006011400,202006011500,2856.0,14672.0,19
3663,424.0,1966.0,202006011500,202006011600,2390.0,14669.0,16
3664,217.0,1668.0,202006011600,202006011700,1885.0,14691.0,13
3665,79.0,1413.0,202006011700,202006011800,1492.0,15060.0,10
3666,15.0,1272.0,202006011800,202006011900,1287.0,15318.0,8
3667,0.0,1242.0,202006011900,202006012000,1242.0,15193.0,8
3668,0.0,1279.0,202006012000,202006012100,1279.0,13972.0,9
3669,0.0,1309.0,202006012100,202006012200,1309.0,12750.0,10
3670,0.0,1155.0,202006012200,202006012300,1155.0,12669.0,9
3671,0.0,1184.0,202006012300,202006020000,1184.0,12665.0,9
3672,0.0,1218.0,202006020000,202006020100,1218.0,12711.0,10
3673,0.0,1252.0,202006020100,202006020200,1252.0,12710.0,10
3674,2.0,1264.0,202006020200,202006020300,1266.0,12672.0,10
3675,38.0,1170.0,202006020300,202006020400,1208.0,12728.0,9
3676,142.0,990.0,202006020400,202006020500,1132.0,14473.0,8
3677,314.0,818.0,202006020500,202006020600,1132.0,15877.0,7
3678,517.0,770.0,202006020600,202006020700,1287.0,16536.0,8
3679,696.0,828.0,202006020700,202006020800,1524.0,16495.0,9
3680,803.0,924.0,202006020800,202006020900,1727.0,16328.0,11
3681,833.0,1034.0,202006020900,202006021000,1867.0,16437.0,11
3682,836.0,1134.0,202006021000,202006021100,1970.0,16529.0,12
3683,815.0,1220.0,202006021100,202006021200,2035.0,16148.0,13
3684,752.0,1259.0,202006021200,202006021300,2011.0,15684.0,13
3685,655.0,1266.0,202006021300,202006021400,1921.0,15343.0,13
3686,517.0,1242.0,202006021400,202006021500,1759.0,15112.0,12
3687,352.0,1179.0,202006021500,202006021600,1531.0,14788.0,10
3688,195.0,1101.0,202006021600,202006021700,1296.0,14724.0,9
3689,76.0,1038.0,202006021700,202006021800,1114.0,15749.0,7
3690,13.0,1017.0,202006021800,202006021900,1030.0,15646.0,7
3691,0.0,1030.0,202006021900,202006022000,1030.0,14990.0,7
3692,0.0,1042.0,202006022000,202006022100,1042.0,13877.0,8
3693,0.0,989.0,202006022100,202006022200,989.0,12613.0,8
3694,0.0,987.0,202006022200,202006022300,987.0,12488.0,8
3695,0.0,914.0,202006022300,202006030000,914.0,12282.0,7
3696,0.0,836.0,202006030000,202006030100,836.0,12213.0,7
3697,0.0,755.0,202006030100,202006030200,755.0,11984.0,6
3698,3.0,672.0,202006030200,202006030300,675.0,11988.0,6
3699,44.0,556.0,202006030300,202006030400,600.0,12156.0,5
3700,151.0,407.0,202006030400,202006030500,558.0,13748.0,4
3701,324.0,277.0,202006030500,202006030600,601.0,15665.0,4
3702,538.0,238.0,202006030600,202006030700,776.0,16379.0,5
3703,730.0,271.0,202006030700,202006030800,1001.0,16688.0,6
3704,843.0,333.0,202006030800,202006030900,1176.0,16732.0,7
3705,873.0,395.0,202006030900,202006031000,1268.0,17012.0,7
3706,870.0,433.0,202006031000,202006031100,1303.0,17003.0,8
3707,854.0,459.0,202006031100,202006031200,1313.0,16586.0,8
3708,799.0,490.0,202006031200,202006031300,1289.0,16092.0,8
3709,704.0,524.0,202006031300,202006031400,1228.0,15365.0,8
3710,569.0,556.0,202006031400,202006031500,1125.0,15087.0,7
3711,395.0,565.0,202006031500,202006031600,960.0,14823.0,6
3712,219.0,562.0,202006031600,202006031700,781.0,15011.0,5
3713,85.0,570.0,202006031700,202006031800,655.0,14936.0,4
3714,15.0,616.0,202006031800,202006031900,631.0,15164.0,4
3715,0.0,684.0,202006031900,202006032000,684.0,14943.0,5
3716,0.0,743.0,202006032000,202006032100,743.0,13889.0,5
3717,0.0,750.0,202006032100,202006032200,750.0,12666.0,6
3718,0.0,731.0,202006032200,202006032300,731.0,11981.0,6
3719,0.0,683.0,202006032300,202006040000,683.0,11812.0,6
3720,0.0,635.0,202006040000,202006040100,635.0,11792.0,5
3721,0.0,593.0,202006040100,202006040200,593.0,11709.0,5
3722,4.0,550.0,202006040200,202006040300,554.0,11689.0,5
3723,53.0,476.0,202006040300,202006040400,529.0,11786.0,4
3724,193.0,371.0,202006040400,202006040500,564.0,13940.0,4
3725,420.0,272.0,202006040500,202006040600,692.0,15992.0,4
3726,674.0,263.0,202006040600,202006040700,937.0,17078.0,5
3727,890.0,327.0,202006040700,202006040800,1217.0,17370.0,7
3728,1025.0,412.0,202006040800,202006040900,1437.0,17491.0,8
3729,1074.0,470.0,202006040900,202006041000,1544.0,17725.0,9
3730,1081.0,496.0,202006041000,202006041100,1577.0,17665.0,9
3731,1061.0,514.0,202006041100,202006041200,1575.0,17417.0,9
3732,986.0,548.0,202006041200,202006041300,1534.0,16871.0,9
3733,857.0,603.0,202006041300,202006041400,1460.0,16109.0,9
3734,671.0,676.0,202006041400,202006041500,1347.0,15875.0,8
3735,440.0,830.0,202006041500,202006041600,1270.0,15559.0,8
3736,226.0,1074.0,202006041600,202006041700,1300.0,14998.0,9
3737,81.0,1398.0,202006041700,202006041800,1479.0,15168.0,10
3738,14.0,1809.0,202006041800,202006041900,1823.0,15622.0,12
3739,0.0,2243.0,202006041900,202006042000,2243.0,16090.0,14
3740,0.0,2624.0,202006042000,202006042100,2624.0,15542.0,17
3741,0.0,2833.0,202006042100,202006042200,2833.0,14849.0,19
3742,0.0,2752.0,202006042200,202006042300,2752.0,14208.0,19
3743,0.0,2731.0,202006042300,202006050000,2731.0,13475.0,20
3744,0.0,2630.0,202006050000,202006050100,2630.0,13203.0,20
3745,0.0,2482.0,202006050100,202006050200,2482.0,13091.0,19
3746,2.0,2318.0,202006050200,202006050300,2320.0,12897.0,18
3747,30.0,2117.0,202006050300,202006050400,2147.0,13337.0,16
3748,110.0,1890.0,202006050400,202006050500,2000.0,14762.0,14
3749,229.0,1672.0,202006050500,202006050600,1901.0,16048.0,12
3750,364.0,1513.0,202006050600,202006050700,1877.0,16589.0,11
3751,487.0,1419.0,202006050700,202006050800,1906.0,16511.0,12
3752,571.0,1367.0,202006050800,202006050900,1938.0,16164.0,12
3753,608.0,1307.0,202006050900,202006051000,1915.0,16262.0,12
3754,616.0,1230.0,202006051000,202006051100,1846.0,16197.0,11
3755,608.0,1148.0,202006051100,202006051200,1756.0,15812.0,11
3756,581.0,1052.0,202006051200,202006051300,1633.0,15507.0,11
3757,514.0,941.0,202006051300,202006051400,1455.0,15039.0,10
3758,390.0,834.0,202006051400,202006051500,1224.0,14667.0,8
3759,254.0,745.0,202006051500,202006051600,999.0,14381.0,7
3760,144.0,678.0,202006051600,202006051700,822.0,14493.0,6
3761,57.0,663.0,202006051700,202006051800,720.0,14599.0,5
3762,9.0,768.0,202006051800,202006051900,777.0,14604.0,5
3763,0.0,978.0,202006051900,202006052000,978.0,14516.0,7
3764,0.0,1240.0,202006052000,202006052100,1240.0,13487.0,9
3765,0.0,1528.0,202006052100,202006052200,1528.0,12433.0,12
3766,0.0,2182.0,202006052200,202006052300,2182.0,12858.0,17
3767,0.0,2561.0,202006052300,202006060000,2561.0,12900.0,20
3768,0.0,2882.0,202006060000,202006060100,2882.0,12692.0,23
3769,0.0,3125.0,202006060100,202006060200,3125.0,12528.0,25
3770,4.0,3299.0,202006060200,202006060300,3303.0,12328.0,27
3771,51.0,3344.0,202006060300,202006060400,3395.0,12398.0,27
3772,184.0,3307.0,202006060400,202006060500,3491.0,12907.0,27
3773,405.0,3305.0,202006060500,202006060600,3710.0,13816.0,27
3774,651.0,3406.0,202006060600,202006060700,4057.0,14761.0,27
3775,850.0,3566.0,202006060700,202006060800,4416.0,15174.0,29
3776,959.0,3712.0,202006060800,202006060900,4671.0,15564.0,30
3777,978.0,3716.0,202006060900,202006061000,4694.0,15678.0,30
3778,966.0,3585.0,202006061000,202006061100,4551.0,15508.0,29
3779,940.0,3375.0,202006061100,202006061200,4315.0,15112.0,29
3780,860.0,3038.0,202006061200,202006061300,3898.0,14666.0,27
3781,731.0,2605.0,202006061300,202006061400,3336.0,14048.0,24
3782,564.0,2123.0,202006061400,202006061500,2687.0,13377.0,20
3783,375.0,1629.0,202006061500,202006061600,2004.0,12667.0,16
3784,201.0,1178.0,202006061600,202006061700,1379.0,12229.0,11
3785,74.0,825.0,202006061700,202006061800,899.0,12240.0,7
3786,13.0,714.0,202006061800,202006061900,727.0,12485.0,6
3787,0.0,767.0,202006061900,202006062000,767.0,12569.0,6
3788,0.0,858.0,202006062000,202006062100,858.0,11877.0,7
3789,0.0,906.0,202006062100,202006062200,906.0,11251.0,8
3790,0.0,897.0,202006062200,202006062300,897.0,11234.0,8
3791,0.0,837.0,202006062300,202006070000,837.0,11067.0,8
3792,0.0,766.0,202006070000,202006070100,766.0,10947.0,7
3793,0.0,687.0,202006070100,202006070200,687.0,10781.0,6
3794,3.0,605.0,202006070200,202006070300,608.0,10633.0,6
3795,40.0,493.0,202006070300,202006070400,533.0,10502.0,5
3796,138.0,352.0,202006070400,202006070500,490.0,10707.0,5
3797,292.0,221.0,202006070500,202006070600,513.0,11025.0,5
3798,479.0,166.0,202006070600,202006070700,645.0,11612.0,6
3799,644.0,170.0,202006070700,202006070800,814.0,12109.0,7
3800,736.0,193.0,202006070800,202006070900,929.0,12154.0,8
3801,756.0,209.0,202006070900,202006071000,965.0,12406.0,8
3802,752.0,214.0,202006071000,202006071100,966.0,12998.0,7
3803,727.0,211.0,202006071100,202006071200,938.0,12547.0,7
3804,662.0,207.0,202006071200,202006071300,869.0,12182.0,7
3805,569.0,209.0,202006071300,202006071400,778.0,11795.0,7
3806,441.0,218.0,202006071400,202006071500,659.0,11570.0,6
3807,296.0,230.0,202006071500,202006071600,526.0,11657.0,5
3808,168.0,250.0,202006071600,202006071700,418.0,11722.0,4
3809,68.0,290.0,202006071700,202006071800,358.0,11884.0,3
3810,12.0,343.0,202006071800,202006071900,355.0,11918.0,3
3811,0.0,388.0,202006071900,202006072000,388.0,12257.0,3
3812,0.0,419.0,202006072000,202006072100,419.0,11694.0,4
3813,0.0,447.0,202006072100,202006072200,447.0,10735.0,4
3814,0.0,730.0,202006072200,202006072300,730.0,11341.0,6
3815,0.0,762.0,202006072300,202006080000,762.0,11496.0,7
3816,0.0,776.0,202006080000,202006080100,776.0,11539.0,7
3817,0.0,785.0,202006080100,202006080200,785.0,11492.0,7
3818,2.0,802.0,202006080200,202006080300,804.0,11236.0,7
3819,34.0,802.0,202006080300,202006080400,836.0,11697.0,7
3820,121.0,773.0,202006080400,202006080500,894.0,13854.0,6
3821,259.0,732.0,202006080500,202006080600,991.0,15870.0,6
3822,422.0,696.0,202006080600,202006080700,1118.0,16482.0,7
3823,567.0,683.0,202006080700,202006080800,1250.0,16493.0,8
3824,660.0,685.0,202006080800,202006080900,1345.0,16546.0,8
3825,700.0,725.0,202006080900,202006081000,1425.0,16910.0,8
3826,712.0,791.0,202006081000,202006081100,1503.0,17070.0,9
3827,692.0,848.0,202006081100,202006081200,1540.0,16915.0,9
3828,630.0,856.0,202006081200,202006081300,1486.0,16471.0,9
3829,541.0,827.0,202006081300,202006081400,1368.0,16191.0,8
3830,419.0,782.0,202006081400,202006081500,1201.0,15672.0,8
3831,284.0,716.0,202006081500,202006081600,1000.0,14986.0,7
3832,165.0,634.0,202006081600,202006081700,799.0,15131.0,5
3833,68.0,568.0,202006081700,202006081800,636.0,15822.0,4
3834,12.0,537.0,202006081800,202006081900,549.0,15908.0,3
3835,0.0,527.0,202006081900,202006082000,527.0,15179.0,3
3836,0.0,518.0,202006082000,202006082100,518.0,13999.0,4
3837,0.0,499.0,202006082100,202006082200,499.0,12666.0,4
3838,0.0,413.0,202006082200,202006082300,413.0,11796.0,4
3839,0.0,406.0,202006082300,202006090000,406.0,11603.0,3
3840,0.0,399.0,202006090000,202006090100,399.0,11610.0,3
3841,0.0,388.0,202006090100,202006090200,388.0,11522.0,3
3842,4.0,371.0,202006090200,202006090300,375.0,11527.0,3
3843,45.0,332.0,202006090300,202006090400,377.0,11614.0,3
3844,148.0,277.0,202006090400,202006090500,425.0,13181.0,3
3845,307.0,232.0,202006090500,202006090600,539.0,15220.0,4
3846,490.0,225.0,202006090600,202006090700,715.0,16407.0,4
3847,646.0,252.0,202006090700,202006090800,898.0,16737.0,5
3848,732.0,291.0,202006090800,202006090900,1023.0,16762.0,6
3849,746.0,334.0,202006090900,202006091000,1080.0,16935.0,6
3850,739.0,376.0,202006091000,202006091100,1115.0,16964.0,7
3851,722.0,423.0,202006091100,202006091200,1145.0,16666.0,7
3852,659.0,494.0,202006091200,202006091300,1153.0,16221.0,7
3853,563.0,583.0,202006091300,202006091400,1146.0,15671.0,7
3854,444.0,663.0,202006091400,202006091500,1107.0,15400.0,7
3855,307.0,699.0,202006091500,202006091600,1006.0,15134.0,7
3856,180.0,705.0,202006091600,202006091700,885.0,15215.0,6
3857,74.0,721.0,202006091700,202006091800,795.0,15198.0,5
3858,14.0,762.0,202006091800,202006091900,776.0,15314.0,5
3859,0.0,807.0,202006091900,202006092000,807.0,15122.0,5
3860,0.0,838.0,202006092000,202006092100,838.0,14018.0,6
3861,0.0,835.0,202006092100,202006092200,835.0,12839.0,7
3862,0.0,826.0,202006092200,202006092300,826.0,12328.0,7
3863,0.0,779.0,202006092300,202006100000,779.0,12095.0,6
3864,0.0,735.0,202006100000,202006100100,735.0,11916.0,6
3865,0.0,693.0,202006100100,202006100200,693.0,11907.0,6
3866,3.0,645.0,202006100200,202006100300,648.0,11946.0,5
3867,39.0,566.0,202006100300,202006100400,605.0,12010.0,5
3868,128.0,471.0,202006100400,202006100500,599.0,13743.0,4
3869,256.0,397.0,202006100500,202006100600,653.0,15539.0,4
3870,400.0,391.0,202006100600,202006100700,791.0,16505.0,5
3871,528.0,426.0,202006100700,202006100800,954.0,16992.0,6
3872,620.0,469.0,202006100800,202006100900,1089.0,17136.0,6
3873,670.0,500.0,202006100900,202006101000,1170.0,17344.0,7
3874,682.0,521.0,202006101000,202006101100,1203.0,17385.0,7
3875,680.0,539.0,202006101100,202006101200,1219.0,17159.0,7
3876,661.0,559.0,202006101200,202006101300,1220.0,16658.0,7
3877,591.0,580.0,202006101300,202006101400,1171.0,15866.0,7
3878,461.0,596.0,202006101400,202006101500,1057.0,15328.0,7
3879,315.0,599.0,202006101500,202006101600,914.0,15174.0,6
3880,180.0,600.0,202006101600,202006101700,780.0,15329.0,5
3881,73.0,615.0,202006101700,202006101800,688.0,15545.0,4
3882,14.0,654.0,202006101800,202006101900,668.0,15181.0,4
3883,0.0,700.0,202006101900,202006102000,700.0,15082.0,5
3884,0.0,734.0,202006102000,202006102100,734.0,13946.0,5
3885,0.0,736.0,202006102100,202006102200,736.0,12798.0,6
3886,0.0,755.0,202006102200,202006102300,755.0,11570.0,7
3887,0.0,769.0,202006102300,202006110000,769.0,11059.0,7
3888,0.0,776.0,202006110000,202006110100,776.0,10910.0,7
3889,0.0,772.0,202006110100,202006110200,772.0,11006.0,7
3890,3.0,750.0,202006110200,202006110300,753.0,10874.0,7
3891,39.0,671.0,202006110300,202006110400,710.0,10818.0,7
3892,135.0,557.0,202006110400,202006110500,692.0,10675.0,6
3893,280.0,448.0,202006110500,202006110600,728.0,11269.0,6
3894,444.0,397.0,202006110600,202006110700,841.0,11897.0,7
3895,594.0,392.0,202006110700,202006110800,986.0,12208.0,8
3896,722.0,403.0,202006110800,202006110900,1125.0,11981.0,9
3897,816.0,406.0,202006110900,202006111000,1222.0,12050.0,10
3898,856.0,408.0,202006111000,202006111100,1264.0,11910.0,11
3899,863.0,415.0,202006111100,202006111200,1278.0,12083.0,11
3900,864.0,422.0,202006111200,202006111300,1286.0,11977.0,11
3901,797.0,427.0,202006111300,202006111400,1224.0,11569.0,11
3902,637.0,428.0,202006111400,202006111500,1065.0,11435.0,9
3903,434.0,440.0,202006111500,202006111600,874.0,11177.0,8
3904,233.0,463.0,202006111600,202006111700,696.0,11423.0,6
3905,88.0,492.0,202006111700,202006111800,580.0,11536.0,5
3906,17.0,494.0,202006111800,202006111900,511.0,11310.0,5
3907,0.0,470.0,202006111900,202006112000,470.0,11744.0,4
3908,0.0,438.0,202006112000,202006112100,438.0,11445.0,4
3909,0.0,402.0,202006112100,202006112200,402.0,10368.0,4
3910,0.0,309.0,202006112200,202006112300,309.0,10244.0,3
3911,0.0,342.0,202006112300,202006120000,342.0,10288.0,3
3912,0.0,370.0,202006120000,202006120100,370.0,10259.0,4
3913,0.0,394.0,202006120100,202006120200,394.0,10224.0,4
3914,4.0,404.0,202006120200,202006120300,408.0,10243.0,4
3915,52.0,363.0,202006120300,202006120400,415.0,10356.0,4
3916,184.0,273.0,202006120400,202006120500,457.0,11573.0,4
3917,401.0,175.0,202006120500,202006120600,576.0,12706.0,5
3918,650.0,145.0,202006120600,202006120700,795.0,13454.0,6
3919,870.0,179.0,202006120700,202006120800,1049.0,13976.0,8
3920,1022.0,240.0,202006120800,202006120900,1262.0,14086.0,9
3921,1092.0,328.0,202006120900,202006121000,1420.0,14346.0,10
3922,1109.0,432.0,202006121000,202006121100,1541.0,14755.0,10
3923,1084.0,540.0,202006121100,202006121200,1624.0,14697.0,11
3924,991.0,650.0,202006121200,202006121300,1641.0,14345.0,11
3925,836.0,758.0,202006121300,202006121400,1594.0,14521.0,11
3926,636.0,868.0,202006121400,202006121500,1504.0,14113.0,11
3927,419.0,955.0,202006121500,202006121600,1374.0,13724.0,10
3928,223.0,1028.0,202006121600,202006121700,1251.0,13257.0,9
3929,85.0,1113.0,202006121700,202006121800,1198.0,13277.0,9
3930,17.0,1190.0,202006121800,202006121900,1207.0,13329.0,9
3931,0.0,1242.0,202006121900,202006122000,1242.0,13428.0,9
3932,0.0,1275.0,202006122000,202006122100,1275.0,12796.0,10
3933,0.0,1275.0,202006122100,202006122200,1275.0,11595.0,11
3934,0.0,1256.0,202006122200,202006122300,1256.0,11229.0,11
3935,0.0,1219.0,202006122300,202006130000,1219.0,11047.0,11
3936,0.0,1215.0,202006130000,202006130100,1215.0,11032.0,11
3937,0.0,1225.0,202006130100,202006130200,1225.0,10996.0,11
3938,5.0,1217.0,202006130200,202006130300,1222.0,10994.0,11
3939,55.0,1117.0,202006130300,202006130400,1172.0,10765.0,11
3940,192.0,956.0,202006130400,202006130500,1148.0,11272.0,10
3941,410.0,820.0,202006130500,202006130600,1230.0,12047.0,10
3942,650.0,799.0,202006130600,202006130700,1449.0,12690.0,11
3943,860.0,876.0,202006130700,202006130800,1736.0,13802.0,13
3944,1017.0,986.0,202006130800,202006130900,2003.0,14157.0,14
3945,1107.0,1095.0,202006130900,202006131000,2202.0,14333.0,15
3946,1139.0,1203.0,202006131000,202006131100,2342.0,14226.0,16
3947,1121.0,1323.0,202006131100,202006131200,2444.0,13980.0,17
3948,1041.0,1493.0,202006131200,202006131300,2534.0,13541.0,19
3949,897.0,1693.0,202006131300,202006131400,2590.0,13184.0,20
3950,695.0,1894.0,202006131400,202006131500,2589.0,12842.0,20
3951,462.0,2026.0,202006131500,202006131600,2488.0,12462.0,20
3952,244.0,2086.0,202006131600,202006131700,2330.0,12492.0,19
3953,92.0,2133.0,202006131700,202006131800,2225.0,12595.0,18
3954,18.0,2192.0,202006131800,202006131900,2210.0,12787.0,17
3955,0.0,2275.0,202006131900,202006132000,2275.0,13371.0,17
3956,0.0,2369.0,202006132000,202006132100,2369.0,13291.0,18
3957,0.0,2432.0,202006132100,202006132200,2432.0,12665.0,19
3958,0.0,2459.0,202006132200,202006132300,2459.0,12192.0,20
3959,0.0,2396.0,202006132300,202006140000,2396.0,11597.0,21
3960,0.0,2331.0,202006140000,202006140100,2331.0,11237.0,21
3961,0.0,2253.0,202006140100,202006140200,2253.0,11114.0,20
3962,4.0,2158.0,202006140200,202006140300,2162.0,11012.0,20
3963,47.0,2038.0,202006140300,202006140400,2085.0,10951.0,19
3964,157.0,1918.0,202006140400,202006140500,2075.0,10997.0,19
3965,335.0,1828.0,202006140500,202006140600,2163.0,11665.0,19
3966,540.0,1757.0,202006140600,202006140700,2297.0,12100.0,19
3967,718.0,1688.0,202006140700,202006140800,2406.0,12360.0,19
3968,840.0,1619.0,202006140800,202006140900,2459.0,12469.0,20
3969,900.0,1588.0,202006140900,202006141000,2488.0,12448.0,20
3970,921.0,1587.0,202006141000,202006141100,2508.0,12491.0,20
3971,918.0,1590.0,202006141100,202006141200,2508.0,12445.0,20
3972,889.0,1600.0,202006141200,202006141300,2489.0,12455.0,20
3973,803.0,1611.0,202006141300,202006141400,2414.0,12351.0,20
3974,645.0,1609.0,202006141400,202006141500,2254.0,12116.0,19
3975,444.0,1531.0,202006141500,202006141600,1975.0,11701.0,17
3976,244.0,1393.0,202006141600,202006141700,1637.0,11586.0,14
3977,95.0,1254.0,202006141700,202006141800,1349.0,11525.0,12
3978,20.0,1139.0,202006141800,202006141900,1159.0,11697.0,10
3979,1.0,1031.0,202006141900,202006142000,1032.0,11850.0,9
3980,0.0,916.0,202006142000,202006142100,916.0,11503.0,8
3981,0.0,783.0,202006142100,202006142200,783.0,10451.0,7
3982,0.0,746.0,202006142200,202006142300,746.0,10893.0,7
3983,0.0,643.0,202006142300,202006150000,643.0,10799.0,6
3984,0.0,558.0,202006150000,202006150100,558.0,10754.0,5
3985,0.0,472.0,202006150100,202006150200,472.0,10634.0,4
3986,5.0,382.0,202006150200,202006150300,387.0,10561.0,4
3987,52.0,283.0,202006150300,202006150400,335.0,10993.0,3
3988,182.0,184.0,202006150400,202006150500,366.0,12981.0,3
3989,393.0,111.0,202006150500,202006150600,504.0,15082.0,3
3990,622.0,98.0,202006150600,202006150700,720.0,16068.0,4
3991,792.0,126.0,202006150700,202006150800,918.0,16484.0,6
3992,865.0,167.0,202006150800,202006150900,1032.0,16612.0,6
3993,861.0,201.0,202006150900,202006151000,1062.0,17022.0,6
3994,842.0,226.0,202006151000,202006151100,1068.0,17279.0,6
3995,824.0,250.0,202006151100,202006151200,1074.0,16953.0,6
3996,775.0,276.0,202006151200,202006151300,1051.0,16262.0,6
3997,682.0,303.0,202006151300,202006151400,985.0,15712.0,6
3998,544.0,324.0,202006151400,202006151500,868.0,15362.0,6
3999,379.0,324.0,202006151500,202006151600,703.0,15042.0,5
