group_id,Solar,Wind Onshore,totalRenewable,startTime,total,percentRenewable
1335,133.75,7.75,141.5,202205031400,223.0,63
1336,99.5,10.0,109.5,202205031500,216.75,51
1337,58.5,11.75,70.25,202205031600,232.5,30
1338,25.0,14.5,39.5,202205031700,231.5,17
1339,4.5,19.5,24.0,202205031800,238.5,10
1340,0.0,24.5,24.5,202205031900,204.75,12
1341,0.0,27.0,27.0,202205032000,150.0,18
1342,0.0,27.0,27.0,202205032100,182.75,15
1343,0.0,25.0,25.0,202205032200,188.75,13
1344,0.0,23.75,23.75,202205032300,199.0,12
1345,0.0,20.0,20.0,202205040000,200.5,10
1346,0.0,14.75,14.75,202205040100,198.75,7
1347,0.0,10.5,10.5,202205040200,195.5,5
1348,0.0,7.5,7.5,202205040300,182.0,4
1349,3.75,6.0,9.75,202205040400,225.5,4
1350,23.5,5.0,28.5,202205040500,244.75,12
1351,58.75,3.5,62.25,202205040600,240.5,26
1352,99.25,2.0,101.25,202205040700,245.75,41
1353,140.5,2.0,142.5,202205040800,248.0,57
1354,165.75,1.0,166.75,202205040900,236.5,71
1355,175.75,1.0,176.75,202205041000,237.0,75
1356,169.5,2.0,171.5,202205041100,233.0,74
1357,153.0,3.0,156.0,202205041200,222.25,70
1358,121.75,4.75,126.5,202205041300,228.75,55
1359,104.75,7.5,112.25,202205041400,221.5,51
1360,94.0,10.0,104.0,202205041500,214.25,49
1361,68.0,12.25,80.25,202205041600,189.25,42
1362,31.25,15.0,46.25,202205041700,197.25,23
1363,6.0,17.0,23.0,202205041800,203.75,11
1364,0.0,17.0,17.0,202205041900,180.5,9
1365,0.0,16.5,16.5,202205042000,146.0,11
1366,0.0,15.25,15.25,202205042100,150.5,10
1367,0.0,12.75,12.75,202205042200,151.75,8
1368,0.0,9.5,9.5,202205042300,150.25,6
1369,0.0,7.25,7.25,202205050000,134.5,5
1370,0.0,6.0,6.0,202205050100,121.5,5
1371,0.0,5.0,5.0,202205050200,102.25,5
1372,0.0,4.5,4.5,202205050300,100.75,4
1373,3.0,4.0,7.0,202205050400,141.0,5
1374,20.25,2.5,22.75,202205050500,163.5,14
1375,46.0,1.75,47.75,202205050600,178.5,27
1376,81.25,1.0,82.25,202205050700,178.75,46
1377,113.5,1.0,114.5,202205050800,206.25,56
1378,138.0,1.0,139.0,202205050900,214.5,65
1379,154.0,1.0,155.0,202205051000,220.75,70
1380,161.75,1.0,162.75,202205051100,205.5,79
1381,152.75,1.0,153.75,202205051200,204.0,75
1382,144.75,2.0,146.75,202205051300,143.25,102
1383,130.75,2.0,132.75,202205051400,137.75,96
1384,102.0,3.0,105.0,202205051500,200.5,52
1385,63.75,4.0,67.75,202205051600,216.5,31
1386,31.0,5.0,36.0,202205051700,216.25,17
1387,6.25,6.75,13.0,202205051800,222.0,6
1388,0.0,8.0,8.0,202205051900,219.5,4
1389,0.0,9.0,9.0,202205052000,173.0,5
1390,0.0,10.0,10.0,202205052100,152.5,7
1391,0.0,15.0,15.0,202205052200,146.5,10
1392,0.0,17.0,17.0,202205052300,144.75,12
1393,0.0,18.0,18.0,202205060000,142.75,13
1394,0.0,17.0,17.0,202205060100,135.5,13
1395,0.0,15.0,15.0,202205060200,105.0,14
1396,0.0,13.0,13.0,202205060300,95.5,14
1397,7.5,12.0,19.5,202205060400,138.25,14
1398,40.25,10.25,50.5,202205060500,145.5,35
1399,93.0,7.5,100.5,202205060600,159.0,63
1400,147.0,3.75,150.75,202205060700,148.25,102
1401,186.75,2.5,189.25,202205060800,154.75,122
1402,199.25,2.0,201.25,202205060900,144.0,140
1403,194.5,2.0,196.5,202205061000,153.75,128
1404,180.5,2.0,182.5,202205061100,171.25,107
1405,173.0,2.0,175.0,202205061200,188.0,93
1406,167.25,2.0,169.25,202205061300,193.25,88
1407,143.5,2.0,145.5,202205061400,197.0,74
1408,106.75,3.25,110.0,202205061500,227.25,48
1409,65.75,5.0,70.75,202205061600,238.5,30
1410,33.5,7.0,40.5,202205061700,239.25,17
1411,7.25,8.5,15.75,202205061800,245.25,6
1412,0.0,9.5,9.5,202205061900,229.0,4
1413,0.0,9.25,9.25,202205062000,191.25,5
1414,0.0,6.5,6.5,202205062100,183.5,4
1415,0.0,3.0,3.0,202205062200,191.25,2
1416,0.0,1.0,1.0,202205062300,188.5,1
1417,0.0,1.0,1.0,202205070000,197.25,1
1418,0.0,0.0,0.0,202205070100,199.5,0
1419,0.0,0.0,0.0,202205070200,195.0,0
1420,0.0,0.0,0.0,202205070300,184.0,0
1421,6.0,0.0,6.0,202205070400,210.75,3
1422,31.0,0.0,31.0,202205070500,209.5,15
1423,67.0,0.0,67.0,202205070600,222.5,30
1424,103.5,0.0,103.5,202205070700,240.75,43
1425,136.0,0.0,136.0,202205070800,245.0,56
1426,154.0,1.0,155.0,202205070900,243.25,64
1427,153.0,1.0,154.0,202205071000,251.75,61
1428,152.0,1.0,153.0,202205071100,245.0,62
1429,151.0,2.0,153.0,202205071200,238.0,64
1430,140.0,3.0,143.0,202205071300,238.0,60
1431,110.25,4.75,115.0,202205071400,227.0,51
1432,74.75,6.0,80.75,202205071500,228.25,35
1433,51.5,7.0,58.5,202205071600,237.25,25
1434,30.0,10.5,40.5,202205071700,236.5,17
1435,6.75,17.25,24.0,202205071800,229.5,10
1436,0.0,22.0,22.0,202205071900,228.0,10
1437,0.0,27.5,27.5,202205072000,200.5,14
1438,0.0,30.0,30.0,202205072100,202.25,15
1439,0.0,29.0,29.0,202205072200,109.75,26
1440,0.0,28.75,28.75,202205072300,95.0,30
1441,0.0,31.0,31.0,202205080000,103.25,30
1442,0.0,33.0,33.0,202205080100,107.5,31
1443,0.0,35.25,35.25,202205080200,114.75,31
1444,0.0,37.0,37.0,202205080300,121.75,30
1445,7.75,34.5,42.25,202205080400,155.75,27
1446,38.25,28.0,66.25,202205080500,161.0,41
1447,78.5,20.75,99.25,202205080600,160.75,62
1448,120.0,15.5,135.5,202205080700,161.5,84
1449,162.75,11.0,173.75,202205080800,159.75,109
1450,198.5,9.0,207.5,202205080900,151.0,137
1451,208.75,9.0,217.75,202205081000,139.0,157
1452,205.0,9.0,214.0,202205081100,128.5,167
1453,190.5,9.0,199.5,202205081200,119.25,167
1454,167.5,10.0,177.5,202205081300,124.25,143
1455,132.5,11.0,143.5,202205081400,142.5,101
1456,99.25,12.75,112.0,202205081500,134.75,83
1457,70.75,15.0,85.75,202205081600,129.5,66
1458,37.5,18.75,56.25,202205081700,160.25,35
1459,8.25,25.75,34.0,202205081800,161.5,21
1460,0.0,34.5,34.5,202205081900,176.25,20
1461,0.0,41.25,41.25,202205082000,155.25,27
1462,0.0,45.75,45.75,202205082100,147.0,31
1463,0.0,44.5,44.5,202205082200,133.75,33
1464,0.0,41.0,41.0,202205082300,128.0,32
1465,0.0,36.5,36.5,202205090000,109.75,33
1466,0.0,31.0,31.0,202205090100,111.0,28
1467,0.0,26.75,26.75,202205090200,102.75,26
1468,0.0,23.25,23.25,202205090300,109.75,21
1469,8.75,20.0,28.75,202205090400,149.25,19
1470,42.75,15.75,58.5,202205090500,147.0,40
1471,94.25,10.0,104.25,202205090600,138.0,76
1472,147.75,4.0,151.75,202205090700,131.75,115
1473,190.0,2.0,192.0,202205090800,121.75,158
1474,216.25,2.0,218.25,202205090900,111.5,196
1475,223.5,2.0,225.5,202205091000,105.25,214
1476,216.25,2.0,218.25,202205091100,96.5,226
1477,200.0,1.75,201.75,202205091200,99.75,202
1478,185.0,1.0,186.0,202205091300,111.75,166
1479,161.25,1.0,162.25,202205091400,103.75,156
1480,125.75,1.0,126.75,202205091500,91.25,139
1481,80.5,1.0,81.5,202205091600,103.75,79
1482,38.25,1.0,39.25,202205091700,116.75,34
1483,8.5,1.0,9.5,202205091800,134.25,7
1484,0.0,2.0,2.0,202205091900,160.25,1
1485,0.0,2.0,2.0,202205092000,149.75,1
1486,0.0,3.0,3.0,202205092100,166.0,2
1487,0.0,4.5,4.5,202205092200,155.25,3
1488,0.0,7.0,7.0,202205092300,133.5,5
1489,0.0,10.0,10.0,202205100000,106.25,9
1490,0.0,12.0,12.0,202205100100,103.75,12
1491,0.0,13.75,13.75,202205100200,102.75,13
1492,0.0,16.0,16.0,202205100300,95.0,17
1493,8.75,18.75,27.5,202205100400,117.25,23
1494,41.25,20.0,61.25,202205100500,124.0,49
1495,88.75,17.75,106.5,202205100600,118.75,90
1496,138.5,12.75,151.25,202205100700,123.5,122
1497,173.75,11.5,185.25,202205100800,122.75,151
1498,191.5,16.0,207.5,202205100900,124.75,166
1499,192.25,19.75,212.0,202205101000,131.0,162
1500,179.5,23.0,202.5,202205101100,125.0,162
1501,146.5,26.75,173.25,202205101200,123.25,141
1502,110.5,31.5,142.0,202205101300,113.75,125
1503,110.5,37.25,147.75,202205101400,110.0,134
1504,114.25,40.25,154.5,202205101500,99.0,156
1505,82.75,37.5,120.25,202205101600,96.75,124
1506,38.75,34.25,73.0,202205101700,104.5,70
1507,9.0,35.0,44.0,202205101800,105.0,42
1508,0.0,40.75,40.75,202205101900,114.75,36
1509,0.0,46.0,46.0,202205102000,99.75,46
1510,0.0,43.0,43.0,202205102100,103.5,42
1511,0.0,34.25,34.25,202205102200,100.75,34
1512,0.0,25.75,25.75,202205102300,96.5,27
1513,0.0,23.0,23.0,202205110000,80.75,28
1514,0.0,25.75,25.75,202205110100,92.5,28
1515,0.0,33.0,33.0,202205110200,90.0,37
1516,0.0,42.5,42.5,202205110300,89.25,48
1517,9.75,46.75,56.5,202205110400,112.75,50
1518,44.25,41.5,85.75,202205110500,106.0,81
1519,96.0,33.75,129.75,202205110600,105.0,124
1520,148.5,28.0,176.5,202205110700,112.75,157
1521,189.25,31.25,220.5,202205110800,120.25,183
1522,217.75,40.5,258.25,202205110900,126.75,204
1523,236.25,50.25,286.5,202205111000,130.75,219
1524,242.5,56.75,299.25,202205111100,131.5,228
1525,237.5,60.0,297.5,202205111200,123.75,240
1526,220.5,63.0,283.5,202205111300,124.0,229
1527,191.25,65.0,256.25,202205111400,115.75,221
1528,150.75,63.5,214.25,202205111500,112.25,191
1529,98.75,59.0,157.75,202205111600,117.75,134
1530,44.75,51.25,96.0,202205111700,128.5,75
1531,10.5,45.0,55.5,202205111800,125.75,44
1532,0.0,41.0,41.0,202205111900,114.0,36
1533,0.0,41.0,41.0,202205112000,78.75,52
1534,0.0,38.5,38.5,202205112100,93.75,41
1535,0.0,65.25,65.25,202205112200,107.25,61
1536,0.0,63.0,63.0,202205112300,96.5,65
1537,0.0,57.5,57.5,202205120000,91.25,63
1538,0.0,50.75,50.75,202205120100,87.25,58
1539,0.0,39.5,39.5,202205120200,84.5,47
1540,0.0,28.25,28.25,202205120300,86.5,33
1541,9.25,19.0,28.25,202205120400,118.25,24
1542,40.75,11.5,52.25,202205120500,127.5,41
1543,87.75,7.5,95.25,202205120600,134.75,71
1544,136.25,5.5,141.75,202205120700,127.0,112
1545,175.25,5.0,180.25,202205120800,135.5,133
1546,195.25,5.25,200.5,202205120900,132.75,151
1547,204.25,6.75,211.0,202205121000,142.5,148
1548,210.25,8.0,218.25,202205121100,144.25,151
1549,202.5,9.0,211.5,202205121200,163.75,129
1550,179.0,10.0,189.0,202205121300,165.5,114
1551,153.5,10.0,163.5,202205121400,143.0,114
1552,115.25,10.0,125.25,202205121500,148.25,84
1553,76.0,10.25,86.25,202205121600,143.0,60
1554,38.5,10.0,48.5,202205121700,147.75,33
1555,9.5,11.0,20.5,202205121800,139.75,15
1556,0.0,13.0,13.0,202205121900,131.75,10
1557,0.0,14.0,14.0,202205122000,110.75,13
1558,0.0,15.0,15.0,202205122100,110.25,14
1559,0.0,17.5,17.5,202205122200,111.75,16
1560,0.0,20.0,20.0,202205122300,121.75,16
1561,0.0,17.0,17.0,202205130000,99.5,17
1562,0.0,15.0,15.0,202205130100,101.75,15
1563,0.0,18.0,18.0,202205130200,141.25,13
1564,0.0,22.0,22.0,202205130300,158.25,14
1565,10.0,21.0,31.0,202205130400,198.75,16
1566,43.5,16.75,60.25,202205130500,209.0,29
1567,98.0,13.0,111.0,202205130600,198.25,56
1568,154.0,11.75,165.75,202205130700,202.5,82
1569,197.75,13.0,210.75,202205130800,199.25,106
1570,227.0,15.0,242.0,202205130900,196.25,123
1571,242.75,16.0,258.75,202205131000,208.75,124
1572,247.75,17.0,264.75,202205131100,210.0,126
1573,244.5,18.0,262.5,202205131200,188.0,140
1574,230.5,17.0,247.5,202205131300,178.75,138
1575,202.25,15.75,218.0,202205131400,180.25,121
1576,161.0,13.25,174.25,202205131500,207.25,84
1577,107.0,11.0,118.0,202205131600,207.75,57
1578,50.25,9.0,59.25,202205131700,211.25,28
1579,12.25,9.0,21.25,202205131800,211.25,10
1580,0.25,11.0,11.25,202205131900,198.75,6
1581,0.0,12.0,12.0,202205132000,141.25,8
1582,0.0,12.0,12.0,202205132100,131.75,9
1583,0.0,14.25,14.25,202205132200,118.0,12
1584,0.0,15.0,15.0,202205132300,113.0,13
1585,0.0,13.25,13.25,202205140000,119.75,11
1586,0.0,11.5,11.5,202205140100,123.25,9
1587,0.0,10.75,10.75,202205140200,113.0,10
1588,0.0,9.0,9.0,202205140300,98.0,9
1589,11.5,6.25,17.75,202205140400,126.0,14
1590,46.75,4.0,50.75,202205140500,126.25,40
1591,100.25,3.0,103.25,202205140600,130.25,79
1592,154.5,2.0,156.5,202205140700,134.5,116
1593,196.25,3.0,199.25,202205140800,142.5,140
1594,223.75,2.0,225.75,202205140900,141.25,160
1595,241.0,2.0,243.0,202205141000,138.0,176
1596,247.0,2.0,249.0,202205141100,142.5,175
1597,241.75,1.0,242.75,202205141200,138.0,176
1598,226.25,1.0,227.25,202205141300,132.5,172
1599,199.5,1.0,200.5,202205141400,128.75,156
1600,159.75,1.0,160.75,202205141500,129.0,125
1601,106.75,1.0,107.75,202205141600,139.5,77
1602,50.5,1.0,51.5,202205141700,145.75,35
1603,12.75,2.0,14.75,202205141800,160.25,9
1604,0.25,5.25,5.5,202205141900,159.75,3
1605,0.0,9.75,9.75,202205142000,125.5,8
1606,0.0,15.0,15.0,202205142100,130.0,12
1607,0.0,29.5,29.5,202205142200,129.25,23
1608,0.0,33.25,33.25,202205142300,131.25,25
1609,0.0,37.0,37.0,202205150000,134.5,28
1610,0.0,37.0,37.0,202205150100,153.5,24
1611,0.0,35.0,35.0,202205150200,144.75,24
1612,0.0,32.0,32.0,202205150300,142.5,22
1613,10.5,30.0,40.5,202205150400,175.5,23
1614,42.5,28.0,70.5,202205150500,184.0,38
1615,88.0,21.25,109.25,202205150600,191.5,57
1616,133.75,13.25,147.0,202205150700,189.75,77
1617,170.75,12.0,182.75,202205150800,211.75,86
1618,199.5,13.0,212.5,202205150900,222.5,96
1619,216.75,14.5,231.25,202205151000,216.0,107
1620,229.75,15.0,244.75,202205151100,211.0,116
1621,233.75,15.0,248.75,202205151200,201.0,124
1622,219.25,13.5,232.75,202205151300,201.25,116
1623,193.25,12.0,205.25,202205151400,197.25,104
1624,153.0,12.0,165.0,202205151500,190.75,87
1625,102.5,14.0,116.5,202205151600,192.0,61
1626,49.5,17.25,66.75,202205151700,198.75,34
1627,12.75,24.5,37.25,202205151800,179.5,21
1628,0.25,34.5,34.75,202205151900,157.75,22
1629,0.0,44.75,44.75,202205152000,116.5,38
1630,0.0,51.0,51.0,202205152100,102.75,50
1631,0.0,50.75,50.75,202205152200,109.75,46
1632,0.0,48.0,48.0,202205152300,107.0,45
1633,0.0,42.5,42.5,202205160000,120.0,35
1634,0.0,35.0,35.0,202205160100,118.75,29
1635,0.0,30.0,30.0,202205160200,121.5,25
1636,0.0,30.0,30.0,202205160300,131.5,23
1637,9.25,27.5,36.75,202205160400,157.25,23
1638,36.75,22.0,58.75,202205160500,170.0,35
1639,78.0,17.0,95.0,202205160600,176.0,54
1640,122.0,17.5,139.5,202205160700,162.5,86
1641,162.0,23.5,185.5,202205160800,171.75,108
1642,164.5,28.25,192.75,202205160900,157.25,123
1643,148.0,31.0,179.0,202205161000,171.5,104
1644,131.0,31.0,162.0,202205161100,172.25,94
1645,107.5,25.5,133.0,202205161200,181.5,73
1646,131.25,21.0,152.25,202205161300,182.5,83
1647,131.5,18.75,150.25,202205161400,166.5,90
1648,108.5,18.25,126.75,202205161500,125.75,101
1649,81.75,17.5,99.25,202205161600,130.0,76
1650,45.0,13.5,58.5,202205161700,149.25,39
1651,12.5,10.25,22.75,202205161800,164.75,14
1652,0.25,7.0,7.25,202205161900,184.5,4
1653,0.0,5.0,5.0,202205162000,165.25,3
1654,0.0,4.0,4.0,202205162100,169.0,2
1655,0.0,3.5,3.5,202205162200,180.0,2
1656,0.0,3.0,3.0,202205162300,185.25,2
1657,0.0,3.0,3.0,202205170000,200.0,2
1658,0.0,3.0,3.0,202205170100,204.25,1
1659,0.0,3.25,3.25,202205170200,202.5,2
1660,0.0,5.0,5.0,202205170300,207.75,2
1661,6.5,7.5,14.0,202205170400,239.75,6
1662,24.0,10.5,34.5,202205170500,243.75,14
1663,42.5,11.75,54.25,202205170600,236.25,23
1664,64.5,9.75,74.25,202205170700,224.75,33
1665,104.5,6.75,111.25,202205170800,215.25,52
1666,140.75,5.0,145.75,202205170900,212.25,69
1667,156.75,4.0,160.75,202205171000,216.0,74
1668,164.25,4.0,168.25,202205171100,204.75,82
1669,169.5,4.0,173.5,202205171200,208.0,83
1670,161.25,3.25,164.5,202205171300,213.25,77
1671,135.25,2.0,137.25,202205171400,221.75,62
1672,111.0,2.0,113.0,202205171500,235.0,48
1673,78.25,2.0,80.25,202205171600,243.25,33
1674,42.25,2.0,44.25,202205171700,244.5,18
1675,12.0,3.0,15.0,202205171800,239.0,6
1676,0.25,6.0,6.25,202205171900,239.5,3
1677,0.0,11.25,11.25,202205172000,201.5,6
1678,0.0,15.0,15.0,202205172100,190.75,8
1679,0.0,12.75,12.75,202205172200,198.5,6
1680,0.0,17.0,17.0,202205172300,200.75,8
1681,0.0,21.75,21.75,202205180000,198.5,11
1682,0.0,25.5,25.5,202205180100,197.0,13
1683,0.0,27.0,27.0,202205180200,200.75,13
1684,0.25,24.75,25.0,202205180300,202.0,12
1685,12.75,19.75,32.5,202205180400,233.0,14
1686,47.75,15.75,63.5,202205180500,239.25,27
1687,98.0,11.0,109.0,202205180600,232.5,47
1688,149.25,6.25,155.5,202205180700,230.75,67
1689,189.0,4.0,193.0,202205180800,223.75,86
1690,216.25,3.0,219.25,202205180900,222.5,99
1691,231.75,3.0,234.75,202205181000,230.75,102
1692,233.5,3.0,236.5,202205181100,224.25,105
1693,227.0,3.0,230.0,202205181200,215.5,107
1694,208.0,4.0,212.0,202205181300,215.25,98
1695,174.75,4.0,178.75,202205181400,206.5,87
1696,133.75,4.0,137.75,202205181500,201.5,68
1697,89.75,4.0,93.75,202205181600,215.25,44
1698,44.75,5.25,50.0,202205181700,228.25,22
1699,12.5,9.75,22.25,202205181800,233.25,10
1700,0.25,17.5,17.75,202205181900,228.75,8
1701,0.0,27.5,27.5,202205182000,195.0,14
1702,0.0,39.5,39.5,202205182100,178.75,22
1703,0.0,41.0,41.0,202205182200,183.75,22
1704,0.0,51.5,51.5,202205182300,198.25,26
1705,0.0,55.0,55.0,202205190000,207.25,27
1706,0.0,54.0,54.0,202205190100,205.75,26
1707,0.0,51.0,51.0,202205190200,206.25,25
1708,0.25,45.75,46.0,202205190300,202.75,23
1709,11.0,38.75,49.75,202205190400,232.75,21
1710,40.0,30.5,70.5,202205190500,235.0,30
1711,74.0,23.0,97.0,202205190600,221.75,44
1712,104.75,18.5,123.25,202205190700,221.5,56
1713,134.5,17.0,151.5,202205190800,233.5,65
1714,157.75,16.25,174.0,202205190900,223.75,78
1715,165.25,15.75,181.0,202205191000,224.25,81
1716,159.75,21.25,181.0,202205191100,211.75,85
1717,171.75,29.0,200.75,202205191200,221.25,91
1718,148.25,30.75,179.0,202205191300,188.75,95
1719,123.25,26.0,149.25,202205191400,188.0,79
1720,87.5,20.5,108.0,202205191500,210.0,51
1721,60.5,13.5,74.0,202205191600,208.5,35
1722,35.5,9.25,44.75,202205191700,203.75,22
1723,10.5,7.0,17.5,202205191800,215.75,8
1724,0.25,6.0,6.25,202205191900,239.75,3
1725,0.0,6.0,6.0,202205192000,201.0,3
1726,0.0,6.0,6.0,202205192100,190.25,3
1727,0.0,5.0,5.0,202205192200,187.25,3
1728,0.0,5.0,5.0,202205192300,181.75,3
1729,0.0,5.0,5.0,202205200000,183.0,3
1730,0.0,5.0,5.0,202205200100,182.75,3
1731,0.0,4.5,4.5,202205200200,183.5,2
1732,0.25,5.0,5.25,202205200300,175.75,3
1733,10.0,5.0,15.0,202205200400,217.5,7
1734,37.25,6.0,43.25,202205200500,228.5,19
1735,75.25,6.0,81.25,202205200600,223.25,36
1736,120.5,6.0,126.5,202205200700,215.25,59
1737,163.5,8.0,171.5,202205200800,202.5,85
1738,186.5,11.25,197.75,202205200900,207.5,95
1739,171.75,17.5,189.25,202205201000,209.75,90
1740,136.5,26.25,162.75,202205201100,204.25,80
1741,141.25,39.25,180.5,202205201200,208.5,87
1742,128.75,54.25,183.0,202205201300,198.25,92
1743,103.5,71.75,175.25,202205201400,181.5,97
1744,69.25,81.5,150.75,202205201500,157.5,96
1745,59.25,74.75,134.0,202205201600,163.25,82
1746,22.75,66.75,89.5,202205201700,168.0,53
1747,6.0,58.5,64.5,202205201800,155.0,42
1748,0.25,51.0,51.25,202205201900,146.0,35
1749,0.0,47.25,47.25,202205202000,95.5,49
1750,0.0,45.5,45.5,202205202100,85.0,54
1751,0.0,53.75,53.75,202205202200,81.25,66
1752,0.0,46.5,46.5,202205202300,78.0,60
1753,0.0,41.0,41.0,202205210000,77.25,53
1754,0.0,38.25,38.25,202205210100,77.0,50
1755,0.0,37.0,37.0,202205210200,81.5,45
1756,0.25,36.5,36.75,202205210300,84.25,44
1757,14.0,33.25,47.25,202205210400,122.5,39
1758,49.75,27.25,77.0,202205210500,132.25,58
1759,101.75,22.0,123.75,202205210600,126.5,98
1760,152.0,17.0,169.0,202205210700,127.5,133
1761,188.0,15.0,203.0,202205210800,137.25,148
1762,208.75,14.0,222.75,202205210900,142.75,156
1763,224.5,12.75,237.25,202205211000,142.75,166
1764,226.25,11.0,237.25,202205211100,151.0,157
1765,224.5,10.0,234.5,202205211200,157.75,149
1766,209.5,9.0,218.5,202205211300,154.25,142
1767,185.0,8.0,193.0,202205211400,146.5,132
1768,149.0,6.5,155.5,202205211500,146.0,107
1769,107.75,4.5,112.25,202205211600,144.5,78
1770,54.75,3.0,57.75,202205211700,158.0,37
1771,15.75,3.0,18.75,202205211800,161.5,12
1772,0.5,4.0,4.5,202205211900,163.5,3
1773,0.0,4.0,4.0,202205212000,140.25,3
1774,0.0,3.75,3.75,202205212100,155.75,2
1775,0.0,2.0,2.0,202205212200,150.75,1
1776,0.0,1.0,1.0,202205212300,144.25,1
1777,0.0,1.0,1.0,202205220000,121.0,1
1778,0.0,1.0,1.0,202205220100,106.0,1
1779,0.0,1.0,1.0,202205220200,104.25,1
1780,0.25,2.0,2.25,202205220300,97.5,2
1781,12.25,2.0,14.25,202205220400,132.25,11
1782,43.0,2.0,45.0,202205220500,135.5,33
1783,89.0,2.0,91.0,202205220600,131.5,69
1784,138.75,1.0,139.75,202205220700,104.25,134
1785,169.0,1.0,170.0,202205220800,112.25,151
1786,183.5,1.0,184.5,202205220900,127.75,144
1787,189.25,1.0,190.25,202205221000,124.25,153
1788,186.0,1.0,187.0,202205221100,109.0,172
1789,157.0,1.0,158.0,202205221200,109.75,144
1790,117.5,1.0,118.5,202205221300,121.75,97
1791,96.75,1.0,97.75,202205221400,182.75,53
1792,75.5,1.0,76.5,202205221500,160.0,48
1793,69.5,1.0,70.5,202205221600,163.5,43
1794,39.0,2.0,41.0,202205221700,168.0,24
1795,12.0,3.25,15.25,202205221800,178.0,9
1796,0.5,6.0,6.5,202205221900,178.25,4
1797,0.0,10.5,10.5,202205222000,134.25,8
1798,0.0,14.0,14.0,202205222100,117.5,12
1799,0.0,30.25,30.25,202205222200,98.25,31
1800,0.0,28.0,28.0,202205222300,81.75,34
1801,0.0,26.0,26.0,202205230000,80.75,32
1802,0.0,26.0,26.0,202205230100,82.0,32
1803,0.0,26.75,26.75,202205230200,79.75,34
1804,0.25,26.5,26.75,202205230300,77.0,35
1805,11.0,24.25,35.25,202205230400,115.5,31
1806,35.0,22.0,57.0,202205230500,126.0,45
1807,55.5,21.0,76.5,202205230600,147.0,52
1808,87.0,18.5,105.5,202205230700,147.0,72
1809,117.0,20.0,137.0,202205230800,144.25,95
1810,136.5,23.0,159.5,202205230900,150.25,106
1811,125.75,27.5,153.25,202205231000,141.5,108
1812,88.5,34.5,123.0,202205231100,139.25,88
1813,105.5,42.0,147.5,202205231200,130.5,113
1814,87.5,48.25,135.75,202205231300,127.0,107
1815,65.75,51.0,116.75,202205231400,115.75,101
1816,52.5,50.5,103.0,202205231500,113.5,91
1817,37.0,52.5,89.5,202205231600,116.75,77
1818,16.5,56.0,72.5,202205231700,123.75,59
1819,5.0,56.25,61.25,202205231800,127.75,48
1820,0.25,56.0,56.25,202205231900,111.0,51
1821,0.0,52.5,52.5,202205232000,69.0,76
1822,0.0,49.75,49.75,202205232100,65.5,76
1823,0.0,60.0,60.0,202205232200,68.25,88
1824,0.0,49.5,49.5,202205232300,69.5,71
1825,0.0,40.0,40.0,202205240000,76.0,53
1826,0.0,34.75,34.75,202205240100,68.5,51
1827,0.0,31.25,31.25,202205240200,64.0,49
1828,0.25,31.0,31.25,202205240300,64.0,49
1829,8.5,35.75,44.25,202205240400,102.5,43
1830,30.5,43.5,74.0,202205240500,109.75,67
1831,62.5,50.5,113.0,202205240600,125.75,90
1832,87.0,53.0,140.0,202205240700,130.0,108
1833,101.25,52.5,153.75,202205240800,140.0,110
1834,135.25,51.5,186.75,202205240900,150.5,124
1835,158.75,48.75,207.5,202205241000,141.0,147
1836,155.75,45.75,201.5,202205241100,140.25,144
1837,163.75,43.75,207.5,202205241200,130.25,159
1838,160.5,39.75,200.25,202205241300,133.25,150
1839,141.5,34.75,176.25,202205241400,125.0,141
1840,105.25,30.75,136.0,202205241500,118.25,115
1841,72.75,26.5,99.25,202205241600,123.75,80
1842,43.0,20.25,63.25,202205241700,138.25,46
1843,14.0,15.5,29.5,202205241800,129.5,23
1844,0.5,13.0,13.5,202205241900,122.0,11
1845,0.0,12.0,12.0,202205242000,77.75,15
1846,0.0,12.0,12.0,202205242100,94.5,13
1847,0.0,14.0,14.0,202205242200,98.75,14
1848,0.0,16.0,16.0,202205242300,96.25,17
1849,0.0,15.5,15.5,202205250000,98.5,16
1850,0.0,13.25,13.25,202205250100,104.25,13
1851,0.0,11.0,11.0,202205250200,114.5,10
1852,0.5,10.0,10.5,202205250300,110.5,10
1853,17.0,10.0,27.0,202205250400,152.25,18
1854,54.0,9.0,63.0,202205250500,153.5,41
1855,103.75,8.0,111.75,202205250600,150.0,74
1856,152.0,8.0,160.0,202205250700,147.25,109
1857,190.25,11.0,201.25,202205250800,143.0,141
1858,212.75,14.5,227.25,202205250900,136.0,167
1859,221.5,18.5,240.0,202205251000,125.5,191
1860,224.0,23.5,247.5,202205251100,126.0,196
1861,216.5,29.5,246.0,202205251200,127.5,193
1862,198.75,35.5,234.25,202205251300,129.0,182
1863,165.0,40.0,205.0,202205251400,121.0,169
1864,122.75,41.5,164.25,202205251500,114.75,143
1865,85.0,40.5,125.5,202205251600,124.25,101
1866,46.5,36.75,83.25,202205251700,134.25,62
1867,15.25,32.5,47.75,202205251800,122.5,39
1868,0.75,31.0,31.75,202205251900,118.25,27
1869,0.0,32.25,32.25,202205252000,82.75,39
1870,0.0,35.75,35.75,202205252100,76.0,47
1871,0.0,48.0,48.0,202205252200,74.5,64
