,Solar,startTime,totalRenewable,total,percentRenewable
4617,119.0,202007110900,119.0,1895.0,6
4618,116.0,202007111000,116.0,1874.0,6
4619,105.0,202007111100,105.0,1972.0,5
4620,91.0,202007111200,91.0,2000.0,5
4621,68.0,202007111300,68.0,1954.0,3
4622,38.0,202007111400,38.0,1941.0,2
4623,22.0,202007111500,22.0,2024.0,1
4624,11.0,202007111600,11.0,1959.0,1
4625,4.0,202007111700,4.0,1957.0,0
4626,1.0,202007111800,1.0,2070.0,0
4627,1.0,202007111900,1.0,2039.0,0
4628,0.0,202007112000,0.0,2004.0,0
4629,0.0,202007112100,0.0,1954.0,0
4630,0.0,202007112200,0.0,1935.0,0
4631,0.0,202007112300,0.0,1965.0,0
4632,0.0,202007120000,0.0,1862.0,0
4633,0.0,202007120100,0.0,1780.0,0
4634,0.0,202007120200,0.0,1780.0,0
4635,0.0,202007120300,0.0,1786.0,0
4636,1.0,202007120400,1.0,1833.0,0
4637,11.0,202007120500,11.0,1908.0,1
4638,35.0,202007120600,35.0,2106.0,2
4639,72.0,202007120700,72.0,1988.0,4
4640,109.0,202007120800,109.0,2000.0,5
4641,141.0,202007120900,141.0,1980.0,7
4642,150.0,202007121000,150.0,1989.0,8
4643,146.0,202007121100,146.0,1958.0,7
4644,142.0,202007121200,142.0,1963.0,7
4645,137.0,202007121300,137.0,1931.0,7
4646,128.0,202007121400,128.0,1893.0,7
4647,108.0,202007121500,108.0,1890.0,6
4648,86.0,202007121600,86.0,2019.0,4
4649,48.0,202007121700,48.0,2096.0,2
4650,15.0,202007121800,15.0,2037.0,1
4651,2.0,202007121900,2.0,2026.0,0
4652,0.0,202007122000,0.0,2036.0,0
4653,0.0,202007122100,0.0,2000.0,0
4654,0.0,202007122200,0.0,1808.0,0
4655,0.0,202007122300,0.0,1627.0,0
4656,0.0,202007130000,0.0,1597.0,0
4657,0.0,202007130100,0.0,1646.0,0
4658,0.0,202007130200,0.0,1649.0,0
4659,0.0,202007130300,0.0,1672.0,0
4660,1.0,202007130400,1.0,1827.0,0
4661,11.0,202007130500,11.0,2014.0,1
4662,38.0,202007130600,38.0,2256.0,2
4663,78.0,202007130700,78.0,2157.0,4
4664,114.0,202007130800,114.0,2163.0,5
4665,142.0,202007130900,142.0,2069.0,7
4666,151.0,202007131000,151.0,2047.0,7
4667,147.0,202007131100,147.0,2126.0,7
4668,144.0,202007131200,144.0,2049.0,7
4669,136.0,202007131300,136.0,2014.0,7
4670,130.0,202007131400,130.0,2038.0,6
4671,108.0,202007131500,108.0,2198.0,5
4672,78.0,202007131600,78.0,2201.0,4
4673,47.0,202007131700,47.0,2195.0,2
4674,15.0,202007131800,15.0,2150.0,1
4675,2.0,202007131900,2.0,2174.0,0
4676,0.0,202007132000,0.0,2153.0,0
4677,0.0,202007132100,0.0,2101.0,0
4678,0.0,202007132200,0.0,2009.0,0
4679,0.0,202007132300,0.0,1984.0,0
4680,0.0,202007140000,0.0,1831.0,0
4681,0.0,202007140100,0.0,1778.0,0
4682,0.0,202007140200,0.0,1714.0,0
4683,0.0,202007140300,0.0,1812.0,0
4684,1.0,202007140400,1.0,2032.0,0
4685,12.0,202007140500,12.0,2277.0,1
4686,37.0,202007140600,37.0,2472.0,1
4687,74.0,202007140700,74.0,2353.0,3
4688,110.0,202007140800,110.0,2344.0,5
4689,139.0,202007140900,139.0,2293.0,6
4690,153.0,202007141000,153.0,2268.0,7
4691,152.0,202007141100,152.0,2268.0,7
4692,154.0,202007141200,154.0,2258.0,7
4693,144.0,202007141300,144.0,2264.0,6
4694,128.0,202007141400,128.0,2254.0,6
4695,109.0,202007141500,109.0,2270.0,5
4696,81.0,202007141600,81.0,2350.0,3
4697,44.0,202007141700,44.0,2309.0,2
4698,15.0,202007141800,15.0,2279.0,1
4699,2.0,202007141900,2.0,2260.0,0
4700,0.0,202007142000,0.0,2214.0,0
4701,0.0,202007142100,0.0,2056.0,0
4702,0.0,202007142200,0.0,1913.0,0
4703,0.0,202007142300,0.0,1857.0,0
4704,0.0,202007150000,0.0,1760.0,0
4705,0.0,202007150100,0.0,1754.0,0
4706,0.0,202007150200,0.0,1759.0,0
4707,0.0,202007150300,0.0,1884.0,0
4708,1.0,202007150400,1.0,2131.0,0
4709,11.0,202007150500,11.0,2302.0,0
4710,37.0,202007150600,37.0,2573.0,1
4711,73.0,202007150700,73.0,2459.0,3
4712,108.0,202007150800,108.0,2394.0,5
4713,136.0,202007150900,136.0,2390.0,6
4714,157.0,202007151000,157.0,2372.0,7
4715,163.0,202007151100,163.0,2340.0,7
4716,161.0,202007151200,161.0,2316.0,7
4717,151.0,202007151300,151.0,2277.0,7
4718,131.0,202007151400,131.0,2240.0,6
4719,100.0,202007151500,100.0,2303.0,4
4720,55.0,202007151600,55.0,2301.0,2
4721,27.0,202007151700,27.0,2278.0,1
4722,10.0,202007151800,10.0,2250.0,0
4723,1.0,202007151900,1.0,2245.0,0
4724,0.0,202007152000,0.0,2336.0,0
4725,0.0,202007152100,0.0,1984.0,0
4726,0.0,202007152200,0.0,1745.0,0
4727,0.0,202007152300,0.0,1612.0,0
4728,0.0,202007160000,0.0,1535.0,0
4729,0.0,202007160100,0.0,1427.0,0
4730,1.0,202007160200,1.0,1436.0,0
4731,5.0,202007160300,5.0,1670.0,0
4732,19.0,202007160400,19.0,1881.0,1
4733,41.0,202007160500,41.0,1965.0,2
4734,79.0,202007160600,79.0,2073.0,4
4735,108.0,202007160700,108.0,2157.0,5
4736,124.0,202007160800,124.0,2179.0,6
4737,122.0,202007160900,122.0,2222.0,5
4738,127.0,202007161000,127.0,2218.0,6
4739,133.0,202007161100,133.0,2232.0,6
4740,121.0,202007161200,121.0,2255.0,5
4741,105.0,202007161300,105.0,2046.0,5
4742,89.0,202007161400,89.0,1910.0,5
4743,59.0,202007161500,59.0,1968.0,3
4744,33.0,202007161600,33.0,2052.0,2
4745,11.0,202007161700,11.0,2080.0,1
4746,1.0,202007161800,1.0,2060.0,0
4747,0.0,202007161900,0.0,2043.0,0
4748,0.0,202007162000,0.0,1860.0,0
4749,0.0,202007162100,0.0,1790.0,0
4750,0.0,202007162200,0.0,1712.0,0
4751,0.0,202007162300,0.0,1609.0,0
4752,0.0,202007170000,0.0,1487.0,0
4753,0.0,202007170100,0.0,1485.0,0
4754,0.0,202007170200,0.0,1489.0,0
4755,3.0,202007170300,3.0,1716.0,0
4756,14.0,202007170400,14.0,1940.0,1
4757,37.0,202007170500,37.0,2056.0,2
4758,70.0,202007170600,70.0,2088.0,3
4759,103.0,202007170700,103.0,2100.0,5
4760,118.0,202007170800,118.0,2049.0,6
4761,124.0,202007170900,124.0,2046.0,6
4762,128.0,202007171000,128.0,2018.0,6
4763,129.0,202007171100,129.0,2032.0,6
4764,127.0,202007171200,127.0,2131.0,6
4765,104.0,202007171300,104.0,2112.0,5
4766,91.0,202007171400,91.0,2050.0,4
4767,60.0,202007171500,60.0,2002.0,3
4768,32.0,202007171600,32.0,2000.0,2
4769,10.0,202007171700,10.0,2037.0,0
4770,1.0,202007171800,1.0,2016.0,0
4771,0.0,202007171900,0.0,1950.0,0
4772,0.0,202007172000,0.0,1909.0,0
4773,0.0,202007172100,0.0,1853.0,0
4774,0.0,202007172200,0.0,1906.0,0
4775,0.0,202007172300,0.0,1808.0,0
4776,0.0,202007180000,0.0,1675.0,0
4777,0.0,202007180100,0.0,1626.0,0
4778,1.0,202007180200,1.0,1528.0,0
4779,5.0,202007180300,5.0,1537.0,0
4780,18.0,202007180400,18.0,1452.0,1
4781,38.0,202007180500,38.0,1715.0,2
4782,72.0,202007180600,72.0,2061.0,3
4783,101.0,202007180700,101.0,2050.0,5
4784,114.0,202007180800,114.0,1952.0,6
4785,115.0,202007180900,115.0,1823.0,6
4786,125.0,202007181000,125.0,1851.0,7
4787,129.0,202007181100,129.0,1538.0,8
4788,117.0,202007181200,117.0,1464.0,8
4789,98.0,202007181300,98.0,1551.0,6
4790,80.0,202007181400,80.0,1573.0,5
4791,50.0,202007181500,50.0,1787.0,3
4792,27.0,202007181600,27.0,2016.0,1
4793,10.0,202007181700,10.0,2155.0,0
4794,1.0,202007181800,1.0,2125.0,0
4795,0.0,202007181900,0.0,2106.0,0
4796,0.0,202007182000,0.0,2031.0,0
4797,0.0,202007182100,0.0,1903.0,0
4798,0.0,202007182200,0.0,1803.0,0
4799,0.0,202007182300,0.0,1729.0,0
4800,0.0,202007190000,0.0,1592.0,0
4801,0.0,202007190100,0.0,1422.0,0
4802,0.0,202007190200,0.0,1339.0,0
4803,4.0,202007190300,4.0,1353.0,0
4804,16.0,202007190400,16.0,1350.0,1
4805,33.0,202007190500,33.0,1529.0,2
4806,65.0,202007190600,65.0,1499.0,4
4807,93.0,202007190700,93.0,1528.0,6
4808,117.0,202007190800,117.0,1651.0,7
4809,118.0,202007190900,118.0,1619.0,7
4810,122.0,202007191000,122.0,1794.0,7
4811,123.0,202007191100,123.0,1607.0,8
4812,113.0,202007191200,113.0,1493.0,8
4813,92.0,202007191300,92.0,1571.0,6
4814,77.0,202007191400,77.0,1649.0,5
4815,52.0,202007191500,52.0,1723.0,3
4816,30.0,202007191600,30.0,1874.0,2
4817,9.0,202007191700,9.0,1973.0,0
4818,1.0,202007191800,1.0,1984.0,0
4819,0.0,202007191900,0.0,2020.0,0
4820,0.0,202007192000,0.0,2138.0,0
4821,0.0,202007192100,0.0,1858.0,0
4822,0.0,202007192200,0.0,1702.0,0
4823,0.0,202007192300,0.0,1657.0,0
4824,0.0,202007200000,0.0,1507.0,0
4825,0.0,202007200100,0.0,1429.0,0
4826,0.0,202007200200,0.0,1430.0,0
4827,0.0,202007200300,0.0,1425.0,0
4828,0.0,202007200400,0.0,1732.0,0
4829,9.0,202007200500,9.0,2076.0,0
4830,30.0,202007200600,30.0,2140.0,1
4831,66.0,202007200700,66.0,2183.0,3
4832,103.0,202007200800,103.0,2213.0,5
4833,131.0,202007200900,131.0,2262.0,6
4834,146.0,202007201000,146.0,2216.0,7
4835,153.0,202007201100,153.0,2176.0,7
4836,153.0,202007201200,153.0,2094.0,7
4837,147.0,202007201300,147.0,2006.0,7
4838,131.0,202007201400,131.0,2289.0,6
4839,108.0,202007201500,108.0,2085.0,5
4840,76.0,202007201600,76.0,2119.0,4
4841,38.0,202007201700,38.0,2289.0,2
4842,11.0,202007201800,11.0,2287.0,0
4843,2.0,202007201900,2.0,2146.0,0
4844,0.0,202007202000,0.0,2110.0,0
4845,0.0,202007202100,0.0,1921.0,0
4846,0.0,202007202200,0.0,1634.0,0
4847,0.0,202007202300,0.0,1643.0,0
4848,0.0,202007210000,0.0,1514.0,0
4849,0.0,202007210100,0.0,1511.0,0
4850,0.0,202007210200,0.0,1517.0,0
4851,3.0,202007210300,3.0,1565.0,0
4852,16.0,202007210400,16.0,1841.0,1
4853,34.0,202007210500,34.0,1905.0,2
4854,72.0,202007210600,72.0,1970.0,4
4855,103.0,202007210700,103.0,2159.0,5
4856,127.0,202007210800,127.0,2221.0,6
4857,125.0,202007210900,125.0,2110.0,6
4858,130.0,202007211000,130.0,2193.0,6
4859,121.0,202007211100,121.0,2229.0,5
4860,108.0,202007211200,108.0,2305.0,5
4861,90.0,202007211300,90.0,2168.0,4
4862,78.0,202007211400,78.0,2362.0,3
4863,55.0,202007211500,55.0,2257.0,2
4864,30.0,202007211600,30.0,2189.0,1
4865,10.0,202007211700,10.0,2434.0,0
4866,1.0,202007211800,1.0,2434.0,0
4867,0.0,202007211900,0.0,2391.0,0
4868,0.0,202007212000,0.0,2155.0,0
4869,0.0,202007212100,0.0,1843.0,0
4870,0.0,202007212200,0.0,1656.0,0
4871,0.0,202007212300,0.0,1668.0,0
4872,0.0,202007220000,0.0,1640.0,0
4873,0.0,202007220100,0.0,1563.0,0
4874,0.0,202007220200,0.0,1571.0,0
4875,0.0,202007220300,0.0,1749.0,0
4876,0.0,202007220400,0.0,1789.0,0
4877,7.0,202007220500,7.0,1954.0,0
4878,27.0,202007220600,27.0,2176.0,1
4879,61.0,202007220700,61.0,2313.0,3
4880,94.0,202007220800,94.0,2419.0,4
4881,124.0,202007220900,124.0,2517.0,5
4882,144.0,202007221000,144.0,2501.0,6
4883,151.0,202007221100,151.0,2470.0,6
4884,147.0,202007221200,147.0,2531.0,6
4885,128.0,202007221300,128.0,2374.0,5
4886,93.0,202007221400,93.0,2453.0,4
4887,41.0,202007221500,41.0,2280.0,2
4888,17.0,202007221600,17.0,2426.0,1
4889,13.0,202007221700,13.0,2355.0,1
4890,6.0,202007221800,6.0,2322.0,0
4891,1.0,202007221900,1.0,2120.0,0
4892,0.0,202007222000,0.0,2162.0,0
4893,0.0,202007222100,0.0,1852.0,0
4894,0.0,202007222200,0.0,1726.0,0
4895,0.0,202007222300,0.0,1622.0,0
4896,0.0,202007230000,0.0,1510.0,0
4897,0.0,202007230100,0.0,1471.0,0
4898,0.0,202007230200,0.0,1591.0,0
4899,3.0,202007230300,3.0,1700.0,0
4900,17.0,202007230400,17.0,1816.0,1
4901,33.0,202007230500,33.0,2183.0,2
4902,68.0,202007230600,68.0,2244.0,3
4903,94.0,202007230700,94.0,2153.0,4
4904,118.0,202007230800,118.0,2074.0,6
4905,121.0,202007230900,121.0,2130.0,6
4906,127.0,202007231000,127.0,2082.0,6
4907,124.0,202007231100,124.0,2229.0,6
4908,111.0,202007231200,111.0,2139.0,5
4909,92.0,202007231300,92.0,2154.0,4
4910,78.0,202007231400,78.0,2166.0,4
4911,52.0,202007231500,52.0,2129.0,2
4912,27.0,202007231600,27.0,2146.0,1
4913,9.0,202007231700,9.0,2244.0,0
4914,1.0,202007231800,1.0,2217.0,0
4915,0.0,202007231900,0.0,2173.0,0
4916,0.0,202007232000,0.0,2079.0,0
4917,0.0,202007232100,0.0,1921.0,0
4918,0.0,202007232200,0.0,1806.0,0
4919,0.0,202007232300,0.0,1621.0,0
4920,0.0,202007240000,0.0,1544.0,0
4921,0.0,202007240100,0.0,1549.0,0
4922,0.0,202007240200,0.0,1548.0,0
4923,4.0,202007240300,4.0,1605.0,0
4924,15.0,202007240400,15.0,1906.0,1
4925,31.0,202007240500,31.0,2379.0,1
4926,63.0,202007240600,63.0,2437.0,3
4927,92.0,202007240700,92.0,2405.0,4
4928,114.0,202007240800,114.0,2505.0,5
4929,114.0,202007240900,114.0,2526.0,5
4930,122.0,202007241000,122.0,2644.0,5
4931,122.0,202007241100,122.0,2531.0,5
4932,112.0,202007241200,112.0,2292.0,5
4933,83.0,202007241300,83.0,2188.0,4
4934,69.0,202007241400,69.0,2224.0,3
4935,41.0,202007241500,41.0,2253.0,2
4936,23.0,202007241600,23.0,2219.0,1
4937,9.0,202007241700,9.0,2238.0,0
4938,1.0,202007241800,1.0,2205.0,0
4939,0.0,202007241900,0.0,2201.0,0
4940,0.0,202007242000,0.0,2135.0,0
4941,0.0,202007242100,0.0,1957.0,0
4942,0.0,202007242200,0.0,1840.0,0
4943,0.0,202007242300,0.0,1798.0,0
4944,0.0,202007250000,0.0,1801.0,0
4945,0.0,202007250100,0.0,1615.0,0
4946,0.0,202007250200,0.0,1468.0,0
4947,1.0,202007250300,1.0,1484.0,0
4948,8.0,202007250400,8.0,1789.0,0
4949,21.0,202007250500,21.0,1911.0,1
4950,44.0,202007250600,44.0,2088.0,2
4951,71.0,202007250700,71.0,2326.0,3
4952,93.0,202007250800,93.0,2135.0,4
4953,106.0,202007250900,106.0,2095.0,5
4954,123.0,202007251000,123.0,2077.0,6
4955,118.0,202007251100,118.0,1919.0,6
4956,124.0,202007251200,124.0,1733.0,7
4957,88.0,202007251300,88.0,1614.0,5
4958,72.0,202007251400,72.0,1760.0,4
4959,47.0,202007251500,47.0,1834.0,3
4960,25.0,202007251600,25.0,2069.0,1
4961,8.0,202007251700,8.0,2175.0,0
4962,1.0,202007251800,1.0,1996.0,0
4963,0.0,202007251900,0.0,1992.0,0
4964,0.0,202007252000,0.0,2022.0,0
4965,0.0,202007252100,0.0,1841.0,0
4966,1.0,202007252200,1.0,1762.0,0
4967,0.0,202007252300,0.0,1757.0,0
4968,0.0,202007260000,0.0,1487.0,0
4969,0.0,202007260100,0.0,1413.0,0
4970,0.0,202007260200,0.0,1317.0,0
4971,3.0,202007260300,3.0,1340.0,0
4972,14.0,202007260400,14.0,1318.0,1
4973,30.0,202007260500,30.0,1404.0,2
4974,62.0,202007260600,62.0,1656.0,4
4975,88.0,202007260700,88.0,1910.0,5
4976,113.0,202007260800,113.0,2061.0,5
4977,119.0,202007260900,119.0,1923.0,6
4978,124.0,202007261000,124.0,1811.0,7
4979,123.0,202007261100,123.0,1671.0,7
4980,103.0,202007261200,103.0,1469.0,7
4981,83.0,202007261300,83.0,1389.0,6
4982,65.0,202007261400,65.0,1595.0,4
4983,43.0,202007261500,43.0,1646.0,3
4984,23.0,202007261600,23.0,1794.0,1
4985,8.0,202007261700,8.0,1975.0,0
4986,1.0,202007261800,1.0,2048.0,0
4987,0.0,202007261900,0.0,2109.0,0
4988,0.0,202007262000,0.0,2072.0,0
4989,0.0,202007262100,0.0,1937.0,0
4990,71.0,202007262200,71.0,1715.0,4
4991,0.0,202007262300,0.0,1566.0,0
4992,0.0,202007270000,0.0,1430.0,0
4993,0.0,202007270100,0.0,1399.0,0
4994,0.0,202007270200,0.0,1296.0,0
4995,0.0,202007270300,0.0,1449.0,0
4996,0.0,202007270400,0.0,1694.0,0
4997,7.0,202007270500,7.0,1992.0,0
4998,31.0,202007270600,31.0,2164.0,1
4999,68.0,202007270700,68.0,2236.0,3
5000,103.0,202007270800,103.0,2252.0,5
5001,130.0,202007270900,130.0,2233.0,6
5002,149.0,202007271000,149.0,2269.0,7
5003,156.0,202007271100,156.0,2182.0,7
5004,155.0,202007271200,155.0,2148.0,7
5005,147.0,202007271300,147.0,2194.0,7
5006,133.0,202007271400,133.0,2183.0,6
5007,109.0,202007271500,109.0,2190.0,5
5008,76.0,202007271600,76.0,2108.0,4
5009,39.0,202007271700,39.0,2216.0,2
5010,11.0,202007271800,11.0,2087.0,1
5011,1.0,202007271900,1.0,2154.0,0
5012,0.0,202007272000,0.0,2108.0,0
5013,0.0,202007272100,0.0,1979.0,0
5014,0.0,202007272200,0.0,1857.0,0
5015,0.0,202007272300,0.0,1655.0,0
5016,0.0,202007280000,0.0,1553.0,0
5017,0.0,202007280100,0.0,1413.0,0
5018,0.0,202007280200,0.0,1485.0,0
5019,3.0,202007280300,3.0,1565.0,0
5020,14.0,202007280400,14.0,1978.0,1
5021,29.0,202007280500,29.0,2379.0,1
5022,67.0,202007280600,67.0,2452.0,3
5023,96.0,202007280700,96.0,2451.0,4
5024,114.0,202007280800,114.0,2478.0,5
5025,120.0,202007280900,120.0,2504.0,5
5026,128.0,202007281000,128.0,2605.0,5
5027,130.0,202007281100,130.0,2345.0,6
5028,115.0,202007281200,115.0,2266.0,5
5029,95.0,202007281300,95.0,2304.0,4
5030,70.0,202007281400,70.0,2444.0,3
5031,46.0,202007281500,46.0,2443.0,2
5032,23.0,202007281600,23.0,2246.0,1
5033,7.0,202007281700,7.0,2347.0,0
5034,1.0,202007281800,1.0,2106.0,0
5035,0.0,202007281900,0.0,2361.0,0
5036,0.0,202007282000,0.0,2015.0,0
5037,0.0,202007282100,0.0,1831.0,0
5038,0.0,202007282200,0.0,1665.0,0
5039,0.0,202007282300,0.0,1551.0,0
5040,0.0,202007290000,0.0,1530.0,0
5041,0.0,202007290100,0.0,1478.0,0
5042,0.0,202007290200,0.0,1469.0,0
5043,2.0,202007290300,2.0,1688.0,0
5044,13.0,202007290400,13.0,1783.0,1
5045,29.0,202007290500,29.0,2038.0,1
5046,64.0,202007290600,64.0,2241.0,3
5047,94.0,202007290700,94.0,2296.0,4
5048,113.0,202007290800,113.0,2230.0,5
5049,114.0,202007290900,114.0,2235.0,5
5050,123.0,202007291000,123.0,2241.0,5
5051,124.0,202007291100,124.0,2309.0,5
5052,110.0,202007291200,110.0,2385.0,5
5053,91.0,202007291300,91.0,2375.0,4
5054,70.0,202007291400,70.0,1977.0,4
5055,44.0,202007291500,44.0,2197.0,2
5056,20.0,202007291600,20.0,2113.0,1
5057,7.0,202007291700,7.0,1968.0,0
5058,1.0,202007291800,1.0,2010.0,0
5059,0.0,202007291900,0.0,1969.0,0
5060,0.0,202007292000,0.0,1946.0,0
5061,0.0,202007292100,0.0,1710.0,0
5062,0.0,202007292200,0.0,1654.0,0
5063,0.0,202007292300,0.0,1485.0,0
5064,0.0,202007300000,0.0,1489.0,0
5065,0.0,202007300100,0.0,1404.0,0
5066,0.0,202007300200,0.0,1404.0,0
5067,3.0,202007300300,3.0,1581.0,0
5068,12.0,202007300400,12.0,1807.0,1
5069,28.0,202007300500,28.0,2131.0,1
5070,63.0,202007300600,63.0,2219.0,3
5071,93.0,202007300700,93.0,2239.0,4
5072,108.0,202007300800,108.0,2207.0,5
5073,112.0,202007300900,112.0,2246.0,5
5074,120.0,202007301000,120.0,2287.0,5
5075,122.0,202007301100,122.0,2275.0,5
5076,111.0,202007301200,111.0,2227.0,5
5077,91.0,202007301300,91.0,2195.0,4
5078,70.0,202007301400,70.0,2155.0,3
5079,46.0,202007301500,46.0,2109.0,2
5080,23.0,202007301600,23.0,2281.0,1
5081,7.0,202007301700,7.0,2316.0,0
5082,1.0,202007301800,1.0,2214.0,0
5083,0.0,202007301900,0.0,1979.0,0
5084,0.0,202007302000,0.0,1985.0,0
5085,0.0,202007302100,0.0,1758.0,0
5086,0.0,202007302200,0.0,1687.0,0
5087,0.0,202007302300,0.0,1465.0,0
5088,0.0,202007310000,0.0,1377.0,0
5089,0.0,202007310100,0.0,1365.0,0
5090,0.0,202007310200,0.0,1392.0,0
5091,3.0,202007310300,3.0,1596.0,0
5092,13.0,202007310400,13.0,1759.0,1
5093,28.0,202007310500,28.0,2057.0,1
5094,63.0,202007310600,63.0,2237.0,3
5095,93.0,202007310700,93.0,2323.0,4
5096,111.0,202007310800,111.0,2266.0,5
5097,116.0,202007310900,116.0,2213.0,5
5098,125.0,202007311000,125.0,2291.0,5
5099,126.0,202007311100,126.0,2316.0,5
5100,113.0,202007311200,113.0,2213.0,5
5101,97.0,202007311300,97.0,2084.0,5
5102,79.0,202007311400,79.0,2057.0,4
5103,49.0,202007311500,49.0,2117.0,2
5104,22.0,202007311600,22.0,2082.0,1
5105,7.0,202007311700,7.0,2002.0,0
5106,1.0,202007311800,1.0,2017.0,0
5107,0.0,202007311900,0.0,1922.0,0
5108,0.0,202007312000,0.0,1883.0,0
5109,0.0,202007312100,0.0,1748.0,0
5110,0.0,202007312200,0.0,1573.0,0
5111,0.0,202007312300,0.0,1320.0,0
5112,0.0,202008010000,0.0,1193.0,0
5113,0.0,202008010100,0.0,1212.0,0
5114,0.0,202008010200,0.0,1215.0,0
5115,0.0,202008010300,0.0,1218.0,0
5116,5.0,202008010400,5.0,1333.0,0
5117,27.0,202008010500,27.0,1520.0,2
5118,56.0,202008010600,56.0,1906.0,3
5119,85.0,202008010700,85.0,1984.0,4
5120,111.0,202008010800,111.0,2021.0,5
5121,111.0,202008010900,111.0,2003.0,6
5122,140.0,202008011000,140.0,2041.0,7
5123,134.0,202008011100,134.0,2063.0,6
5124,116.0,202008011200,116.0,2029.0,6
5125,102.0,202008011300,102.0,2000.0,5
5126,79.0,202008011400,79.0,2014.0,4
5127,51.0,202008011500,51.0,1999.0,3
5128,25.0,202008011600,25.0,2056.0,1
5129,7.0,202008011700,7.0,2058.0,0
5130,0.0,202008011800,0.0,2046.0,0
5131,0.0,202008011900,0.0,1982.0,0
5132,0.0,202008012000,0.0,1886.0,0
5133,0.0,202008012100,0.0,1708.0,0
5134,0.0,202008012200,0.0,1654.0,0
5135,0.0,202008012300,0.0,1502.0,0
5136,0.0,202008020000,0.0,1306.0,0
5137,0.0,202008020100,0.0,1305.0,0
5138,0.0,202008020200,0.0,1306.0,0
5139,0.0,202008020300,0.0,1313.0,0
5140,6.0,202008020400,6.0,1331.0,0
5141,29.0,202008020500,29.0,1402.0,2
5142,59.0,202008020600,59.0,1554.0,4
5143,86.0,202008020700,86.0,1809.0,5
5144,109.0,202008020800,109.0,1955.0,6
5145,120.0,202008020900,120.0,1853.0,6
5146,136.0,202008021000,136.0,1998.0,7
5147,128.0,202008021100,128.0,2083.0,6
5148,123.0,202008021200,123.0,2084.0,6
5149,109.0,202008021300,109.0,1981.0,6
5150,82.0,202008021400,82.0,2019.0,4
5151,54.0,202008021500,54.0,2018.0,3
5152,26.0,202008021600,26.0,2044.0,1
5153,7.0,202008021700,7.0,2016.0,0
5154,0.0,202008021800,0.0,1986.0,0
5155,0.0,202008021900,0.0,2102.0,0
5156,0.0,202008022000,0.0,1911.0,0
5157,0.0,202008022100,0.0,1870.0,0
5158,0.0,202008022200,0.0,1854.0,0
5159,0.0,202008022300,0.0,1826.0,0
5160,0.0,202008030000,0.0,1665.0,0
5161,0.0,202008030100,0.0,1559.0,0
5162,0.0,202008030200,0.0,1728.0,0
5163,0.0,202008030300,0.0,1811.0,0
5164,7.0,202008030400,7.0,1982.0,0
5165,29.0,202008030500,29.0,2112.0,1
5166,61.0,202008030600,61.0,2207.0,3
5167,90.0,202008030700,90.0,2246.0,4
5168,107.0,202008030800,107.0,2315.0,5
5169,131.0,202008030900,131.0,2347.0,6
5170,131.0,202008031000,131.0,2352.0,6
5171,122.0,202008031100,122.0,2351.0,5
5172,127.0,202008031200,127.0,2390.0,5
5173,112.0,202008031300,112.0,2363.0,5
5174,73.0,202008031400,73.0,2320.0,3
5175,47.0,202008031500,47.0,2246.0,2
5176,25.0,202008031600,25.0,2302.0,1
5177,7.0,202008031700,7.0,2290.0,0
5178,0.0,202008031800,0.0,2529.0,0
5179,0.0,202008031900,0.0,2407.0,0
5180,0.0,202008032000,0.0,2354.0,0
5181,0.0,202008032100,0.0,2198.0,0
5182,0.0,202008032200,0.0,2235.0,0
5183,0.0,202008032300,0.0,2083.0,0
5184,0.0,202008040000,0.0,2045.0,0
5185,0.0,202008040100,0.0,2034.0,0
5186,0.0,202008040200,0.0,2075.0,0
5187,0.0,202008040300,0.0,2179.0,0
5188,6.0,202008040400,6.0,2290.0,0
5189,28.0,202008040500,28.0,2563.0,1
5190,57.0,202008040600,57.0,2717.0,2
5191,87.0,202008040700,87.0,2761.0,3
5192,107.0,202008040800,107.0,2713.0,4
5193,125.0,202008040900,125.0,2631.0,5
5194,131.0,202008041000,131.0,2663.0,5
5195,133.0,202008041100,133.0,2683.0,5
5196,120.0,202008041200,120.0,2653.0,5
5197,104.0,202008041300,104.0,2597.0,4
5198,69.0,202008041400,69.0,2462.0,3
5199,48.0,202008041500,48.0,2448.0,2
5200,23.0,202008041600,23.0,2428.0,1
5201,6.0,202008041700,6.0,2359.0,0
5202,0.0,202008041800,0.0,2358.0,0
5203,0.0,202008041900,0.0,2359.0,0
5204,0.0,202008042000,0.0,2284.0,0
5205,0.0,202008042100,0.0,2228.0,0
5206,0.0,202008042200,0.0,2227.0,0
5207,0.0,202008042300,0.0,2222.0,0
5208,0.0,202008050000,0.0,2080.0,0
5209,0.0,202008050100,0.0,2009.0,0
5210,0.0,202008050200,0.0,1972.0,0
5211,0.0,202008050300,0.0,2010.0,0
5212,6.0,202008050400,6.0,2149.0,0
5213,24.0,202008050500,24.0,2553.0,1
5214,49.0,202008050600,49.0,2588.0,2
5215,77.0,202008050700,77.0,2504.0,3
5216,94.0,202008050800,94.0,2544.0,4
5217,115.0,202008050900,115.0,2652.0,4
5218,104.0,202008051000,104.0,2519.0,4
5219,102.0,202008051100,102.0,2433.0,4
5220,105.0,202008051200,105.0,2428.0,4
5221,89.0,202008051300,89.0,2408.0,4
5222,59.0,202008051400,59.0,2341.0,3
5223,41.0,202008051500,41.0,2266.0,2
