,Wind Onshore,startTime,totalRenewable,total,percentRenewable
5978,8.0,202009060200,8.0,141.0,6
5979,9.0,202009060300,9.0,152.0,6
5980,9.0,202009060400,9.0,153.0,6
5981,9.0,202009060500,9.0,156.0,6
5982,9.0,202009060600,9.0,157.0,6
5983,11.0,202009060700,11.0,159.0,7
5984,11.0,202009060800,11.0,158.0,7
5985,11.0,202009060900,11.0,158.0,7
5986,15.0,202009061000,15.0,162.0,9
5987,22.0,202009061100,22.0,169.0,13
5988,22.0,202009061200,22.0,169.0,13
5989,21.0,202009061300,21.0,168.0,12
5990,17.0,202009061400,17.0,165.0,10
5991,13.0,202009061500,13.0,161.0,8
5992,11.0,202009061600,11.0,159.0,7
5993,9.0,202009061700,9.0,158.0,6
5994,8.0,202009061800,8.0,158.0,5
5995,8.0,202009061900,8.0,168.0,5
5996,8.0,202009062000,8.0,168.0,5
5997,9.0,202009062100,9.0,177.0,5
5998,16.0,202009062200,16.0,156.0,10
5999,18.0,202009062300,18.0,157.0,11
6000,15.0,202009070000,15.0,153.0,10
6001,11.0,202009070100,11.0,149.0,7
6002,8.0,202009070200,8.0,170.0,5
6003,4.0,202009070300,4.0,253.0,2
6004,6.0,202009070400,6.0,315.0,2
6005,6.0,202009070500,6.0,960.0,1
6006,6.0,202009070600,6.0,1284.0,0
6007,7.0,202009070700,7.0,1135.0,1
6008,9.0,202009070800,9.0,817.0,1
6009,9.0,202009070900,9.0,817.0,1
6010,10.0,202009071000,10.0,914.0,1
6011,10.0,202009071100,10.0,914.0,1
6012,13.0,202009071200,13.0,553.0,2
6013,9.0,202009071300,9.0,549.0,2
6014,8.0,202009071400,8.0,548.0,1
6015,11.0,202009071500,11.0,552.0,2
6016,10.0,202009071600,10.0,551.0,2
6017,6.0,202009071700,6.0,912.0,1
6018,4.0,202009071800,4.0,726.0,1
6019,5.0,202009071900,5.0,297.0,2
6020,6.0,202009072000,6.0,297.0,2
6021,5.0,202009072100,5.0,296.0,2
6022,10.0,202009072200,10.0,143.0,7
6023,11.0,202009072300,11.0,145.0,8
6024,12.0,202009080000,12.0,148.0,8
6025,13.0,202009080100,13.0,149.0,9
6026,21.0,202009080200,21.0,157.0,13
6027,28.0,202009080300,28.0,174.0,16
6028,28.0,202009080400,28.0,175.0,16
6029,29.0,202009080500,29.0,189.0,15
6030,32.0,202009080600,32.0,192.0,17
6031,35.0,202009080700,35.0,195.0,18
6032,33.0,202009080800,33.0,193.0,17
6033,50.0,202009080900,50.0,210.0,24
6034,50.0,202009081000,50.0,210.0,24
6035,50.0,202009081100,50.0,210.0,24
6036,50.0,202009081200,50.0,210.0,24
6037,50.0,202009081300,50.0,210.0,24
6038,47.0,202009081400,47.0,207.0,23
6039,47.0,202009081500,47.0,207.0,23
6040,44.0,202009081600,44.0,204.0,22
6041,43.0,202009081700,43.0,693.0,6
6042,39.0,202009081800,39.0,385.0,10
6043,34.0,202009081900,34.0,174.0,20
6044,30.0,202009082000,30.0,170.0,18
6045,30.0,202009082100,30.0,171.0,18
6046,26.0,202009082200,26.0,164.0,16
6047,21.0,202009082300,21.0,164.0,13
6048,22.0,202009090000,22.0,155.0,14
6049,22.0,202009090100,22.0,155.0,14
6050,18.0,202009090200,18.0,176.0,10
6051,15.0,202009090300,15.0,259.0,6
6052,13.0,202009090400,13.0,531.0,2
6053,13.0,202009090500,13.0,857.0,2
6054,14.0,202009090600,14.0,839.0,2
6055,19.0,202009090700,19.0,984.0,2
6056,23.0,202009090800,23.0,955.0,2
6057,27.0,202009090900,27.0,942.0,3
6058,29.0,202009091000,29.0,1025.0,3
6059,32.0,202009091100,32.0,938.0,3
6060,39.0,202009091200,39.0,578.0,7
6061,41.0,202009091300,41.0,580.0,7
6062,40.0,202009091400,40.0,737.0,5
6063,42.0,202009091500,42.0,582.0,7
6064,44.0,202009091600,44.0,584.0,8
6065,44.0,202009091700,44.0,724.0,6
6066,45.0,202009091800,45.0,572.0,8
6067,46.0,202009091900,46.0,333.0,14
6068,45.0,202009092000,45.0,332.0,14
6069,47.0,202009092100,47.0,338.0,14
6070,50.0,202009092200,50.0,330.0,15
6071,47.0,202009092300,47.0,327.0,14
6072,50.0,202009100000,50.0,333.0,15
6073,51.0,202009100100,51.0,334.0,15
6074,52.0,202009100200,52.0,345.0,15
6075,53.0,202009100300,53.0,362.0,15
6076,53.0,202009100400,53.0,587.0,9
6077,53.0,202009100500,53.0,685.0,8
6078,53.0,202009100600,53.0,776.0,7
6079,51.0,202009100700,51.0,683.0,7
6080,52.0,202009100800,52.0,678.0,8
6081,50.0,202009100900,50.0,656.0,8
6082,47.0,202009101000,47.0,573.0,8
6083,44.0,202009101100,44.0,581.0,8
6084,43.0,202009101200,43.0,580.0,7
6085,43.0,202009101300,43.0,580.0,7
6086,38.0,202009101400,38.0,575.0,7
6087,38.0,202009101500,38.0,811.0,5
6088,36.0,202009101600,36.0,1304.0,3
6089,32.0,202009101700,32.0,1386.0,2
6090,26.0,202009101800,26.0,1244.0,2
6091,21.0,202009101900,21.0,795.0,3
6092,17.0,202009102000,17.0,701.0,2
6093,14.0,202009102100,14.0,548.0,3
6094,10.0,202009102200,10.0,458.0,2
6095,6.0,202009102300,6.0,304.0,2
6096,4.0,202009110000,4.0,301.0,1
6097,4.0,202009110100,4.0,301.0,1
6098,5.0,202009110200,5.0,302.0,2
6099,6.0,202009110300,6.0,509.0,1
6100,7.0,202009110400,7.0,781.0,1
6101,6.0,202009110500,6.0,1280.0,0
6102,6.0,202009110600,6.0,1273.0,0
6103,8.0,202009110700,8.0,1264.0,1
6104,10.0,202009110800,10.0,1085.0,1
6105,17.0,202009110900,17.0,1092.0,2
6106,20.0,202009111000,20.0,970.0,2
6107,18.0,202009111100,18.0,968.0,2
6108,16.0,202009111200,16.0,646.0,2
6109,19.0,202009111300,19.0,650.0,3
6110,22.0,202009111400,22.0,743.0,3
6111,20.0,202009111500,20.0,692.0,3
6112,16.0,202009111600,16.0,728.0,2
6113,14.0,202009111700,14.0,907.0,2
6114,14.0,202009111800,14.0,818.0,2
6115,14.0,202009111900,14.0,512.0,3
6116,13.0,202009112000,13.0,321.0,4
6117,15.0,202009112100,15.0,317.0,5
6118,20.0,202009112200,20.0,158.0,13
6119,21.0,202009112300,21.0,158.0,13
6120,25.0,202009120000,25.0,158.0,16
6121,22.0,202009120100,22.0,156.0,14
6122,22.0,202009120200,22.0,177.0,12
6123,20.0,202009120300,20.0,176.0,11
6124,19.0,202009120400,19.0,175.0,11
6125,18.0,202009120500,18.0,264.0,7
6126,17.0,202009120600,17.0,380.0,4
6127,22.0,202009120700,22.0,382.0,6
6128,29.0,202009120800,29.0,247.0,12
6129,35.0,202009120900,35.0,253.0,14
6130,49.0,202009121000,49.0,180.0,27
6131,48.0,202009121100,48.0,179.0,27
6132,48.0,202009121200,48.0,179.0,27
6133,54.0,202009121300,54.0,185.0,29
6134,52.0,202009121400,52.0,183.0,28
6135,43.0,202009121500,43.0,175.0,25
6136,30.0,202009121600,30.0,162.0,19
6137,39.0,202009121700,39.0,172.0,23
6138,52.0,202009121800,52.0,186.0,28
6139,53.0,202009121900,53.0,187.0,28
6140,53.0,202009122000,53.0,187.0,28
6141,55.0,202009122100,55.0,190.0,29
6142,55.0,202009122200,55.0,160.0,34
6143,54.0,202009122300,54.0,155.0,35
6144,53.0,202009130000,53.0,155.0,34
6145,52.0,202009130100,52.0,155.0,34
6146,53.0,202009130200,53.0,157.0,34
6147,52.0,202009130300,52.0,157.0,33
6148,48.0,202009130400,48.0,153.0,31
6149,48.0,202009130500,48.0,154.0,31
6150,46.0,202009130600,46.0,151.0,30
6151,46.0,202009130700,46.0,151.0,30
6152,46.0,202009130800,46.0,150.0,31
6153,46.0,202009130900,46.0,150.0,31
6154,49.0,202009131000,49.0,153.0,32
6155,50.0,202009131100,50.0,154.0,32
6156,53.0,202009131200,53.0,157.0,34
6157,56.0,202009131300,56.0,160.0,35
6158,55.0,202009131400,55.0,160.0,34
6159,55.0,202009131500,55.0,160.0,34
6160,56.0,202009131600,56.0,305.0,18
6161,57.0,202009131700,57.0,447.0,13
6162,58.0,202009131800,58.0,488.0,12
6163,58.0,202009131900,58.0,164.0,35
6164,58.0,202009132000,58.0,163.0,36
6165,58.0,202009132100,58.0,157.0,37
6166,56.0,202009132200,56.0,156.0,36
6167,56.0,202009132300,56.0,152.0,37
6168,53.0,202009140000,53.0,155.0,34
6169,50.0,202009140100,50.0,153.0,33
6170,50.0,202009140200,50.0,177.0,28
6171,49.0,202009140300,49.0,298.0,16
6172,42.0,202009140400,42.0,442.0,10
6173,38.0,202009140500,38.0,669.0,6
6174,25.0,202009140600,25.0,798.0,3
6175,29.0,202009140700,29.0,770.0,4
6176,29.0,202009140800,29.0,772.0,4
6177,27.0,202009140900,27.0,773.0,3
6178,20.0,202009141000,20.0,706.0,3
6179,18.0,202009141100,18.0,715.0,3
6180,14.0,202009141200,14.0,713.0,2
6181,15.0,202009141300,15.0,800.0,2
6182,9.0,202009141400,9.0,994.0,1
6183,6.0,202009141500,6.0,992.0,1
6184,6.0,202009141600,6.0,1223.0,0
6185,5.0,202009141700,5.0,1402.0,0
6186,6.0,202009141800,6.0,942.0,1
6187,5.0,202009141900,5.0,529.0,1
6188,6.0,202009142000,6.0,480.0,1
6189,6.0,202009142100,6.0,480.0,1
6190,8.0,202009142200,8.0,312.0,3
6191,7.0,202009142300,7.0,310.0,2
6192,6.0,202009150000,6.0,308.0,2
6193,3.0,202009150100,3.0,306.0,1
6194,4.0,202009150200,4.0,307.0,1
6195,5.0,202009150300,5.0,308.0,2
6196,4.0,202009150400,4.0,735.0,1
6197,4.0,202009150500,4.0,969.0,0
6198,3.0,202009150600,3.0,1025.0,0
6199,2.0,202009150700,2.0,1024.0,0
6200,2.0,202009150800,2.0,968.0,0
6201,3.0,202009150900,3.0,1002.0,0
6202,6.0,202009151000,6.0,971.0,1
6203,7.0,202009151100,7.0,920.0,1
6204,9.0,202009151200,9.0,742.0,1
6205,7.0,202009151300,7.0,938.0,1
6206,6.0,202009151400,6.0,1167.0,1
6207,3.0,202009151500,3.0,1229.0,0
6208,2.0,202009151600,2.0,1268.0,0
6209,2.0,202009151700,2.0,1269.0,0
6210,4.0,202009151800,4.0,1271.0,0
6211,3.0,202009151900,3.0,990.0,0
6212,4.0,202009152000,4.0,655.0,1
6213,4.0,202009152100,4.0,577.0,1
6214,8.0,202009152200,8.0,323.0,2
6215,11.0,202009152300,11.0,326.0,3
6216,15.0,202009160000,15.0,330.0,5
6217,15.0,202009160100,15.0,330.0,5
6218,18.0,202009160200,18.0,334.0,5
6219,17.0,202009160300,17.0,333.0,5
6220,20.0,202009160400,20.0,821.0,2
6221,20.0,202009160500,20.0,1192.0,2
6222,18.0,202009160600,18.0,1280.0,1
6223,13.0,202009160700,13.0,1184.0,1
6224,17.0,202009160800,17.0,1067.0,2
6225,24.0,202009160900,24.0,714.0,3
6226,26.0,202009161000,26.0,619.0,4
6227,36.0,202009161100,36.0,568.0,6
6228,41.0,202009161200,41.0,573.0,7
6229,36.0,202009161300,36.0,568.0,6
6230,23.0,202009161400,23.0,565.0,4
6231,15.0,202009161500,15.0,558.0,3
6232,8.0,202009161600,8.0,563.0,1
6233,3.0,202009161700,3.0,735.0,0
6234,4.0,202009161800,4.0,558.0,1
6235,1.0,202009161900,1.0,300.0,0
6236,9.0,202009162000,9.0,308.0,3
6237,39.0,202009162100,39.0,347.0,11
6238,49.0,202009162200,49.0,345.0,14
6239,41.0,202009162300,41.0,335.0,12
6240,44.0,202009170000,44.0,339.0,13
6241,46.0,202009170100,46.0,341.0,13
6242,51.0,202009170200,51.0,345.0,15
6243,54.0,202009170300,54.0,351.0,15
6244,56.0,202009170400,56.0,595.0,9
6245,56.0,202009170500,56.0,595.0,9
6246,56.0,202009170600,56.0,683.0,8
6247,57.0,202009170700,57.0,600.0,10
6248,57.0,202009170800,57.0,599.0,10
6249,57.0,202009170900,57.0,600.0,10
6250,58.0,202009171000,58.0,600.0,10
6251,58.0,202009171100,58.0,601.0,10
6252,58.0,202009171200,58.0,600.0,10
6253,58.0,202009171300,58.0,600.0,10
6254,58.0,202009171400,58.0,661.0,9
6255,58.0,202009171500,58.0,805.0,7
6256,58.0,202009171600,58.0,1222.0,5
6257,58.0,202009171700,58.0,1269.0,5
6258,58.0,202009171800,58.0,1043.0,6
6259,58.0,202009171900,58.0,474.0,12
6260,58.0,202009172000,58.0,422.0,14
6261,58.0,202009172100,58.0,363.0,16
6262,52.0,202009172200,52.0,347.0,15
6263,51.0,202009172300,51.0,342.0,15
6264,48.0,202009180000,48.0,342.0,14
6265,42.0,202009180100,42.0,336.0,12
6266,41.0,202009180200,41.0,335.0,12
6267,33.0,202009180300,33.0,378.0,9
6268,28.0,202009180400,28.0,754.0,4
6269,22.0,202009180500,22.0,951.0,2
6270,19.0,202009180600,19.0,957.0,2
6271,18.0,202009180700,18.0,956.0,2
6272,15.0,202009180800,15.0,854.0,2
6273,11.0,202009180900,11.0,794.0,1
6274,12.0,202009181000,12.0,795.0,2
6275,14.0,202009181100,14.0,667.0,2
6276,15.0,202009181200,15.0,567.0,3
6277,10.0,202009181300,10.0,562.0,2
6278,8.0,202009181400,8.0,561.0,1
6279,12.0,202009181500,12.0,566.0,2
6280,11.0,202009181600,11.0,585.0,2
6281,12.0,202009181700,12.0,587.0,2
6282,15.0,202009181800,15.0,587.0,3
6283,15.0,202009181900,15.0,398.0,4
6284,15.0,202009182000,15.0,312.0,5
6285,14.0,202009182100,14.0,315.0,4
6286,11.0,202009182200,11.0,314.0,4
6287,10.0,202009182300,10.0,311.0,3
6288,7.0,202009190000,7.0,305.0,2
6289,4.0,202009190100,4.0,302.0,1
6290,3.0,202009190200,3.0,302.0,1
6291,3.0,202009190300,3.0,303.0,1
6292,2.0,202009190400,2.0,542.0,0
6293,3.0,202009190500,3.0,545.0,1
6294,3.0,202009190600,3.0,681.0,0
6295,4.0,202009190700,4.0,713.0,1
6296,4.0,202009190800,4.0,681.0,1
6297,5.0,202009190900,5.0,646.0,1
6298,6.0,202009191000,6.0,637.0,1
6299,8.0,202009191100,8.0,558.0,1
6300,8.0,202009191200,8.0,558.0,1
6301,8.0,202009191300,8.0,558.0,1
6302,8.0,202009191400,8.0,559.0,1
6303,8.0,202009191500,8.0,786.0,1
6304,7.0,202009191600,7.0,894.0,1
6305,7.0,202009191700,7.0,845.0,1
6306,7.0,202009191800,7.0,756.0,1
6307,6.0,202009191900,6.0,616.0,1
6308,6.0,202009192000,6.0,347.0,2
6309,5.0,202009192100,5.0,336.0,1
6310,6.0,202009192200,6.0,154.0,4
6311,5.0,202009192300,5.0,155.0,3
6312,3.0,202009200000,3.0,154.0,2
6313,3.0,202009200100,3.0,154.0,2
6314,3.0,202009200200,3.0,154.0,2
6315,3.0,202009200300,3.0,156.0,2
6316,3.0,202009200400,3.0,194.0,2
6317,3.0,202009200500,3.0,197.0,2
6318,4.0,202009200600,4.0,287.0,1
6319,4.0,202009200700,4.0,377.0,1
6320,3.0,202009200800,3.0,376.0,1
6321,4.0,202009200900,4.0,368.0,1
6322,5.0,202009201000,5.0,369.0,1
6323,6.0,202009201100,6.0,425.0,1
6324,6.0,202009201200,6.0,425.0,1
6325,6.0,202009201300,6.0,425.0,1
6326,6.0,202009201400,6.0,425.0,1
6327,8.0,202009201500,8.0,467.0,2
6328,7.0,202009201600,7.0,558.0,1
6329,9.0,202009201700,9.0,561.0,2
6330,13.0,202009201800,13.0,509.0,3
6331,17.0,202009201900,17.0,227.0,7
6332,19.0,202009202000,19.0,172.0,11
6333,22.0,202009202100,22.0,167.0,13
6334,16.0,202009202200,16.0,163.0,10
6335,15.0,202009202300,15.0,163.0,9
6336,15.0,202009210000,15.0,166.0,9
6337,13.0,202009210100,13.0,164.0,8
6338,14.0,202009210200,14.0,165.0,8
6339,11.0,202009210300,11.0,213.0,5
6340,11.0,202009210400,11.0,380.0,3
6341,11.0,202009210500,11.0,671.0,2
6342,11.0,202009210600,11.0,772.0,1
6343,9.0,202009210700,9.0,721.0,1
6344,9.0,202009210800,9.0,632.0,1
6345,8.0,202009210900,8.0,632.0,1
6346,10.0,202009211000,10.0,544.0,2
6347,12.0,202009211100,12.0,497.0,2
6348,13.0,202009211200,13.0,355.0,4
6349,14.0,202009211300,14.0,356.0,4
6350,19.0,202009211400,19.0,361.0,5
6351,22.0,202009211500,22.0,364.0,6
6352,23.0,202009211600,23.0,359.0,6
6353,25.0,202009211700,25.0,431.0,6
6354,26.0,202009211800,26.0,322.0,8
6355,28.0,202009211900,28.0,273.0,10
6356,31.0,202009212000,31.0,187.0,17
6357,37.0,202009212100,37.0,191.0,19
6358,33.0,202009212200,33.0,188.0,18
6359,29.0,202009212300,29.0,184.0,16
6360,31.0,202009220000,31.0,185.0,17
6361,33.0,202009220100,33.0,187.0,18
6362,26.0,202009220200,26.0,180.0,14
6363,24.0,202009220300,24.0,179.0,13
6364,23.0,202009220400,23.0,303.0,8
6365,18.0,202009220500,18.0,500.0,4
6366,13.0,202009220600,13.0,652.0,2
6367,11.0,202009220700,11.0,561.0,2
6368,14.0,202009220800,14.0,549.0,3
6369,18.0,202009220900,18.0,553.0,3
6370,22.0,202009221000,22.0,410.0,5
6371,20.0,202009221100,20.0,409.0,5
6372,18.0,202009221200,18.0,356.0,5
6373,15.0,202009221300,15.0,353.0,4
6374,13.0,202009221400,13.0,351.0,4
6375,10.0,202009221500,10.0,533.0,2
6376,8.0,202009221600,8.0,531.0,2
6377,10.0,202009221700,10.0,713.0,1
6378,11.0,202009221800,11.0,298.0,4
6379,11.0,202009221900,11.0,260.0,4
6380,13.0,202009222000,13.0,169.0,8
6381,12.0,202009222100,12.0,168.0,7
6382,10.0,202009222200,10.0,166.0,6
6383,12.0,202009222300,12.0,164.0,7
6384,13.0,202009230000,13.0,167.0,8
6385,16.0,202009230100,16.0,170.0,9
6386,17.0,202009230200,17.0,171.0,10
6387,18.0,202009230300,18.0,173.0,10
6388,17.0,202009230400,17.0,298.0,6
6389,20.0,202009230500,20.0,419.0,5
6390,19.0,202009230600,19.0,569.0,3
6391,18.0,202009230700,18.0,568.0,3
6392,15.0,202009230800,15.0,567.0,3
6393,18.0,202009230900,18.0,565.0,3
6394,19.0,202009231000,19.0,567.0,3
6395,19.0,202009231100,19.0,477.0,4
6396,20.0,202009231200,20.0,422.0,5
6397,19.0,202009231300,19.0,420.0,5
6398,14.0,202009231400,14.0,416.0,3
6399,8.0,202009231500,8.0,560.0,1
6400,7.0,202009231600,7.0,559.0,1
6401,10.0,202009231700,10.0,743.0,1
6402,11.0,202009231800,11.0,351.0,3
6403,11.0,202009231900,11.0,261.0,4
6404,11.0,202009232000,11.0,169.0,7
6405,14.0,202009232100,14.0,169.0,8
6406,14.0,202009232200,14.0,169.0,8
6407,17.0,202009232300,17.0,171.0,10
6408,20.0,202009240000,20.0,174.0,11
6409,17.0,202009240100,17.0,170.0,10
6410,17.0,202009240200,17.0,170.0,10
6411,17.0,202009240300,17.0,221.0,8
6412,17.0,202009240400,17.0,571.0,3
6413,20.0,202009240500,20.0,739.0,3
6414,19.0,202009240600,19.0,908.0,2
6415,11.0,202009240700,11.0,876.0,1
6416,9.0,202009240800,9.0,874.0,1
6417,10.0,202009240900,10.0,785.0,1
6418,11.0,202009241000,11.0,690.0,2
6419,11.0,202009241100,11.0,548.0,2
6420,10.0,202009241200,10.0,505.0,2
6421,12.0,202009241300,12.0,507.0,2
6422,14.0,202009241400,14.0,509.0,3
6423,12.0,202009241500,12.0,508.0,2
6424,10.0,202009241600,10.0,574.0,2
6425,13.0,202009241700,13.0,601.0,2
6426,13.0,202009241800,13.0,451.0,3
6427,13.0,202009241900,13.0,262.0,5
6428,10.0,202009242000,10.0,166.0,6
6429,10.0,202009242100,10.0,161.0,6
6430,8.0,202009242200,8.0,162.0,5
6431,7.0,202009242300,7.0,164.0,4
6432,5.0,202009250000,5.0,158.0,3
6433,4.0,202009250100,4.0,157.0,3
6434,4.0,202009250200,4.0,157.0,3
6435,3.0,202009250300,3.0,282.0,1
6436,3.0,202009250400,3.0,658.0,0
6437,3.0,202009250500,3.0,752.0,0
6438,3.0,202009250600,3.0,858.0,0
6439,4.0,202009250700,4.0,769.0,1
6440,4.0,202009250800,4.0,768.0,1
6441,5.0,202009250900,5.0,769.0,1
6442,6.0,202009251000,6.0,769.0,1
6443,5.0,202009251100,5.0,637.0,1
6444,6.0,202009251200,6.0,492.0,1
6445,8.0,202009251300,8.0,494.0,2
6446,9.0,202009251400,9.0,495.0,2
6447,8.0,202009251500,8.0,585.0,1
6448,13.0,202009251600,13.0,647.0,2
6449,18.0,202009251700,18.0,693.0,3
6450,20.0,202009251800,20.0,457.0,4
6451,24.0,202009251900,24.0,266.0,9
6452,27.0,202009252000,27.0,183.0,15
6453,29.0,202009252100,29.0,202.0,14
6454,23.0,202009252200,23.0,148.0,16
6455,22.0,202009252300,22.0,145.0,15
6456,22.0,202009260000,22.0,145.0,15
6457,22.0,202009260100,22.0,145.0,15
6458,26.0,202009260200,26.0,149.0,17
6459,27.0,202009260300,27.0,152.0,18
6460,26.0,202009260400,26.0,151.0,17
6461,26.0,202009260500,26.0,154.0,17
6462,22.0,202009260600,22.0,150.0,15
6463,16.0,202009260700,16.0,193.0,8
6464,19.0,202009260800,19.0,196.0,10
6465,21.0,202009260900,21.0,164.0,13
6466,22.0,202009261000,22.0,147.0,15
6467,22.0,202009261100,22.0,146.0,15
6468,26.0,202009261200,26.0,149.0,17
6469,25.0,202009261300,25.0,148.0,17
6470,19.0,202009261400,19.0,143.0,13
6471,20.0,202009261500,20.0,144.0,14
6472,22.0,202009261600,22.0,147.0,15
6473,30.0,202009261700,30.0,257.0,12
6474,30.0,202009261800,30.0,204.0,15
6475,31.0,202009261900,31.0,156.0,20
6476,31.0,202009262000,31.0,155.0,20
6477,30.0,202009262100,30.0,151.0,20
6478,27.0,202009262200,27.0,128.0,21
6479,24.0,202009262300,24.0,125.0,19
6480,24.0,202009270000,24.0,124.0,19
6481,24.0,202009270100,24.0,125.0,19
6482,27.0,202009270200,27.0,128.0,21
6483,28.0,202009270300,28.0,129.0,22
6484,28.0,202009270400,28.0,130.0,22
6485,28.0,202009270500,28.0,130.0,22
6486,25.0,202009270600,25.0,127.0,20
6487,20.0,202009270700,20.0,121.0,17
6488,23.0,202009270800,23.0,125.0,18
6489,27.0,202009270900,27.0,127.0,21
6490,29.0,202009271000,29.0,129.0,22
6491,32.0,202009271100,32.0,131.0,24
6492,32.0,202009271200,32.0,130.0,25
6493,28.0,202009271300,28.0,126.0,22
6494,25.0,202009271400,25.0,123.0,20
6495,25.0,202009271500,25.0,124.0,20
6496,25.0,202009271600,25.0,125.0,20
6497,26.0,202009271700,26.0,127.0,20
6498,28.0,202009271800,28.0,130.0,22
6499,25.0,202009271900,25.0,127.0,20
6500,20.0,202009272000,20.0,122.0,16
6501,14.0,202009272100,14.0,124.0,11
6502,16.0,202009272200,16.0,206.0,8
6503,12.0,202009272300,12.0,202.0,6
6504,12.0,202009280000,12.0,225.0,5
6505,9.0,202009280100,9.0,222.0,4
6506,5.0,202009280200,5.0,219.0,2
6507,5.0,202009280300,5.0,285.0,2
6508,4.0,202009280400,4.0,344.0,1
6509,4.0,202009280500,4.0,716.0,1
6510,4.0,202009280600,4.0,776.0,1
6511,2.0,202009280700,2.0,774.0,0
6512,3.0,202009280800,3.0,683.0,0
6513,5.0,202009280900,5.0,688.0,1
6514,6.0,202009281000,6.0,691.0,1
6515,5.0,202009281100,5.0,784.0,1
6516,3.0,202009281200,3.0,732.0,0
6517,2.0,202009281300,2.0,822.0,0
6518,2.0,202009281400,2.0,884.0,0
6519,2.0,202009281500,2.0,975.0,0
6520,2.0,202009281600,2.0,1047.0,0
6521,1.0,202009281700,1.0,1188.0,0
6522,1.0,202009281800,1.0,601.0,0
6523,1.0,202009281900,1.0,277.0,0
6524,2.0,202009282000,2.0,277.0,1
6525,1.0,202009282100,1.0,278.0,0
6526,2.0,202009282200,2.0,276.0,1
6527,2.0,202009282300,2.0,275.0,1
6528,2.0,202009290000,2.0,274.0,1
6529,2.0,202009290100,2.0,275.0,1
6530,3.0,202009290200,3.0,276.0,1
6531,2.0,202009290300,2.0,276.0,1
6532,2.0,202009290400,2.0,594.0,0
6533,2.0,202009290500,2.0,881.0,0
6534,2.0,202009290600,2.0,931.0,0
6535,2.0,202009290700,2.0,881.0,0
6536,1.0,202009290800,1.0,880.0,0
6537,1.0,202009290900,1.0,880.0,0
6538,1.0,202009291000,1.0,740.0,0
6539,1.0,202009291100,1.0,650.0,0
6540,1.0,202009291200,1.0,732.0,0
6541,1.0,202009291300,1.0,779.0,0
6542,1.0,202009291400,1.0,885.0,0
6543,3.0,202009291500,3.0,1122.0,0
6544,3.0,202009291600,3.0,1254.0,0
6545,3.0,202009291700,3.0,1344.0,0
6546,3.0,202009291800,3.0,744.0,0
6547,4.0,202009291900,4.0,280.0,1
6548,5.0,202009292000,5.0,279.0,2
6549,4.0,202009292100,4.0,284.0,1
6550,6.0,202009292200,6.0,279.0,2
6551,6.0,202009292300,6.0,277.0,2
6552,5.0,202009300000,5.0,276.0,2
6553,5.0,202009300100,5.0,276.0,2
6554,6.0,202009300200,6.0,277.0,2
6555,6.0,202009300300,6.0,278.0,2
6556,5.0,202009300400,5.0,699.0,1
6557,5.0,202009300500,5.0,1108.0,0
6558,6.0,202009300600,6.0,1252.0,0
6559,4.0,202009300700,4.0,1250.0,0
6560,3.0,202009300800,3.0,871.0,0
6561,3.0,202009300900,3.0,782.0,0
6562,4.0,202009301000,4.0,651.0,1
6563,3.0,202009301100,3.0,430.0,1
6564,4.0,202009301200,4.0,431.0,1
6565,5.0,202009301300,5.0,382.0,1
6566,6.0,202009301400,6.0,384.0,2
6567,6.0,202009301500,6.0,384.0,2
6568,9.0,202009301600,9.0,708.0,1
6569,12.0,202009301700,12.0,899.0,1
6570,14.0,202009301800,14.0,617.0,2
6571,18.0,202009301900,18.0,297.0,6
6572,15.0,202009302000,15.0,292.0,5
6573,13.0,202009302100,13.0,290.0,4
6574,11.0,202009302200,11.0,284.0,4
6575,9.0,202009302300,9.0,280.0,3
6576,10.0,202010010000,10.0,282.0,4
6577,10.0,202010010100,10.0,282.0,4
6578,11.0,202010010200,11.0,283.0,4
6579,12.0,202010010300,12.0,285.0,4
6580,14.0,202010010400,14.0,606.0,2
6581,12.0,202010010500,12.0,989.0,1
6582,12.0,202010010600,12.0,989.0,1
6583,7.0,202010010700,7.0,985.0,1
6584,8.0,202010010800,8.0,868.0,1
6585,9.0,202010010900,9.0,869.0,1
6586,11.0,202010011000,11.0,799.0,1
6587,11.0,202010011100,11.0,767.0,1
6588,9.0,202010011200,9.0,725.0,1
6589,12.0,202010011300,12.0,571.0,2
6590,13.0,202010011400,13.0,522.0,2
6591,13.0,202010011500,13.0,612.0,2
6592,18.0,202010011600,18.0,839.0,2
6593,22.0,202010011700,22.0,689.0,3
6594,24.0,202010011800,24.0,512.0,5
6595,23.0,202010011900,23.0,300.0,8
6596,21.0,202010012000,21.0,296.0,7
6597,20.0,202010012100,20.0,301.0,7
6598,15.0,202010012200,15.0,137.0,11
6599,17.0,202010012300,17.0,139.0,12
6600,17.0,202010020000,17.0,139.0,12
6601,17.0,202010020100,17.0,139.0,12
6602,21.0,202010020200,21.0,143.0,15
6603,21.0,202010020300,21.0,144.0,15
6604,18.0,202010020400,18.0,576.0,3
6605,18.0,202010020500,18.0,629.0,3
6606,16.0,202010020600,16.0,663.0,2
6607,13.0,202010020700,13.0,645.0,2
6608,11.0,202010020800,11.0,559.0,2
6609,12.0,202010020900,12.0,560.0,2
6610,11.0,202010021000,11.0,559.0,2
