,Solar,Wind Onshore,startTime,totalRenewable,total,percentRenewable
126,,1997.0,202001060600,1997.0,15474.0,13
127,,1978.0,202001060700,1978.0,15625.0,13
128,,1936.0,202001060800,1936.0,15716.0,12
129,,1835.0,202001060900,1835.0,15873.0,12
130,,1703.0,202001061000,1703.0,15598.0,11
131,,1569.0,202001061100,1569.0,15104.0,10
132,,1444.0,202001061200,1444.0,14967.0,10
133,,1351.0,202001061300,1351.0,14627.0,9
134,,1287.0,202001061400,1287.0,14796.0,9
135,,1257.0,202001061500,1257.0,15868.0,8
136,,1245.0,202001061600,1245.0,16356.0,8
137,,1239.0,202001061700,1239.0,16424.0,8
138,,1224.0,202001061800,1224.0,16492.0,7
139,,1195.0,202001061900,1195.0,15879.0,8
140,,1155.0,202001062000,1155.0,15220.0,8
141,,1109.0,202001062100,1109.0,14811.0,7
142,,1068.0,202001062200,1068.0,14022.0,8
143,,904.0,202001062300,904.0,13949.0,6
144,,890.0,202001070000,890.0,13579.0,7
145,,883.0,202001070100,883.0,13444.0,7
146,,864.0,202001070200,864.0,13522.0,6
147,,840.0,202001070300,840.0,13970.0,6
148,,825.0,202001070400,825.0,14635.0,6
149,,815.0,202001070500,815.0,17049.0,5
150,,798.0,202001070600,798.0,18938.0,4
151,,778.0,202001070700,778.0,19086.0,4
152,,718.0,202001070800,718.0,19348.0,4
153,,595.0,202001070900,595.0,19250.0,3
154,,477.0,202001071000,477.0,19389.0,2
155,,397.0,202001071100,397.0,19398.0,2
156,,413.0,202001071200,413.0,19447.0,2
157,,502.0,202001071300,502.0,19263.0,3
158,,623.0,202001071400,623.0,19426.0,3
159,,756.0,202001071500,756.0,20506.0,4
160,,877.0,202001071600,877.0,20370.0,4
161,,977.0,202001071700,977.0,20157.0,5
162,,1036.0,202001071800,1036.0,20074.0,5
163,,1075.0,202001071900,1075.0,19340.0,6
164,,1121.0,202001072000,1121.0,17771.0,6
165,,1220.0,202001072100,1220.0,16255.0,8
166,,1358.0,202001072200,1358.0,15105.0,9
167,,1589.0,202001072300,1589.0,15102.0,11
168,,1824.0,202001080000,1824.0,15208.0,12
169,,2083.0,202001080100,2083.0,15197.0,14
170,,2341.0,202001080200,2341.0,15408.0,15
171,,2584.0,202001080300,2584.0,15652.0,17
172,,2819.0,202001080400,2819.0,16169.0,17
173,,3073.0,202001080500,3073.0,18284.0,17
174,,3290.0,202001080600,3290.0,20371.0,16
175,,3456.0,202001080700,3456.0,21035.0,16
176,,3560.0,202001080800,3560.0,21128.0,17
177,,3512.0,202001080900,3512.0,21016.0,17
178,,3419.0,202001081000,3419.0,21254.0,16
179,,3324.0,202001081100,3324.0,21389.0,16
180,,3218.0,202001081200,3218.0,21266.0,15
181,,3146.0,202001081300,3146.0,21096.0,15
182,,3093.0,202001081400,3093.0,21094.0,15
183,,3000.0,202001081500,3000.0,21710.0,14
184,,2866.0,202001081600,2866.0,21752.0,13
185,,2726.0,202001081700,2726.0,21646.0,13
186,,2567.0,202001081800,2567.0,21115.0,12
187,,2394.0,202001081900,2394.0,20233.0,12
188,,2195.0,202001082000,2195.0,18614.0,12
189,,1973.0,202001082100,1973.0,16790.0,12
190,,1742.0,202001082200,1742.0,15817.0,11
191,,2105.0,202001082300,2105.0,15519.0,14
192,,1851.0,202001090000,1851.0,15404.0,12
193,,1593.0,202001090100,1593.0,15086.0,11
194,,1342.0,202001090200,1342.0,14931.0,9
195,,1138.0,202001090300,1138.0,14677.0,8
196,,976.0,202001090400,976.0,15233.0,6
197,,844.0,202001090500,844.0,17673.0,5
198,,763.0,202001090600,763.0,20288.0,4
199,,715.0,202001090700,715.0,20915.0,3
200,,676.0,202001090800,676.0,21278.0,3
201,,659.0,202001090900,659.0,21068.0,3
202,,666.0,202001091000,666.0,21341.0,3
203,,693.0,202001091100,693.0,21425.0,3
204,,826.0,202001091200,826.0,21495.0,4
205,,1056.0,202001091300,1056.0,21234.0,5
206,,1333.0,202001091400,1333.0,21304.0,6
207,,1638.0,202001091500,1638.0,21553.0,8
208,,1950.0,202001091600,1950.0,21537.0,9
209,,2240.0,202001091700,2240.0,21117.0,11
210,,2409.0,202001091800,2409.0,20936.0,12
211,,2479.0,202001091900,2479.0,20199.0,12
212,,2508.0,202001092000,2508.0,18610.0,13
213,,2478.0,202001092100,2478.0,16765.0,15
214,,2401.0,202001092200,2401.0,15683.0,15
215,,2587.0,202001092300,2587.0,16066.0,16
216,,2480.0,202001100000,2480.0,15940.0,16
217,,2374.0,202001100100,2374.0,15831.0,15
218,,2268.0,202001100200,2268.0,15721.0,14
219,,2181.0,202001100300,2181.0,15678.0,14
220,,2127.0,202001100400,2127.0,16077.0,13
221,,2116.0,202001100500,2116.0,18097.0,12
222,,2248.0,202001100600,2248.0,19732.0,11
223,,2461.0,202001100700,2461.0,20347.0,12
224,,2685.0,202001100800,2685.0,20585.0,13
225,,2852.0,202001100900,2852.0,20588.0,14
226,,2967.0,202001101000,2967.0,20765.0,14
227,,3069.0,202001101100,3069.0,20791.0,15
228,,3185.0,202001101200,3185.0,20789.0,15
229,,3290.0,202001101300,3290.0,20602.0,16
230,,3371.0,202001101400,3371.0,20663.0,16
231,,3424.0,202001101500,3424.0,21231.0,16
232,,3464.0,202001101600,3464.0,21188.0,16
233,,3533.0,202001101700,3533.0,20989.0,17
234,,3640.0,202001101800,3640.0,20799.0,18
235,,3755.0,202001101900,3755.0,20036.0,19
236,,3852.0,202001102000,3852.0,18866.0,20
237,,3840.0,202001102100,3840.0,17815.0,22
238,,3788.0,202001102200,3788.0,17320.0,22
239,,2752.0,202001102300,2752.0,15645.0,18
240,,2757.0,202001110000,2757.0,15335.0,18
241,,2723.0,202001110100,2723.0,15081.0,18
242,,2676.0,202001110200,2676.0,15030.0,18
243,,2527.0,202001110300,2527.0,15034.0,17
244,,2337.0,202001110400,2337.0,15234.0,15
245,,2147.0,202001110500,2147.0,15743.0,14
246,,2004.0,202001110600,2004.0,16402.0,12
247,,1872.0,202001110700,1872.0,17266.0,11
248,,1748.0,202001110800,1748.0,18078.0,10
249,,1622.0,202001110900,1622.0,18411.0,9
250,,1488.0,202001111000,1488.0,18540.0,8
251,,1311.0,202001111100,1311.0,18442.0,7
252,,1142.0,202001111200,1142.0,18169.0,6
253,,1002.0,202001111300,1002.0,17801.0,6
254,,917.0,202001111400,917.0,17810.0,5
255,,974.0,202001111500,974.0,18621.0,5
256,,1156.0,202001111600,1156.0,18794.0,6
257,,1376.0,202001111700,1376.0,18521.0,7
258,,1611.0,202001111800,1611.0,17563.0,9
259,,1851.0,202001111900,1851.0,16980.0,11
260,,2077.0,202001112000,2077.0,15719.0,13
261,,2266.0,202001112100,2266.0,15479.0,15
262,,2442.0,202001112200,2442.0,15106.0,16
263,,2742.0,202001112300,2742.0,14126.0,19
264,,2897.0,202001120000,2897.0,14128.0,21
265,,3047.0,202001120100,3047.0,14052.0,22
266,,3183.0,202001120200,3183.0,14173.0,22
267,,3308.0,202001120300,3308.0,14297.0,23
268,,3421.0,202001120400,3421.0,14404.0,24
269,,3525.0,202001120500,3525.0,14643.0,24
270,,3599.0,202001120600,3599.0,14805.0,24
271,,3633.0,202001120700,3633.0,15180.0,24
272,,3624.0,202001120800,3624.0,15978.0,23
273,,3492.0,202001120900,3492.0,16256.0,21
274,,3361.0,202001121000,3361.0,16091.0,21
275,,3264.0,202001121100,3264.0,15609.0,21
276,,3310.0,202001121200,3310.0,15523.0,21
277,,3456.0,202001121300,3456.0,15540.0,22
278,,3616.0,202001121400,3616.0,15643.0,23
279,,3792.0,202001121500,3792.0,16595.0,23
280,,3960.0,202001121600,3960.0,17206.0,23
281,,4109.0,202001121700,4109.0,17169.0,24
282,,4226.0,202001121800,4226.0,17137.0,25
283,,4317.0,202001121900,4317.0,16825.0,26
284,,4388.0,202001122000,4388.0,16105.0,27
285,,4412.0,202001122100,4412.0,15953.0,28
286,,4392.0,202001122200,4392.0,15570.0,28
287,,4164.0,202001122300,4164.0,15423.0,27
288,,4091.0,202001130000,4091.0,15359.0,27
289,,3945.0,202001130100,3945.0,15210.0,26
290,,3731.0,202001130200,3731.0,15035.0,25
291,,3438.0,202001130300,3438.0,15076.0,23
292,,3130.0,202001130400,3130.0,15664.0,20
293,,2837.0,202001130500,2837.0,17957.0,16
294,,2579.0,202001130600,2579.0,20511.0,13
295,,2345.0,202001130700,2345.0,20827.0,11
296,,2131.0,202001130800,2131.0,20747.0,10
297,,1904.0,202001130900,1904.0,20821.0,9
298,,1680.0,202001131000,1680.0,20858.0,8
299,,1434.0,202001131100,1434.0,20812.0,7
300,,1193.0,202001131200,1193.0,20893.0,6
301,,1023.0,202001131300,1023.0,20533.0,5
302,,926.0,202001131400,926.0,20508.0,5
303,,943.0,202001131500,943.0,21085.0,4
304,,1030.0,202001131600,1030.0,21271.0,5
305,,1123.0,202001131700,1123.0,20875.0,5
306,,1175.0,202001131800,1175.0,20770.0,6
307,,1176.0,202001131900,1176.0,20126.0,6
308,,1154.0,202001132000,1154.0,18753.0,6
309,,1124.0,202001132100,1124.0,17012.0,7
310,,1118.0,202001132200,1118.0,15986.0,7
311,,1286.0,202001132300,1286.0,15166.0,8
312,,1409.0,202001140000,1409.0,15076.0,9
313,,1629.0,202001140100,1629.0,15505.0,11
314,,1866.0,202001140200,1866.0,15615.0,12
315,,2153.0,202001140300,2153.0,15794.0,14
316,,2456.0,202001140400,2456.0,16185.0,15
317,,2765.0,202001140500,2765.0,18448.0,15
318,,3062.0,202001140600,3062.0,20738.0,15
319,,3315.0,202001140700,3315.0,21224.0,16
320,,3505.0,202001140800,3505.0,21321.0,16
321,,3580.0,202001140900,3580.0,21153.0,17
322,,3594.0,202001141000,3594.0,21232.0,17
323,,3627.0,202001141100,3627.0,21159.0,17
324,,3734.0,202001141200,3734.0,21163.0,18
325,,3875.0,202001141300,3875.0,20887.0,19
326,,3991.0,202001141400,3991.0,20857.0,19
327,,4036.0,202001141500,4036.0,21505.0,19
328,,4028.0,202001141600,4028.0,21649.0,19
329,,4000.0,202001141700,4000.0,21346.0,19
330,,3984.0,202001141800,3984.0,21097.0,19
331,,3981.0,202001141900,3981.0,20617.0,19
332,,3984.0,202001142000,3984.0,19551.0,20
333,,4006.0,202001142100,4006.0,18251.0,22
334,,4063.0,202001142200,4063.0,17643.0,23
335,,4299.0,202001142300,4299.0,17310.0,25
336,,4358.0,202001150000,4358.0,16753.0,26
337,,4404.0,202001150100,4404.0,16844.0,26
338,,4433.0,202001150200,4433.0,16909.0,26
339,,4428.0,202001150300,4428.0,17118.0,26
340,,4403.0,202001150400,4403.0,17670.0,25
341,,4370.0,202001150500,4370.0,19090.0,23
342,,4321.0,202001150600,4321.0,20866.0,21
343,,4247.0,202001150700,4247.0,21128.0,20
344,,4144.0,202001150800,4144.0,21039.0,20
345,,3944.0,202001150900,3944.0,20754.0,19
346,,3707.0,202001151000,3707.0,20659.0,18
347,,3500.0,202001151100,3500.0,20515.0,17
348,,3411.0,202001151200,3411.0,20552.0,17
349,,3426.0,202001151300,3426.0,20267.0,17
350,,3511.0,202001151400,3511.0,20338.0,17
351,,3662.0,202001151500,3662.0,21027.0,17
352,,3819.0,202001151600,3819.0,21190.0,18
353,,3965.0,202001151700,3965.0,20951.0,19
354,,4064.0,202001151800,4064.0,20671.0,20
355,,4125.0,202001151900,4125.0,20004.0,21
356,,4149.0,202001152000,4149.0,19016.0,22
357,,4071.0,202001152100,4071.0,18003.0,23
358,,3919.0,202001152200,3919.0,17368.0,23
359,,3893.0,202001152300,3893.0,16691.0,23
360,,3643.0,202001160000,3643.0,16437.0,22
361,,3355.0,202001160100,3355.0,16145.0,21
362,,3083.0,202001160200,3083.0,15969.0,19
363,,2859.0,202001160300,2859.0,16006.0,18
364,,2695.0,202001160400,2695.0,16503.0,16
365,,2557.0,202001160500,2557.0,18462.0,14
366,,2393.0,202001160600,2393.0,20608.0,12
367,,2188.0,202001160700,2188.0,20931.0,10
368,,1956.0,202001160800,1956.0,20912.0,9
