,Solar,Wind Onshore,startTime,totalRenewable,total,percentRenewable
112,60.0,1280.0,202001051600,1340.0,73365.0,2
113,0.0,1374.0,202001051700,1374.0,75364.0,2
114,0.0,1469.0,202001051800,1469.0,75899.0,2
115,0.0,1506.0,202001051900,1506.0,74026.0,2
116,0.0,1543.0,202001052000,1543.0,72334.0,2
117,0.0,1581.0,202001052100,1581.0,71404.0,2
118,0.0,1633.0,202001052200,1633.0,70361.0,2
119,0.0,1879.0,202001052300,1879.0,66015.0,3
120,0.0,1937.0,202001060000,1937.0,64014.0,3
121,0.0,2004.0,202001060100,2004.0,62176.0,3
122,0.0,2073.0,202001060200,2073.0,60802.0,3
123,0.0,2144.0,202001060300,2144.0,61142.0,4
124,0.0,2250.0,202001060400,2250.0,62618.0,4
125,0.0,2356.0,202001060500,2356.0,69139.0,3
126,0.0,2463.0,202001060600,2463.0,73951.0,3
127,0.0,2762.0,202001060700,2762.0,75881.0,4
128,226.0,3061.0,202001060800,3287.0,77197.0,4
129,1267.0,3360.0,202001060900,4627.0,77864.0,6
130,2494.0,3475.0,202001061000,5969.0,78373.0,8
131,3267.0,3590.0,202001061100,6857.0,78245.0,9
132,3528.0,3706.0,202001061200,7234.0,77602.0,9
133,3132.0,3842.0,202001061300,6974.0,76479.0,9
134,2200.0,3978.0,202001061400,6178.0,75741.0,8
135,886.0,4114.0,202001061500,5000.0,75864.0,7
136,57.0,4494.0,202001061600,4551.0,78888.0,6
137,0.0,4873.0,202001061700,4873.0,80724.0,6
138,0.0,5254.0,202001061800,5254.0,81026.0,6
139,0.0,5344.0,202001061900,5344.0,79689.0,7
140,0.0,5435.0,202001062000,5435.0,78052.0,7
141,0.0,5526.0,202001062100,5526.0,76999.0,7
142,0.0,5268.0,202001062200,5268.0,75517.0,7
143,0.0,4308.0,202001062300,4308.0,70291.0,6
144,0.0,4028.0,202001070000,4028.0,67480.0,6
145,0.0,3794.0,202001070100,3794.0,66309.0,6
146,0.0,3559.0,202001070200,3559.0,65253.0,5
147,0.0,3324.0,202001070300,3324.0,65120.0,5
148,0.0,3054.0,202001070400,3054.0,66911.0,5
149,0.0,2784.0,202001070500,2784.0,71864.0,4
150,0.0,2513.0,202001070600,2513.0,77378.0,3
151,0.0,2748.0,202001070700,2748.0,78944.0,3
152,179.0,2986.0,202001070800,3165.0,79653.0,4
153,941.0,3223.0,202001070900,4164.0,79787.0,5
154,1636.0,3442.0,202001071000,5078.0,79605.0,6
155,2159.0,3659.0,202001071100,5818.0,78516.0,7
156,2411.0,3875.0,202001071200,6286.0,77980.0,8
157,2233.0,4062.0,202001071300,6295.0,76482.0,8
158,1545.0,4250.0,202001071400,5795.0,75331.0,8
159,673.0,4440.0,202001071500,5113.0,75428.0,7
160,46.0,4780.0,202001071600,4826.0,78207.0,6
161,0.0,5121.0,202001071700,5121.0,79654.0,6
162,0.0,5460.0,202001071800,5460.0,79050.0,7
163,0.0,5480.0,202001071900,5480.0,77546.0,7
164,0.0,5501.0,202001072000,5501.0,74618.0,7
165,0.0,5521.0,202001072100,5521.0,73548.0,8
166,0.0,5548.0,202001072200,5548.0,70840.0,8
167,0.0,5608.0,202001072300,5608.0,67218.0,8
168,0.0,5591.0,202001080000,5591.0,64869.0,9
169,0.0,5577.0,202001080100,5577.0,64019.0,9
170,0.0,5562.0,202001080200,5562.0,62673.0,9
171,0.0,5546.0,202001080300,5546.0,63260.0,9
172,0.0,5249.0,202001080400,5249.0,65043.0,8
173,0.0,4952.0,202001080500,4952.0,71510.0,7
174,0.0,4654.0,202001080600,4654.0,75617.0,6
175,0.0,4422.0,202001080700,4422.0,77523.0,6
176,181.0,4189.0,202001080800,4370.0,78193.0,6
177,914.0,3957.0,202001080900,4871.0,78539.0,6
178,1807.0,3903.0,202001081000,5710.0,79353.0,7
179,2321.0,3848.0,202001081100,6169.0,79933.0,8
180,2494.0,3795.0,202001081200,6289.0,79868.0,8
181,2196.0,3561.0,202001081300,5757.0,78764.0,7
182,1551.0,3329.0,202001081400,4880.0,77988.0,6
183,627.0,3099.0,202001081500,3726.0,78901.0,5
184,42.0,3123.0,202001081600,3165.0,81153.0,4
185,0.0,3148.0,202001081700,3148.0,82376.0,4
186,0.0,3172.0,202001081800,3172.0,82601.0,4
187,0.0,3467.0,202001081900,3467.0,79695.0,4
188,0.0,3762.0,202001082000,3762.0,77486.0,5
189,0.0,4058.0,202001082100,4058.0,76629.0,5
190,0.0,4488.0,202001082200,4488.0,76096.0,6
191,0.0,4770.0,202001082300,4770.0,74008.0,6
192,0.0,5296.0,202001090000,5296.0,72291.0,7
193,0.0,5721.0,202001090100,5721.0,71532.0,8
194,0.0,6144.0,202001090200,6144.0,68709.0,9
195,0.0,6567.0,202001090300,6567.0,68912.0,10
196,0.0,6904.0,202001090400,6904.0,70030.0,10
197,0.0,7241.0,202001090500,7241.0,75668.0,10
198,0.0,7577.0,202001090600,7577.0,81032.0,9
199,0.0,8013.0,202001090700,8013.0,82406.0,10
200,221.0,8449.0,202001090800,8670.0,83276.0,10
201,1121.0,8886.0,202001090900,10007.0,83550.0,12
202,2110.0,9227.0,202001091000,11337.0,83173.0,14
203,2778.0,9567.0,202001091100,12345.0,82339.0,15
204,2905.0,9906.0,202001091200,12811.0,80967.0,16
205,2594.0,10261.0,202001091300,12855.0,79765.0,16
206,1751.0,10615.0,202001091400,12366.0,79045.0,16
207,720.0,10971.0,202001091500,11691.0,79258.0,15
208,45.0,11171.0,202001091600,11216.0,81798.0,14
209,0.0,11371.0,202001091700,11371.0,83219.0,14
210,0.0,11570.0,202001091800,11570.0,83094.0,14
211,0.0,11551.0,202001091900,11551.0,80561.0,14
212,0.0,11531.0,202001092000,11531.0,76470.0,15
213,0.0,11510.0,202001092100,11510.0,75759.0,15
214,0.0,11487.0,202001092200,11487.0,74698.0,15
215,0.0,9327.0,202001092300,9327.0,69883.0,13
216,0.0,9140.0,202001100000,9140.0,68541.0,13
217,0.0,8662.0,202001100100,8662.0,66727.0,13
218,0.0,8182.0,202001100200,8182.0,65918.0,12
219,0.0,7702.0,202001100300,7702.0,65960.0,12
220,0.0,7338.0,202001100400,7338.0,67403.0,11
221,0.0,6974.0,202001100500,6974.0,71741.0,10
222,0.0,6611.0,202001100600,6611.0,75774.0,9
223,0.0,6274.0,202001100700,6274.0,78235.0,8
224,146.0,5941.0,202001100800,6087.0,79232.0,8
225,836.0,5608.0,202001100900,6444.0,79214.0,8
226,1579.0,5298.0,202001101000,6877.0,78856.0,9
227,2033.0,4986.0,202001101100,7019.0,77876.0,9
228,2223.0,4673.0,202001101200,6896.0,76479.0,9
229,2184.0,4185.0,202001101300,6369.0,74956.0,8
230,1746.0,3699.0,202001101400,5445.0,73857.0,7
231,814.0,3215.0,202001101500,4029.0,73229.0,6
232,75.0,2708.0,202001101600,2783.0,76681.0,4
233,0.0,2201.0,202001101700,2201.0,78214.0,3
234,0.0,1696.0,202001101800,1696.0,77340.0,2
235,0.0,1683.0,202001101900,1683.0,75219.0,2
236,0.0,1671.0,202001102000,1671.0,72562.0,2
237,0.0,1660.0,202001102100,1660.0,71816.0,2
238,0.0,1578.0,202001102200,1578.0,70223.0,2
239,0.0,1779.0,202001102300,1779.0,67958.0,3
240,0.0,1845.0,202001110000,1845.0,66656.0,3
241,0.0,2025.0,202001110100,2025.0,65330.0,3
242,0.0,2205.0,202001110200,2205.0,63933.0,3
243,0.0,2387.0,202001110300,2387.0,63512.0,4
244,0.0,2628.0,202001110400,2628.0,64026.0,4
245,0.0,2870.0,202001110500,2870.0,64819.0,4
246,0.0,3115.0,202001110600,3115.0,67466.0,5
247,0.0,3417.0,202001110700,3417.0,70169.0,5
248,267.0,3722.0,202001110800,3989.0,72491.0,6
249,1339.0,4026.0,202001110900,5365.0,73258.0,7
250,2480.0,3902.0,202001111000,6382.0,74194.0,9
251,3201.0,3778.0,202001111100,6979.0,74353.0,9
252,3491.0,3654.0,202001111200,7145.0,73069.0,10
253,3222.0,3574.0,202001111300,6796.0,71074.0,10
254,2359.0,3494.0,202001111400,5853.0,70494.0,8
255,1009.0,3414.0,202001111500,4423.0,69841.0,6
256,83.0,3462.0,202001111600,3545.0,71244.0,5
257,0.0,3510.0,202001111700,3510.0,72893.0,5
258,0.0,3558.0,202001111800,3558.0,73302.0,5
259,0.0,3711.0,202001111900,3711.0,71442.0,5
260,0.0,3864.0,202001112000,3864.0,69168.0,6
261,0.0,4017.0,202001112100,4017.0,69665.0,6
262,0.0,4092.0,202001112200,4092.0,70729.0,6
263,0.0,4899.0,202001112300,4899.0,67776.0,7
264,0.0,4885.0,202001120000,4885.0,66218.0,7
265,0.0,5066.0,202001120100,5066.0,64953.0,8
266,0.0,5248.0,202001120200,5248.0,62358.0,8
267,0.0,5430.0,202001120300,5430.0,61825.0,9
268,0.0,5670.0,202001120400,5670.0,62165.0,9
269,0.0,5910.0,202001120500,5910.0,62666.0,9
270,0.0,6150.0,202001120600,6150.0,64277.0,10
271,0.0,6397.0,202001120700,6397.0,65737.0,10
272,285.0,6645.0,202001120800,6930.0,68596.0,10
273,1388.0,6893.0,202001120900,8281.0,70503.0,12
274,2485.0,6959.0,202001121000,9444.0,71478.0,13
275,3172.0,7025.0,202001121100,10197.0,72831.0,14
276,3288.0,7091.0,202001121200,10379.0,71298.0,15
277,2876.0,6719.0,202001121300,9595.0,68285.0,14
278,2030.0,6346.0,202001121400,8376.0,66295.0,13
279,879.0,5973.0,202001121500,6852.0,65989.0,10
280,73.0,5411.0,202001121600,5484.0,69119.0,8
281,0.0,4849.0,202001121700,4849.0,71913.0,7
282,0.0,4286.0,202001121800,4286.0,72709.0,6
283,0.0,3975.0,202001121900,3975.0,71886.0,6
284,0.0,3665.0,202001122000,3665.0,69656.0,5
285,0.0,3356.0,202001122100,3356.0,69288.0,5
286,0.0,3134.0,202001122200,3134.0,69387.0,5
287,0.0,2937.0,202001122300,2937.0,67805.0,4
288,0.0,2684.0,202001130000,2684.0,66676.0,4
289,0.0,2674.0,202001130100,2674.0,65924.0,4
290,0.0,2662.0,202001130200,2662.0,64802.0,4
291,0.0,2651.0,202001130300,2651.0,65041.0,4
292,0.0,2687.0,202001130400,2687.0,67504.0,4
293,0.0,2723.0,202001130500,2723.0,73767.0,4
294,0.0,2757.0,202001130600,2757.0,80265.0,3
295,0.0,3072.0,202001130700,3072.0,81602.0,4
296,255.0,3387.0,202001130800,3642.0,82673.0,4
297,1226.0,3704.0,202001130900,4930.0,83190.0,6
298,2273.0,4477.0,202001131000,6750.0,83744.0,8
299,2928.0,5251.0,202001131100,8179.0,83883.0,10
300,3131.0,6025.0,202001131200,9156.0,83460.0,11
301,2799.0,6784.0,202001131300,9583.0,81981.0,12
302,1968.0,7545.0,202001131400,9513.0,81398.0,12
303,847.0,8306.0,202001131500,9153.0,81927.0,11
304,78.0,8817.0,202001131600,8895.0,84630.0,11
305,0.0,9328.0,202001131700,9328.0,85718.0,11
