group_id,Solar,Wind Offshore,Wind Onshore,totalRenewable,startTime,total,percentRenewable
6921,4429.25,4320.75,14150.0,22900.0,202010150900,63144.0,36
6922,5080.75,3985.25,13868.5,22934.5,202010151000,63387.0,36
6923,5093.5,3629.5,13402.0,22125.0,202010151100,62030.0,36
6924,4535.0,3309.75,12995.5,20840.25,202010151200,60491.0,34
6925,3467.25,3069.25,12615.0,19151.5,202010151300,58566.0,33
6926,2115.75,2904.0,12336.5,17356.25,202010151400,56238.0,31
6927,783.75,2787.75,12186.5,15758.0,202010151500,56723.0,28
6928,77.5,2700.25,12200.25,14978.0,202010151600,57108.0,26
6929,0.0,2619.25,12423.0,15042.25,202010151700,60195.0,25
6930,0.0,2503.0,12492.25,14995.25,202010151800,60549.0,25
6931,0.0,2312.75,12155.5,14468.25,202010151900,57661.0,25
6932,0.0,2045.25,11652.25,13697.5,202010152000,53305.0,26
6933,0.0,1703.75,11157.75,12861.5,202010152100,47907.0,27
6934,0.0,1108.25,10466.25,11574.5,202010152200,43111.0,27
6935,0.0,1057.0,10221.5,11278.5,202010152300,41433.0,27
6936,0.0,1035.75,9934.5,10970.25,202010160000,39816.0,28
6937,0.0,1005.0,9669.0,10674.0,202010160100,39413.0,27
6938,0.0,958.75,9404.25,10363.0,202010160200,40619.0,26
6939,0.0,935.0,9096.0,10031.0,202010160300,43719.0,23
6940,0.0,861.5,8741.75,9603.25,202010160400,51931.0,18
6941,39.5,820.5,8317.0,9177.0,202010160500,54507.0,17
6942,853.75,793.75,7650.25,9297.75,202010160600,55484.0,17
6943,2814.25,774.5,6729.75,10318.5,202010160700,55602.0,19
6944,5145.25,731.0,5644.25,11520.5,202010160800,55160.0,21
6945,6984.5,656.0,5125.75,12766.25,202010160900,55399.0,23
6946,7959.0,548.75,4898.25,13406.0,202010161000,56015.0,24
6947,7920.5,456.0,4620.0,12996.5,202010161100,55097.0,24
6948,7007.0,420.25,4314.5,11741.75,202010161200,53570.0,22
6949,5308.5,436.25,4146.5,9891.25,202010161300,51560.0,19
6950,3182.25,520.75,4082.5,7785.5,202010161400,49656.0,16
6951,1150.0,646.75,4122.25,5919.0,202010161500,49172.0,12
6952,95.5,815.0,4340.25,5250.75,202010161600,50218.0,10
6953,0.0,994.0,4616.0,5610.0,202010161700,54709.0,10
6954,0.0,1063.5,4657.25,5720.75,202010161800,54985.0,10
6955,0.0,1039.75,4336.75,5376.5,202010161900,51835.0,10
6956,0.0,995.25,3907.0,4902.25,202010162000,47736.0,10
6957,0.0,889.25,3453.25,4342.5,202010162100,42184.0,10
6958,0.0,870.75,3132.25,4003.0,202010162200,38134.0,10
6959,0.0,708.5,2838.75,3547.25,202010162300,36980.0,10
6960,0.0,574.0,2468.25,3042.25,202010170000,35121.0,9
6961,0.0,483.0,2236.0,2719.0,202010170100,34454.0,8
6962,0.0,470.25,2081.0,2551.25,202010170200,34498.0,7
6963,0.0,492.0,1968.5,2460.5,202010170300,35342.0,7
6964,0.0,491.0,1884.75,2375.75,202010170400,37334.0,6
6965,26.0,486.75,1840.25,2353.0,202010170500,38128.0,6
6966,811.0,454.0,1650.75,2915.75,202010170600,39286.0,7
6967,2880.5,406.75,1234.75,4522.0,202010170700,41446.0,11
6968,5468.5,350.25,704.0,6522.75,202010170800,43142.0,15
6969,7765.5,252.5,495.75,8513.75,202010170900,43899.0,19
6970,8858.0,156.0,435.5,9449.5,202010171000,44282.0,21
6971,8841.5,92.5,424.75,9358.75,202010171100,43977.0,21
6972,7943.25,62.25,505.25,8510.75,202010171200,42006.0,20
6973,6320.0,62.25,617.5,6999.75,202010171300,40368.0,17
6974,4004.25,103.0,830.75,4938.0,202010171400,39557.0,12
6975,1424.75,187.5,1207.25,2819.5,202010171500,39109.0,7
6976,99.5,340.25,1728.0,2167.75,202010171600,41209.0,5
6977,0.0,560.75,2280.0,2840.75,202010171700,45227.0,6
6978,0.0,855.25,2871.5,3726.75,202010171800,47519.0,8
6979,0.0,1266.25,3578.75,4845.0,202010171900,46627.0,10
6980,0.0,1819.0,4623.5,6442.5,202010172000,45530.0,14
6981,0.0,2531.25,6031.5,8562.75,202010172100,41973.0,20
6982,0.0,2910.25,7352.5,10262.75,202010172200,38590.0,27
6983,0.0,3781.0,8940.0,12721.0,202010172300,38071.0,33
6984,0.0,4318.0,10234.5,14552.5,202010180000,38318.0,38
6985,0.0,4685.25,11434.5,16119.75,202010180100,39039.0,41
6986,0.0,4825.75,12641.75,17467.5,202010180200,40097.0,44
6987,0.0,4844.25,13642.5,18486.75,202010180300,41355.0,45
6988,0.0,4817.5,14612.5,19430.0,202010180400,42008.0,46
6989,28.75,4811.25,15168.5,20008.5,202010180500,42435.0,47
6990,1092.75,4708.25,15145.25,20946.25,202010180600,44664.0,47
6991,3923.5,4377.25,14708.25,23009.0,202010180700,46854.0,49
6992,7267.75,3971.25,13982.5,25221.5,202010180800,48673.0,52
6993,9855.5,3628.25,13531.5,27015.25,202010180900,50192.0,54
6994,10883.5,3349.5,13277.5,27510.5,202010181000,50575.0,54
6995,10424.0,3127.0,12750.5,26301.5,202010181100,48310.0,54
6996,9049.5,3037.25,12066.75,24153.5,202010181200,46532.0,52
6997,6991.0,3006.5,11167.25,21164.75,202010181300,45126.0,47
6998,4271.5,2945.5,9975.0,17192.0,202010181400,43885.0,39
6999,1481.75,2846.5,8893.25,13221.5,202010181500,43063.0,31
7000,99.25,2666.25,8276.5,11042.0,202010181600,43854.0,25
7001,0.0,2420.75,8039.25,10460.0,202010181700,45761.0,23
7002,0.0,2204.5,8007.25,10211.75,202010181800,47373.0,22
7003,0.0,1996.5,7870.5,9867.0,202010181900,46026.0,21
7004,0.0,1857.0,7733.75,9590.75,202010182000,42848.0,22
7005,0.0,1726.0,7611.5,9337.5,202010182100,39133.0,24
7006,0.0,1402.5,7545.75,8948.25,202010182200,37406.0,24
7007,0.0,1412.75,7249.0,8661.75,202010182300,36951.0,23
7008,0.0,1325.0,6823.25,8148.25,202010190000,34997.0,23
7009,0.0,1271.25,6440.75,7712.0,202010190100,34957.0,22
7010,0.0,1263.5,5916.0,7179.5,202010190200,35806.0,20
7011,0.0,1258.5,5313.75,6572.25,202010190300,40319.0,16
7012,0.0,1272.5,4870.75,6143.25,202010190400,48951.0,13
7013,24.5,1313.0,4514.75,5852.25,202010190500,54700.0,11
7014,1201.75,1362.0,4120.5,6684.25,202010190600,56010.0,12
7015,4251.75,1473.5,3636.25,9361.5,202010190700,57113.0,16
7016,8196.5,1611.75,3098.25,12906.5,202010190800,59544.0,22
7017,11678.25,1788.0,2924.5,16390.75,202010190900,60615.0,27
7018,13761.0,2004.0,3181.25,18946.25,202010191000,62118.0,31
7019,13803.5,2229.25,3440.5,19473.25,202010191100,62023.0,31
7020,12325.75,2468.0,3304.0,18097.75,202010191200,59610.0,30
7021,9630.25,2687.75,2953.5,15271.5,202010191300,57246.0,27
7022,5969.0,2796.25,2552.75,11318.0,202010191400,53642.0,21
7023,2024.0,2876.25,2510.5,7410.75,202010191500,50906.0,15
7024,84.75,3055.0,3333.0,6472.75,202010191600,53020.0,12
7025,0.0,3276.25,5005.5,8281.75,202010191700,57781.0,14
7026,0.0,3471.0,7389.75,10860.75,202010191800,57833.0,19
7027,0.0,3700.25,9662.5,13362.75,202010191900,54882.0,24
7028,0.0,3849.5,11602.0,15451.5,202010192000,52522.0,29
7029,0.0,3952.0,13093.25,17045.25,202010192100,48284.0,35
7030,0.0,3636.75,13518.0,17154.75,202010192200,44410.0,39
7031,0.0,3718.0,14244.0,17962.0,202010192300,43214.0,42
7032,0.0,3737.75,14629.75,18367.5,202010200000,42736.0,43
7033,0.0,3752.25,15020.75,18773.0,202010200100,42309.0,44
7034,0.0,3765.5,15446.0,19211.5,202010200200,43929.0,44
7035,0.0,3839.0,15983.5,19822.5,202010200300,47309.0,42
7036,0.0,3971.75,16859.75,20831.5,202010200400,55518.0,38
7037,43.25,4302.75,17772.25,22118.25,202010200500,60708.0,36
7038,1869.75,4631.75,18371.5,24873.0,202010200600,62801.0,40
7039,6197.25,4792.0,18168.25,29157.5,202010200700,64573.0,45
7040,10805.75,4874.5,16972.25,32652.5,202010200800,65993.0,49
7041,14185.75,5047.25,15550.0,34783.0,202010200900,66475.0,52
7042,15541.75,5040.0,14787.0,35368.75,202010201000,65037.0,54
7043,15059.0,5105.75,14406.5,34571.25,202010201100,64382.0,54
7044,12766.5,5040.0,14203.25,32009.75,202010201200,62364.0,51
7045,9021.25,5205.0,14383.5,28609.75,202010201300,60725.0,47
7046,4903.25,5277.75,15060.0,25241.0,202010201400,58640.0,43
7047,1482.25,5304.25,16052.0,22838.5,202010201500,59040.0,39
7048,62.75,5311.25,16918.0,22292.0,202010201600,60298.0,37
7049,0.0,5254.5,17419.25,22673.75,202010201700,63573.0,36
7050,0.0,5156.5,17668.25,22824.75,202010201800,62501.0,37
7051,0.0,5017.25,17859.0,22876.25,202010201900,58741.0,39
7052,0.0,4868.25,17635.5,22503.75,202010202000,54090.0,42
7053,0.0,4708.0,17191.75,21899.75,202010202100,49882.0,44
7054,0.0,4193.75,15949.25,20143.0,202010202200,43824.0,46
7055,0.0,3940.25,15326.75,19267.0,202010202300,41752.0,46
7056,0.0,3660.75,14527.5,18188.25,202010210000,40452.0,45
7057,0.0,3319.75,13776.0,17095.75,202010210100,39262.0,44
7058,0.0,2859.0,13332.5,16191.5,202010210200,39789.0,41
7059,0.0,2473.75,13320.75,15794.5,202010210300,43112.0,37
7060,0.0,2152.25,13728.25,15880.5,202010210400,52092.0,30
7061,12.75,2003.0,14261.0,16276.75,202010210500,56081.0,29
7062,947.75,2033.25,14917.25,17898.25,202010210600,57600.0,31
7063,3240.75,2272.5,15912.5,21425.75,202010210700,59579.0,36
7064,6070.75,2753.5,17095.25,25919.5,202010210800,62827.0,41
7065,8703.75,3309.0,18201.75,30214.5,202010210900,64783.0,47
7066,10587.5,3876.0,19231.75,33695.25,202010211000,66449.0,51
7067,11331.5,4482.75,20634.25,36448.5,202010211100,67131.0,54
7068,10803.0,4881.75,22239.25,37924.0,202010211200,66679.0,57
7069,8846.0,5103.75,23947.25,37897.0,202010211300,65749.0,58
7070,5454.75,5248.75,25905.75,36609.25,202010211400,65296.0,56
7071,1777.25,5336.75,27808.25,34922.25,202010211500,64265.0,54
7072,56.5,5395.5,29406.0,34858.0,202010211600,65573.0,53
7073,0.0,5459.5,30858.0,36317.5,202010211700,66161.0,55
7074,0.0,5420.75,32152.5,37573.25,202010211800,66424.0,57
7075,0.0,5334.5,32588.5,37923.0,202010211900,64409.0,59
7076,0.0,5427.0,31766.5,37193.5,202010212000,60629.0,61
7077,0.0,5443.25,31175.5,36618.75,202010212100,58610.0,62
7078,0.0,5672.25,32592.75,38265.0,202010212200,57833.0,66
7079,0.0,5566.5,31657.5,37224.0,202010212300,56070.0,66
7080,0.0,5536.25,30336.75,35873.0,202010220000,54546.0,66
7081,0.0,5504.5,28852.0,34356.5,202010220100,53836.0,64
7082,0.0,5495.25,27399.0,32894.25,202010220200,53438.0,62
7083,0.0,5554.5,26086.5,31641.0,202010220300,56507.0,56
7084,0.0,5637.75,25309.75,30947.5,202010220400,60983.0,51
7085,15.0,5663.25,24153.75,29832.0,202010220500,64254.0,46
7086,1730.75,5671.75,22768.75,30171.25,202010220600,65995.0,46
7087,5899.25,5662.5,21288.25,32850.0,202010220700,67816.0,48
7088,10388.5,5653.25,19824.5,35866.25,202010220800,69208.0,52
7089,13767.25,5786.75,19296.0,38850.0,202010220900,70419.0,55
7090,15291.75,5767.25,19476.75,40535.75,202010221000,71164.0,57
7091,14868.0,5751.0,19193.0,39812.0,202010221100,69890.0,57
7092,12645.75,5752.25,18503.25,36901.25,202010221200,67050.0,55
7093,9049.5,5752.5,17319.0,32121.0,202010221300,63830.0,50
7094,4841.0,5527.5,16001.75,26370.25,202010221400,59591.0,44
7095,1355.5,5463.0,15861.5,22680.0,202010221500,57953.0,39
7096,43.25,5403.25,16740.75,22187.25,202010221600,58321.0,38
7097,0.0,5350.0,17821.0,23171.0,202010221700,62136.0,37
7098,0.0,5350.5,18841.5,24192.0,202010221800,61936.0,39
7099,0.0,5377.0,19466.75,24843.75,202010221900,58701.0,42
7100,0.0,5378.5,19474.75,24853.25,202010222000,54725.0,45
7101,0.0,5334.0,19088.25,24422.25,202010222100,50374.0,48
7102,0.0,5610.75,17004.75,22615.5,202010222200,48452.0,47
7103,0.0,5287.25,15616.75,20904.0,202010222300,46541.0,45
7104,0.0,5124.0,14328.75,19452.75,202010230000,44897.0,43
7105,0.0,4930.25,13173.75,18104.0,202010230100,43988.0,41
7106,0.0,4665.0,12006.5,16671.5,202010230200,43662.0,38
7107,0.0,4288.75,10851.75,15140.5,202010230300,46692.0,32
7108,0.0,3992.5,9902.25,13894.75,202010230400,53916.0,26
7109,8.25,3712.0,8832.0,12552.25,202010230500,57431.0,22
7110,603.5,3457.0,7568.75,11629.25,202010230600,57270.0,20
7111,2115.0,3332.25,6430.75,11878.0,202010230700,57135.0,21
7112,4084.5,3262.75,5572.75,12920.0,202010230800,58409.0,22
7113,5736.75,3078.5,5105.5,13920.75,202010230900,58754.0,24
7114,6631.5,2819.0,4713.5,14164.0,202010231000,56909.0,25
7115,6533.5,2669.5,4396.75,13599.75,202010231100,54986.0,25
7116,5506.0,2748.5,4215.0,12469.5,202010231200,53165.0,23
7117,3923.5,2981.0,4041.75,10946.25,202010231300,51224.0,21
7118,2116.5,3292.75,3923.25,9332.5,202010231400,49687.0,19
7119,626.5,3539.75,4196.25,8362.5,202010231500,50608.0,17
7120,30.5,3709.5,5203.0,8943.0,202010231600,53429.0,17
7121,0.0,3760.75,6701.75,10462.5,202010231700,57173.0,18
7122,0.0,3661.25,8422.0,12083.25,202010231800,57555.0,21
7123,0.0,3621.25,9709.25,13330.5,202010231900,55783.0,24
7124,0.0,3566.25,10718.25,14284.5,202010232000,51000.0,28
7125,0.0,3520.75,11687.5,15208.25,202010232100,46218.0,33
7126,0.0,3552.25,13316.5,16868.75,202010232200,45089.0,37
7127,0.0,3638.25,13911.25,17549.5,202010232300,42847.0,41
7128,0.0,3797.5,14105.75,17903.25,202010240000,41307.0,43
7129,0.0,3912.5,14188.25,18100.75,202010240100,40347.0,45
7130,0.0,3900.0,14291.75,18191.75,202010240200,39610.0,46
7131,0.0,3859.25,14532.5,18391.75,202010240300,39762.0,46
7132,0.0,3861.25,14999.0,18860.25,202010240400,41190.0,46
7133,6.5,3760.25,15251.5,19018.25,202010240500,43064.0,44
7134,1030.5,3783.75,15326.75,20141.0,202010240600,46783.0,43
7135,3606.75,4085.25,15464.0,23156.0,202010240700,51783.0,45
7136,6644.0,4506.5,16010.25,27160.75,202010240800,53865.0,50
7137,9113.0,4878.75,16885.0,30876.75,202010240900,57239.0,54
7138,10587.0,5110.5,17685.5,33383.0,202010241000,57823.0,58
7139,10866.75,5205.75,18401.25,34473.75,202010241100,57618.0,60
7140,9990.0,5179.5,18420.5,33590.0,202010241200,54898.0,61
7141,7720.5,5078.75,17402.25,30201.5,202010241300,50742.0,60
7142,4454.5,5064.5,16057.25,25576.25,202010241400,46921.0,55
7143,1288.5,5126.5,15687.25,22102.25,202010241500,46387.0,48
7144,31.5,5130.25,16633.25,21795.0,202010241600,48745.0,45
7145,0.0,5128.75,18245.5,23374.25,202010241700,51899.0,45
7146,0.0,5173.25,19899.75,25073.0,202010241800,54119.0,46
7147,0.0,5266.75,21160.25,26427.0,202010241900,52233.0,51
7148,0.0,5360.25,21844.25,27204.5,202010242000,51097.0,53
7149,0.0,5375.5,22513.75,27889.25,202010242100,48541.0,57
7150,0.0,5428.0,23111.75,28539.75,202010242200,47055.0,61
7151,0.0,5244.75,23695.75,28940.5,202010242300,47453.0,61
7152,0.0,5305.75,24004.0,29309.75,202010250000,48197.0,61
7153,0.0,5292.25,24247.5,29539.75,202010250100,48816.0,61
7154,0.0,5297.75,24562.0,29859.75,202010250200,47270.0,63
7155,0.0,5307.0,24983.75,30290.75,202010250300,47820.0,63
7156,0.0,5317.75,25481.75,30799.5,202010250400,48437.0,64
7157,6.5,5244.0,26217.5,31468.0,202010250500,49913.0,63
7158,1645.0,5178.25,25852.25,32675.5,202010250600,51842.0,63
7159,5421.25,5140.5,24894.75,35456.5,202010250700,55480.0,64
7160,9586.25,5090.5,23183.75,37860.5,202010250800,58279.0,65
7161,12819.5,4967.0,21274.0,39060.5,202010250900,59948.0,65
7162,14417.0,4812.25,19939.25,39168.5,202010251000,60834.0,64
7163,14305.25,4686.0,18550.25,37541.5,202010251100,59219.0,63
7164,12500.25,4602.75,16835.5,33938.5,202010251200,54776.0,62
7165,9117.25,4412.5,15135.0,28664.75,202010251300,49800.0,58
7166,4924.25,4304.25,13954.0,23182.5,202010251400,46665.0,50
7167,1402.25,4229.25,13702.25,19333.75,202010251500,44976.0,43
7168,50.25,4239.5,13984.5,18274.25,202010251600,45577.0,40
7169,0.0,4379.5,14307.25,18686.75,202010251700,48187.0,39
7170,0.0,4443.0,14506.75,18949.75,202010251800,48218.0,39
7171,0.0,4387.0,14438.25,18825.25,202010251900,49873.0,38
7172,0.0,4293.75,14161.0,18454.75,202010252000,48525.0,38
7173,0.0,4157.25,13751.25,17908.5,202010252100,46050.0,39
7174,0.0,4156.25,13272.5,17428.75,202010252200,42319.0,41
7175,0.0,4774.0,11508.5,16282.5,202010252300,38392.0,42
7176,0.0,4382.0,10821.5,15203.5,202010260000,36679.0,41
7177,0.0,4175.75,10110.75,14286.5,202010260100,35756.0,40
7178,0.0,4115.75,9563.5,13679.25,202010260200,35576.0,38
7179,0.0,4016.0,9136.5,13152.5,202010260300,36449.0,36
7180,0.0,4009.25,8821.75,12831.0,202010260400,39293.0,33
7181,4.25,4146.25,8456.5,12607.0,202010260500,46486.0,27
7182,750.75,4238.75,7893.25,12882.75,202010260600,52066.0,25
7183,2448.0,4369.75,7635.25,14453.0,202010260700,55118.0,26
7184,4288.75,4428.5,7767.25,16484.5,202010260800,56490.0,29
7185,5768.5,4468.75,8296.75,18534.0,202010260900,56679.0,33
7186,6570.5,4448.75,8705.25,19724.5,202010261000,57389.0,34
7187,6390.75,4512.5,8944.25,19847.5,202010261100,57369.0,35
7188,5352.5,4562.0,9075.0,18989.5,202010261200,55039.0,35
7189,3844.25,4532.75,8951.5,17328.5,202010261300,52850.0,33
7190,2095.0,4555.5,8734.0,15384.5,202010261400,51651.0,30
7191,618.0,4588.5,8821.25,14027.75,202010261500,50761.0,28
7192,30.75,4671.25,9584.75,14286.75,202010261600,53472.0,27
7193,0.0,4753.0,10925.75,15678.75,202010261700,56081.0,28
7194,0.0,4817.5,12503.0,17320.5,202010261800,60222.0,29
7195,0.0,4877.75,13563.5,18441.25,202010261900,59654.0,31
7196,0.0,4911.25,14419.5,19330.75,202010262000,58218.0,33
7197,0.0,4866.25,15031.75,19898.0,202010262100,55576.0,36
7198,0.0,4787.25,15420.75,20208.0,202010262200,50712.0,40
7199,0.0,4861.5,17078.5,21940.0,202010262300,47468.0,46
7200,0.0,4783.25,16896.25,21679.5,202010270000,45878.0,47
7201,0.0,4797.25,16822.75,21620.0,202010270100,45557.0,47
7202,0.0,4828.5,16802.75,21631.25,202010270200,45552.0,47
7203,0.0,4949.75,16734.25,21684.0,202010270300,47091.0,46
7204,0.0,5131.75,16719.75,21851.5,202010270400,50028.0,44
7205,1.25,5228.75,16825.75,22055.75,202010270500,57590.0,38
7206,643.75,5288.0,16539.0,22470.75,202010270600,62211.0,36
7207,3167.25,5337.0,16170.0,24674.25,202010270700,63721.0,39
7208,6342.75,5390.25,16316.25,28049.25,202010270800,64832.0,43
7209,8933.25,5369.0,17136.75,31439.0,202010270900,66797.0,47
7210,10609.0,5357.25,17799.0,33765.25,202010271000,67759.0,50
7211,10976.75,5430.0,18156.75,34563.5,202010271100,69082.0,50
7212,9997.0,5406.75,18038.75,33442.5,202010271200,67353.0,50
7213,7760.75,5369.5,17347.25,30477.5,202010271300,64075.0,48
7214,4339.75,5364.25,16186.0,25890.0,202010271400,59905.0,43
7215,978.0,5465.0,15887.25,22330.25,202010271500,57880.0,39
7216,2.5,5569.25,17230.75,22802.5,202010271600,60017.0,38
7217,0.0,5660.0,19501.75,25161.75,202010271700,61962.0,41
7218,0.0,5724.5,21927.75,27652.25,202010271800,65026.0,43
7219,0.0,5760.25,24036.75,29797.0,202010271900,64953.0,46
7220,0.0,5768.0,25760.5,31528.5,202010272000,64008.0,49
7221,0.0,5785.75,26949.25,32735.0,202010272100,60266.0,54
7222,0.0,5724.5,28117.75,33842.25,202010272200,56999.0,59
7223,0.0,5742.5,28990.25,34732.75,202010272300,56562.0,61
7224,0.0,5651.75,28436.75,34088.5,202010280000,55141.0,62
7225,0.0,5653.0,27512.5,33165.5,202010280100,54073.0,61
7226,0.0,5666.25,26175.5,31841.75,202010280200,53201.0,60
7227,0.0,5664.75,24591.5,30256.25,202010280300,52360.0,58
7228,0.0,5634.25,23058.5,28692.75,202010280400,53374.0,54
7229,2.5,5610.5,21938.5,27551.5,202010280500,58660.0,47
7230,391.0,5642.5,20794.25,26827.75,202010280600,61548.0,44
7231,1968.5,5626.25,20030.0,27624.75,202010280700,62527.0,44
7232,4443.0,5595.0,19512.5,29550.5,202010280800,64017.0,46
7233,6938.75,5521.0,19610.0,32069.75,202010280900,64992.0,49
7234,8909.25,5467.75,20192.5,34569.5,202010281000,66729.0,52
7235,9746.25,5404.25,20789.5,35940.0,202010281100,67455.0,53
7236,9165.75,5306.75,21226.5,35699.0,202010281200,67232.0,53
7237,7199.5,5220.5,21083.5,33503.5,202010281300,65170.0,51
7238,3955.0,5178.5,20489.5,29623.0,202010281400,61908.0,48
7239,987.5,5218.75,20412.25,26618.5,202010281500,60604.0,44
7240,2.75,5266.0,21136.0,26404.75,202010281600,62084.0,43
7241,0.0,5317.75,22411.5,27729.25,202010281700,63185.0,44
7242,0.0,5320.5,23800.5,29121.0,202010281800,65483.0,44
7243,0.0,5270.25,24788.0,30058.25,202010281900,65104.0,46
7244,0.0,5124.75,25440.75,30565.5,202010282000,63229.0,48
7245,0.0,4869.25,25692.75,30562.0,202010282100,59660.0,51
7246,0.0,4696.0,26102.5,30798.5,202010282200,55578.0,55
7247,0.0,3950.5,27008.75,30959.25,202010282300,53790.0,58
7248,0.0,4303.75,26966.75,31270.5,202010290000,52833.0,59
7249,0.0,4393.0,26996.0,31389.0,202010290100,52614.0,60
7250,0.0,4558.75,26990.0,31548.75,202010290200,52472.0,60
7251,0.0,4756.0,26675.5,31431.5,202010290300,52195.0,60
7252,0.0,4791.25,26237.25,31028.5,202010290400,54392.0,57
7253,0.75,4731.75,26085.75,30818.25,202010290500,60440.0,51
7254,495.25,4725.5,25465.0,30685.75,202010290600,65537.0,47
7255,2454.75,4867.5,24960.5,32282.75,202010290700,67907.0,48
7256,5346.0,4998.75,25200.5,35545.25,202010290800,69517.0,51
7257,8082.75,5075.0,25926.0,39083.75,202010290900,70944.0,55
7258,9703.75,5090.5,26196.25,40990.5,202010291000,71632.0,57
7259,9783.5,5181.25,25801.5,40766.25,202010291100,70755.0,58
7260,8595.25,5275.5,24846.75,38717.5,202010291200,69497.0,56
7261,6218.75,5199.5,23024.75,34443.0,202010291300,66534.0,52
7262,3099.0,5008.25,20487.75,28595.0,202010291400,62762.0,46
7263,676.25,4736.0,18413.0,23825.25,202010291500,59923.0,40
7264,3.0,4387.5,17378.75,21769.25,202010291600,58854.0,37
7265,0.0,4128.0,17181.25,21309.25,202010291700,59326.0,36
7266,0.0,4193.75,17417.5,21611.25,202010291800,61035.0,35
7267,0.0,4572.5,17643.0,22215.5,202010291900,61190.0,36
7268,0.0,4819.25,18285.5,23104.75,202010292000,59364.0,39
7269,0.0,4893.75,19009.25,23903.0,202010292100,56064.0,43
7270,0.0,4942.75,19553.75,24496.5,202010292200,52435.0,47
7271,0.0,4608.25,19795.5,24403.75,202010292300,47902.0,51
7272,0.0,4598.0,20204.25,24802.25,202010300000,47926.0,52
7273,0.0,4563.25,20773.5,25336.75,202010300100,47393.0,53
7274,0.0,4668.5,21550.0,26218.5,202010300200,48618.0,54
7275,0.0,4752.0,22393.0,27145.0,202010300300,49360.0,55
7276,0.0,4777.5,23244.0,28021.5,202010300400,51980.0,54
7277,0.0,4747.75,24246.75,28994.5,202010300500,60122.0,48
7278,186.75,4726.25,24583.25,29496.25,202010300600,63912.0,46
7279,867.75,4727.0,24932.0,30526.75,202010300700,64775.0,47
7280,1947.75,4730.75,25298.0,31976.5,202010300800,65440.0,49
7281,3112.5,4732.75,25609.0,33454.25,202010300900,65662.0,51
7282,3931.0,4758.75,25757.5,34447.25,202010301000,66469.0,52
7283,4092.25,4757.25,25748.75,34598.25,202010301100,65990.0,52
7284,3605.25,4686.5,25544.0,33835.75,202010301200,64379.0,53
7285,2675.5,4561.5,24854.5,32091.5,202010301300,62229.0,52
7286,1400.0,4332.25,23868.75,29601.0,202010301400,60163.0,49
7287,364.0,4047.5,22786.25,27197.75,202010301500,58952.0,46
7288,0.75,3750.75,21722.75,25474.25,202010301600,59068.0,43
7289,0.0,3368.5,20762.25,24130.75,202010301700,59524.0,41
7290,0.0,2913.25,19832.25,22745.5,202010301800,59605.0,38
7291,0.0,2463.75,18673.5,21137.25,202010301900,58284.0,36
7292,0.0,2071.75,17329.5,19401.25,202010302000,54742.0,35
7293,0.0,1748.0,15773.0,17521.0,202010302100,49475.0,35
7294,0.0,1508.75,14418.5,15927.25,202010302200,43880.0,36
7295,0.0,1383.25,13233.25,14616.5,202010302300,39723.0,37
7296,0.0,983.75,11597.75,12581.5,202010310000,37141.0,34
7297,0.0,758.5,9965.5,10724.0,202010310100,34972.0,31
7298,0.0,628.25,8453.5,9081.75,202010310200,33581.0,27
7299,0.0,582.5,7139.25,7721.75,202010310300,32091.0,24
7300,0.0,616.25,6071.0,6687.25,202010310400,31809.0,21
7301,0.0,775.75,5236.75,6012.5,202010310500,33925.0,18
7302,551.25,1113.25,4516.5,6181.0,202010310600,34658.0,18
7303,2940.25,1620.25,4057.75,8618.25,202010310700,37324.0,23
7304,6472.75,2270.75,3828.75,12572.25,202010310800,41279.0,30
7305,9734.0,2886.0,3846.25,16466.25,202010310900,43771.0,38
7306,11980.5,3381.5,4139.0,19501.0,202010311000,45804.0,43
7307,12581.5,3780.75,4813.75,21176.0,202010311100,47693.0,44
7308,11565.0,4064.75,5802.0,21431.75,202010311200,46908.0,46
7309,8960.25,4317.5,6763.25,20041.0,202010311300,44787.0,45
7310,4910.75,4559.0,7921.75,17391.5,202010311400,42504.0,41
7311,1195.0,4803.0,10080.0,16078.0,202010311500,42605.0,38
7312,0.75,5052.5,12982.5,18035.75,202010311600,47190.0,38
7313,0.0,5232.75,15822.75,21055.5,202010311700,50569.0,42
7314,0.0,5369.75,18123.75,23493.5,202010311800,53921.0,44
7315,0.0,5487.5,19381.75,24869.25,202010311900,54894.0,45
7316,0.0,5555.0,19969.5,25524.5,202010312000,53319.0,48
7317,0.0,5608.0,19663.25,25271.25,202010312100,50551.0,50
7318,0.0,5572.5,19169.5,24742.0,202010312200,46492.0,53
7319,0.0,5051.5,18609.5,23661.0,202010312300,43654.0,54
7320,0.0,4694.0,17148.5,21842.5,202011010000,41215.0,53
7321,0.0,4356.25,15745.5,20101.75,202011010100,39209.0,51
7322,0.0,4221.5,14253.0,18474.5,202011010200,36620.0,50
7323,0.0,4233.0,12916.5,17149.5,202011010300,35158.0,49
7324,0.0,4244.5,12390.5,16635.0,202011010400,35015.0,48
7325,0.0,4299.75,12332.25,16632.0,202011010500,35954.0,46
7326,223.5,4443.0,12431.5,17098.0,202011010600,36577.0,47
7327,1060.0,4673.0,12828.0,18561.0,202011010700,38482.0,48
